period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1994-01,146.2,available,,,false,aa38b17cb810b39467860dfd687bb12fa8de9ed9b168bf0c0897f7d4827f815a
1994-02,146.7,available,,,false,83337bed29bf255392936e5ddde10ee19b249f452d366e538a787ad7ca8d0a4d
1994-03,147.2,available,,,false,e8c33adb3decb2cd8a70ced5f9fd75d34578423137bc7541d9c549f6ead97168
1994-04,147.4,available,,,false,bfe1ccda6e59238c21da02ec574db303e933ce41ad8f3a4fd51accd4328effc1
1994-05,147.5,available,,,false,c2d81c193fc060f76ba5736231b2ffeab6b25af196cbee69bcc0a985da3f2e9c
1994-06,148.0,available,,,false,b20bb03c34d23f7dbdbaa5c7c7f16436ea84afdabc0a7b063cf6cbbfddf61017
1994-07,148.4,available,,,false,10b1ae211e14bef69709e6a90f40ca4389c9b55096af3b73584048368ac8e612
1994-08,149.0,available,,,false,df9bfa2cc974ce36588151344b2ef11d273024fe900cdbd5e520f15671976752
1994-09,149.4,available,,,false,b38198ed7ed47750179c487192073b472d90c44e45276642bd17704c2ee21e95
1994-10,149.5,available,,,false,36f0373eff39680bad55766faa77f62b3ebb862741ad1dbcbcbc39f5405c8837
1994-11,149.7,available,,,false,cbf703e80f4e11cd05098b7b2c475d3bb3d0b1321b2a4d3d8e51cc5542482f68
1994-12,149.7,available,,,false,7f4fc18edf4169565d4d251a5b831ff364baf3d2030b437b3aa1ba5d5c5c8e93
