period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1921-01,19.0,available,,,false,e17e88b02a7b449363b840c0ff2e074cfca89ca2d7421260e92beb5a6cf43df4
1921-02,18.4,available,,,false,b38dfcd90f449dc16303c3ac406cd063a509fcee6f5094b1a2592d45c7fb189b
1921-03,18.3,available,,,false,a58975d44726b8dbb1e01c89b60270518c0d22a3cbabf3a69c80631e9f024d31
1921-04,18.1,available,,,false,6d9f7dfa8445c13761030b08f900e2ac4ae0e87e691548378a07e04820876985
1921-05,17.7,available,,,false,9078de8a169a37ee2b3bbe8a29c0c6ea73451fe555df08283311f443b62d424e
1921-06,17.6,available,,,false,2fe72085cd4abacc29ff84d694fbfb1655a3570bbe30282b8c90367790eddd45
1921-07,17.7,available,,,false,4e6d58dbce07b4ae697859f03be3ba5934d9fb7413b87a3b1f1f36769faf76f6
1921-08,17.7,available,,,false,c9d4f90559cab4d93dd4c1ad66d31cf1ed36c8e84f936c3ad9fc752734ae8c67
1921-09,17.5,available,,,false,d35081181def4d97bf3214ad91c4c06a94a89a6a87440d87a7bc5e6b102d39c8
1921-10,17.5,available,,,false,32c528746d2a8a835152efdae7f8ae40598786b0594cb70209db05f91be6197f
1921-11,17.4,available,,,false,870bb70d3b777a6d6cbaa3fae73ed8654e234903933db5dc6e85661c3972670e
1921-12,17.3,available,,,false,0073dcfd9e7dff3a7f19352812bd3c16e013bf135c9f557b6eab37c52e21787b
