period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
2006-01,198.3,available,,,false,ccaf82ac0009df1fbfdfd0ae7eac6c045f80ee0d6a8cd96829d6b6dae7b903d1
2006-02,198.7,available,,,false,9aa5eba0544cbedde2d15e8a34b91a671c0059f8fbd80562235240c818cab7a6
2006-03,199.8,available,,,false,f510d98eb42293712c874298f73d888ecd16470c7f4adb693e4cf5e5c2c5d45a
2006-04,201.5,available,,,false,7542d6d45b76521bfca9b5e76c42f48d8ceb080750ad8cff95fcc7e39ff43718
2006-05,202.5,available,,,false,63c95af5be899b58160cb67f5f9e7b622d76142d99f6ef3c8fd62e5620553e89
2006-06,202.9,available,,,false,02ca93aaabbc1ee74ac787296387fdede248bfbad646aa1ac9c415852157fe35
2006-07,203.5,available,,,false,cdeb9fb6f2206864ca91348db1ff15d24db73cc6ae22ef9384e3a589a4b21400
2006-08,203.9,available,,,false,30a835695b55b1d23383a7336cd3184b071f2868bc2b366a10714cfc7ea2a1aa
2006-09,202.9,available,,,false,055ddad92924bf0c8c1f5d534be1caa19bad09ba452fcb965892524d841b8cec
2006-10,201.8,available,,,false,e9a39f7e8a780e0a169e22043533d92a84adac4b489e7f49ab23ae1a1c30295e
2006-11,201.5,available,,,false,dbc5d7bdf2d7cc0794026cabbf73486b5270c50ee4d40a95680386d528aa2679
2006-12,201.8,available,,,false,f7cd26193cec15e52c0c9967dc414d54762ddd88645f69ef0fbbfbb439295f7f
