period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1998-Q1,8866480,A191RC,T10105,1,8887b4dc92005b2a5186c2e57b40ceba436aaae227452c4c529553c1606248d8
1998-Q2,8969699,A191RC,T10105,1,cd250b0b47de0fdb3704581e90a42b8abb509f0634b853910d95f9e11901ecd0
1998-Q3,9121097,A191RC,T10105,1,97e1522f6df3beebcbf579e64978f0325521c247dc1da6820f2876f82b4f2c84
1998-Q4,9293991,A191RC,T10105,1,6dd164d745ac8334969b63e732d7e979a74187141e630417609603d2332ad1d8
