period,sofr_percent,percentile_1_percent,percentile_25_percent,percentile_75_percent,percentile_99_percent,volume_billions,revision_indicator,footnote_id,source_record_sha256
2020-05-12,0.06,0.04,0.05,0.11,0.18,1142,,,c015b0b0daeb9d41b63d155825dbb0f239bdab6fbd0035574c89f406cfb1a6e0
2020-05-13,0.04,0.02,0.04,0.08,0.17,1085,,,2d3fea25c0b84f4becc64d4e17a7450f731a938499c847f048302aabab5c3ca2
2020-05-14,0.02,0.01,0.01,0.06,0.14,1102,,,762d3a459c8f3fa8892dfe7f089d17226142a01ce690603ecbfc5529816bd6ee
2020-05-15,0.05,0.03,0.04,0.1,0.17,1127,,,dadc6f7caddfafcb99b855c003f7439376cb72b29dac0413dbf8e683813dc25a
2020-05-18,0.04,0.01,0.03,0.07,0.16,1130,,,e67400c11bb2662739c8ef296ccf776b00c83b10082e23db75ecd5af0582d930
2020-05-19,0.04,0.02,0.03,0.08,0.16,1127,,,2f5558012c7413c8644e55a4090548b7a4a0b5c89a57a611e38d1f2fb669644b
2020-05-20,0.01,0.0,0.01,0.04,0.13,1103,,,c9061c80f75cea58438dc95cbc1855b2a85392301f64e633d603331dfbb78245
2020-05-21,0.02,0.01,0.01,0.05,0.12,1117,,,b74a753ec809ab894caf2b2b50d7fe35f71526384923ea86dbf1fed0ac8d6296
2020-05-22,0.04,0.03,0.03,0.09,0.16,1085,,,bde00a0d0ad7cd8253c8a5639c603de6c266a40117817e4598fe169d5e7c5635
2020-05-26,0.06,0.04,0.05,0.12,0.18,1081,,,26fc1306ab044a3acb6cc0b13e71c71da07415147ac6e287ebb68fec1c2b9fac
2020-05-27,0.06,0.03,0.04,0.1,0.17,1069,,,c4fe175071f93758323ef90cefc554ba32ba7f69a8323079b18f71f3ee0b7c38
2020-05-28,0.06,0.04,0.05,0.12,0.19,1031,,,fbb5f9d2d2dfe2f38cf697182ee0d7cba56bb10085fa65d844714c235b16fd48
2020-05-29,0.06,0.04,0.05,0.1,0.19,1061,,,6d0305e2fd32b1828467c09ed3e29c393d8215842b183791b98be920cd195e3d
2020-06-01,0.06,0.04,0.05,0.12,0.18,1104,,,a395eec03f90e2c6295f38ae631e1faa0fc5b3ec4aa926f548e506413369c010
2020-06-02,0.07,0.05,0.05,0.13,0.18,1054,,,fd942db76557d40b64b61900449f1496747088511edf3bdb3042b3412919c244
2020-06-03,0.06,0.04,0.05,0.11,0.18,1024,,,86a319c1b7de71844dbbf693ecb152c57912db6e18944281a5e6ba8155abd750
2020-06-04,0.07,0.04,0.06,0.12,0.18,1067,,,f141c89450dbad8635c4e2e35725f9de80f24312b42b8a1d0f91d63cacd4edd9
2020-06-05,0.07,0.05,0.06,0.12,0.18,1021,,,e99ac964eee7b8966e4dbe7f97be5b9e66408783b0747b1cc1521324a156144b
2020-06-08,0.07,0.05,0.06,0.12,0.19,1032,,,b37984f712a3543b006ee8297f5889fdd6e3e477d0d11dc9eaa5fd947e7cbb04
2020-06-09,0.08,0.05,0.06,0.13,0.19,1034,,,bf7b80599ee99fa870d168b94851c4d3b3dd886da8dd279344680f82ddaa525e
2020-06-10,0.07,0.05,0.06,0.12,0.18,1008,,,9167e1e6edf7ee6f4b68035721c2746b2cefe3bed431ab610fb395a63059889b
2020-06-11,0.08,0.05,0.06,0.12,0.18,1009,,,0dc9b8cf5342b8f31113a72b82426a83a06e1a941a67f8f6140b9263d44a57f2
2020-06-12,0.08,0.05,0.06,0.13,0.19,969,,,0df4b77b93d5142873cbda55c08c5b18f97813ffed05f98efdd5a034263657e2
2020-06-15,0.09,0.06,0.07,0.13,0.2,1000,,,05984d89ae7cf04981b0dbb9f4aba71bb305566f3d1132661e71f039ed1e831f
2020-06-16,0.09,0.06,0.07,0.13,0.2,986,,,e1a696820aab7a4c59608a09372875586ddabe9494cb4364a6271d0045894b88
2020-06-17,0.09,0.06,0.07,0.13,0.19,1012,,,3704d397ac19b44d7c1daf9b6238eba85d2d8ef20b87fd6a71f4e1d1c922a2f4
2020-06-18,0.09,0.06,0.07,0.12,0.19,1046,,,f5417898234db8c68c4e025c71ee175aa2dca0f9bc19190586d49e3fcab0183c
2020-06-19,0.09,0.06,0.06,0.12,0.19,963,,,e68f304ea159579cd26c9a113b091e20e0af8b55a6cfed92ffacf91d14a40fda
2020-06-22,0.08,0.05,0.06,0.12,0.19,1024,,,c6f642b07bd923732b611abf0784e314391baaa2f1c932983b148e89745f50cb
2020-06-23,0.07,0.04,0.05,0.11,0.18,992,,,beea39957d7e4ab519590b2081d52c741a4c0632982eafce2243ba364fc1df36
2020-06-24,0.08,0.05,0.06,0.12,0.18,1015,,,2f692db3adf3a2469dd887b6a15a9075a020d6df4dabefbbb2df5943d07abf9f
2020-06-25,0.09,0.05,0.07,0.13,0.19,984,,,92fa5af9468d4ca0b750c76bc5499cc2d9d002f505dc8708bec43168dcb00dd7
2020-06-26,0.08,0.05,0.06,0.12,0.19,938,,,252afa9c6a64724d3c78dc3e6aa9137ba967030d8f1f85a7bfdbb9d53039969a
2020-06-29,0.08,0.05,0.06,0.12,0.19,940,,,018fcd4700f8b2d2f6b150dcdb6667b29de9014f55363dfd42d39795738d7d2c
2020-06-30,0.1,0.06,0.07,0.13,0.2,970,,,c84f82499e31a02cf567e5125d19660b4e75cc2f9e3c90dfaff5ad0b3310fb79
2020-07-01,0.11,0.06,0.07,0.13,0.19,1003,,,0df7caeec4731e6c157428ff2addb5071acd12ce7c15f7175dc22c60dcead622
2020-07-02,0.11,0.07,0.08,0.14,0.2,952,,,e4b440f406d48b2c9fa313411385dd872186fb9d38cc86408ec2fb12e9513f52
2020-07-06,0.1,0.07,0.08,0.15,0.21,977,,,7f31e9d7e528c5c1da1ec703aa47404902f7a30af6a7f67c8350141471294f77
2020-07-07,0.1,0.07,0.08,0.15,0.21,969,,,c56879d628587a4153776dc132581e3599bb65a897874f8d98b4b1ce9083edcf
2020-07-08,0.1,0.07,0.08,0.13,0.2,954,,,2384c65722f70ba4072157bd44e34b587a32011721d9d75a012fc10496b9d242
2020-07-09,0.1,0.07,0.08,0.14,0.2,984,,,375d6a56a2b1fd6a3925a2d0513c1f8a61654df17e7f2d45f69870c35921c3cd
2020-07-10,0.1,0.07,0.08,0.14,0.19,942,,,79ff789977b75afbe7875f42d44e674580376b495b2c1a04ef0a8625dd8a373a
2020-07-13,0.1,0.07,0.08,0.14,0.2,960,,,9823267545c928b4dedccf9061522473cdbf4a7c494a9908011b0beff927e9ab
2020-07-14,0.11,0.07,0.09,0.15,0.2,972,,,4ed7614e30a8b1373acfccb2e0071adfd8efc12416cd2e8c89a6e6e26f514f97
2020-07-15,0.13,0.09,0.11,0.17,0.24,939,,,72e98712f80e0356171359160b66e443c7260553e1542b679958cdd6fb9c6518
2020-07-16,0.12,0.07,0.08,0.14,0.2,957,,,09f2847a84df404e9d00c9b2e628ab73bb713de70283cb63a1463a8a7651154f
2020-07-17,0.12,0.07,0.09,0.15,0.2,988,,,c3059ce727764ef7e80949fdfd29f3f745240d462f461cd6626ce5065325d811
2020-07-20,0.12,0.07,0.09,0.14,0.2,975,,,0a658c1af524b61a26a48b6d44e601bd19626895b46dbec64e50a978cded573d
2020-07-21,0.11,0.07,0.08,0.14,0.2,963,,,079d1ed42135dd669395bdb940214952d7d535db1ddbddc95ecad9bdec60cec1
2020-07-22,0.1,0.06,0.08,0.13,0.2,1031,,,eec1ae016f403ea7e29e23d2c917a2fff8a406c41674f55575c21408225af4bd
2020-07-23,0.1,0.07,0.08,0.13,0.2,942,,,2359a1d49206a6077427021f3289f44a60dbe35617a40036780c8a5d00b280a2
2020-07-24,0.1,0.07,0.08,0.13,0.19,950,,,1b16db4bf54ca17c0ed885799720851e050bca3d2e3b7c16ec2a6b9d28d7fbee
2020-07-27,0.1,0.07,0.08,0.14,0.19,973,,,cf68671bbdc2842fe73ffacc1406d6791f704ef1ecbf84be6098f3ec3c16e6f5
2020-07-28,0.1,0.07,0.08,0.13,0.19,955,,,210c1edbd46c0ea55845dbeb1876fabbe3cd9bacadf237155d947cd07c13c235
2020-07-29,0.09,0.06,0.07,0.12,0.19,948,,,bf340c6040317b7fe809056a0518f276851cca1204aa7da53d594c00686ff71c
2020-07-30,0.1,0.06,0.07,0.12,0.18,928,,,84c43421633bec178d7e2bac79b16b1fe085f3d32f05429a153e42a6851903ff
2020-07-31,0.1,0.07,0.08,0.14,0.2,1034,,,90c0ca9ab955ad8d7066597738b10bfce0fa5d7fb744b8d40adebcc2277f7345
2020-08-03,0.1,0.07,0.08,0.13,0.18,991,,,2911951544ed2b2ed0e25af4029278a452e3fbde736a070c5804f99cbe21a42b
2020-08-04,0.09,0.06,0.07,0.13,0.18,1051,,,b7a48d66f94613a588019bbcfeb5a67b2d89a20db2781da93a71ea534766d79c
2020-08-05,0.09,0.07,0.07,0.12,0.18,1028,,,d9756b7eafd3652d3331d592118b7f96edabc94cad81ebec648fb005835bed33
2020-08-06,0.09,0.07,0.07,0.12,0.19,1029,,,da417dabbeb3d3b6bf176681bbe2b7fac7713aa0f5284ddea14224dbfd4a25cc
2020-08-07,0.09,0.06,0.07,0.12,0.19,944,,,6262a494f3870fbdd4ff3830240db0cf23250e63ee43fe5b5070fcfa3dfeb007
2020-08-10,0.09,0.06,0.07,0.12,0.19,948,,,1c5744d6e04fc007080025411db6fd66e13f798b99aad6bb612701e5ff73d103
2020-08-11,0.1,0.06,0.07,0.12,0.18,956,,,25eec2f78c975c5546d4bf45e1760ef8b5157762eaf750ad7dc86665799a7587
2020-08-12,0.09,0.06,0.07,0.12,0.18,964,,,c9adf7df462c32428984a8dc286f703cfe4d387920aedaa7781961e5d43615a0
2020-08-13,0.09,0.06,0.07,0.12,0.18,989,,,bc8e0e775773a2e161e4640b4bfe4fd251442e9f76eec1227c82dc823ab09f64
2020-08-14,0.09,0.06,0.07,0.12,0.18,930,,,6dc4b8f9a55aa591e19eeca2cfd5a11e2a4fc06e6399f363d3c0bd974f6df038
2020-08-17,0.1,0.07,0.07,0.13,0.19,944,,,44b4d6e8e269881acd5bfbc8fc3816b1c0e239091731fe9c81c13a0879fa18f8
2020-08-18,0.09,0.06,0.07,0.12,0.18,977,,,77ea6a790e2fe7e0e8043960dd1f2f705c7d8ebaa984538246ab9057e2ca40cb
2020-08-19,0.09,0.04,0.07,0.12,0.18,961,,,06f64ae35a6c6f7f5811ba1b0e238c2601a1e04e7415354071780fee314a6cb8
2020-08-20,0.07,0.04,0.05,0.09,0.16,983,,,332acbbc125894dfdad56a414805bbeb2a2990a305cc6726cdda9d007a3d3a3f
2020-08-21,0.07,0.04,0.05,0.1,0.16,959,,,b99fe15eee941df72d2ae05284c77a7c907de27287b1638c19321d9a169848be
2020-08-24,0.08,0.05,0.06,0.11,0.16,935,,,511bb65f98d3ad6b3467744a91d4421db60dab241f311cce785c315b19fc7041
2020-08-25,0.08,0.05,0.06,0.11,0.17,931,,,00ba13c1964fc0b23616327119ec6160d640dda2fb043df19c18a5d41f3b229d
2020-08-26,0.07,0.05,0.05,0.1,0.16,938,,,172e8ede3935c803f49acd1a70b545b50ad9504d628275b4acc3eb0990a99727
2020-08-27,0.07,0.05,0.05,0.1,0.16,898,,,57de3ba7de18c48457923c1bb4f18d25f8218cd388a3caa5d3b42a54b445792a
2020-08-28,0.07,0.04,0.05,0.1,0.16,881,,,6b578e1165ba755c03f7fd98f51f1de17282b8e6eaee8e159612a9ce64c2948c
2020-08-31,0.09,0.06,0.07,0.13,0.19,934,,,7d7ea59a9a2dc081482db3d08eb7a9f08298391c29f486b00355f874edeb2d35
2020-09-01,0.09,0.05,0.06,0.12,0.17,969,,,459d8a8c163a9f73434e90977ca3f3c5fb28505261a27010182e94a2d95afc92
2020-09-02,0.09,0.05,0.06,0.12,0.17,947,,,2f964f4683e2cf73188a4998c88a79fccfe15c37435774ec5db2f40c231e2c00
2020-09-03,0.1,0.06,0.06,0.12,0.17,955,,,12b1bcac2eef2276c0681e3f5e0d03ab27d93033c78a148170190cd7e9a14bbd
2020-09-04,0.09,0.06,0.07,0.13,0.18,935,,,1226014cca44c2d8f8b07db3f6a54291563d29976cf69f254131e27b68d87e5f
2020-09-08,0.09,0.06,0.07,0.13,0.19,957,,,d4e66b51e486f3b0127aad24d402940d8f827c1ee8536460046f62c8dbc29951
2020-09-09,0.09,0.06,0.07,0.12,0.18,937,,,d1a50082270fe43560c6b4133269f741955396c7b81bd4d347de3dff235c5527
2020-09-10,0.09,0.06,0.07,0.13,0.19,924,,,006968484779a5971a28a9ea7e8cb6c98c66e4070aa6870567921b5bb53b8ab4
2020-09-11,0.09,0.06,0.07,0.12,0.18,900,,,d16df83fe1aa09029040cfc13e11049937c65771b48c511b6c0adf391581bef6
2020-09-14,0.09,0.06,0.07,0.12,0.18,881,,,05b183b7af842d5e3bd7f8fd24a314042fbb64cfcc1f4cc7115342ac0b87932b
2020-09-15,0.1,0.07,0.07,0.13,0.19,938,,,54a5650d28807951ff4f9f7826a1f6c05962b70593bab588ff51cec23759f85a
2020-09-16,0.1,0.06,0.07,0.13,0.19,899,,,cac404b9055ad1f276d9626a816d5c038272876858836e5b39c8f315075f352c
2020-09-17,0.1,0.06,0.07,0.13,0.19,892,,,e6fa19b5768085b00a1d3708da0e5d53a5b82da784a365aef436fe921e718424
2020-09-18,0.09,0.06,0.07,0.12,0.18,896,,,0dd4fd0507d2a64caf11a44f2b03a85df29f853be10577dae402bcf043c31e58
2020-09-21,0.08,0.04,0.06,0.11,0.18,925,,,18edf9d1e8b04f5b988c7f68f64f4b8f2641756cb873787ecb8d938d9fe248ea
2020-09-22,0.07,0.04,0.05,0.09,0.16,941,,,2f2ac73e242fa365bd28e1f9d75651203effd95c3e9c10911820aeb72febcc0c
2020-09-23,0.06,0.03,0.04,0.08,0.16,945,,,75147b1bcc825361facbfb5e5d97e1050dc8f0e6582e13b9ee91b83fe0575c91
2020-09-24,0.07,0.04,0.04,0.09,0.15,919,,,d465e23cbde707f03c24be8c82f4659f50db6d039cd3d4b25b93c81c75c9c15b
2020-09-25,0.08,0.05,0.06,0.11,0.17,929,,,1020c8b2c3a7f4adc65c9e4c5d8bcc04ff9425712fbc0a54e7983d163f5f5456
