period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
1994-01-03,null,null,4512315337989.71,1,bd75895132b31ec357b27d0ba4d5cb985b1eccda2303d60a5e38478684ce88b7
1994-01-04,null,null,4514021907284.23,1,7a2e6e319e886d8379326ee5df5b32603d08818856a5b96e3901cf2666a529a3
1994-01-05,null,null,4516387819244.73,1,fb4f84230480299d1da8dea0a3e6af0fb350af797b2c6750c7581eb2e5c6366e
1994-01-06,null,null,4517953822941.37,1,950225ede6ce86732ef61ce3f0f14813e782e2a5ca74d85bedf732da5d7aa4e3
1994-01-07,null,null,4514706278334.71,1,a6234f44da8c9dfcf889c628f2ec536c1800772c9358a9810045a061d2f9c9f0
1994-01-10,null,null,4516730850698.17,1,5c02e5e749c8d96cb9c0a2bf198ac06606141344d5aabcc4b58ec35f69fb0d40
1994-01-11,null,null,4518782808146.08,1,a0df56bb145e175c66ab74831c4b77837c7fa55d08a1027987bf53361dd75a26
1994-01-12,null,null,4522329377063.55,1,347120511da48fe46f5f4a9ed1e4f80658556e9e9272eba25c6fd85a361b447f
1994-01-13,null,null,4523919573223.95,1,1466ca5a1234ccbcbfbc24a704a6039c9546bc7e79b657c4f26574b7187d203b
1994-01-14,null,null,4522212573499.07,1,86955f463b18e94db6cedccea80e95a890823112997aebf7d57e0430e636f646
1994-01-18,null,null,4514736514189.77,1,69e4f9dd0749973f390b95e42dee155018242df361c999e15adb47160a13f150
1994-01-19,null,null,4515987114436.01,1,6a37b13837d2d2b580ff1d6c21b76623d75ae6d625c87b915bdb7d74e3911e57
1994-01-20,null,null,4500676535249.79,1,f97d1fae3f53e6743304c9d866569d76ce9ec9574eeec6a65a0c260836819083
1994-01-21,null,null,4503707505503.35,1,a3b761e1f4987f6ae885cc13a2e401a2156ea2e8775658d2b461eb80f31c0f31
1994-01-24,null,null,4506790072963.29,1,602c46320b9f7f06350e0006fc0228c42196e0cc2d0d3c65c36cd5ed4d947f51
1994-01-25,null,null,4508807864929.16,1,3570e87f1b010264964253ac6aa55deed164bca125bb931b2678d797b3ed0227
1994-01-26,null,null,4511229509376.83,1,3b192a45ab701ffddb088c92065c85086ab5c1a272e8e94bfe0c0458d33d5c0d
1994-01-27,null,null,4514178001553.17,1,a76db1d15deb1cedd2f338d57d20b94e96594c02eb3b0f5733dbf839f2c729b0
1994-01-28,null,null,4512950244156.40,1,0800b318644259639926cab9fe285f558dc5221932ab3facb2deddf428bb90af
