period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1991-Q1,6035178,A191RC,T10105,1,fefaf44b571487df2e726b9c5186240152ad711193297bd2c8ff26813eb2e141
1991-Q2,6126862,A191RC,T10105,1,fc1c199d1355a772d2cf0b975d4ea793d7f7ed381b2a37c60776ac5d148fda04
1991-Q3,6205937,A191RC,T10105,1,0221dd69c94f8da7dd5fe6169572a60f9c03a488e19330963e55dbb8546c2da9
1991-Q4,6264540,A191RC,T10105,1,fd0ca449e31561dab59cd0055b39dc94608b4a11c5d41d9df2898b42460108ae
