period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1932-01,14.3,available,,,false,aafee05919c7138e9fdfad8a2579181bb2f712c5fd390f1c6640482db4039307
1932-02,14.1,available,,,false,d65291b9e30342f33afb13484ac1a9d2a9410faf96edf231799c4cb2f13baf66
1932-03,14.0,available,,,false,1c7c203fc57928440b1df6e2a691310f32118d3803965f6635540e27790c1695
1932-04,13.9,available,,,false,ec8f81a1d1d3ce7a6f56d902b5555db580e2a6168767d5cc2789158e4a6eaace
1932-05,13.7,available,,,false,c530e1680c6cd3946d15515154dcb1af03c570167c0c095960d1d155b14ca4c1
1932-06,13.6,available,,,false,29903eeac5ad096067da0c5dcd9d1b11de367d32dd82dd4c9efa19600f2c4fc4
1932-07,13.6,available,,,false,90f353618bb0329de713956803e67429b2ea504bd14f32c8b66704a1ba6b36a2
1932-08,13.5,available,,,false,d4c9ac138225559e6c5019608ab8bde110b4a1f9d257dd694cdc276808dcf283
1932-09,13.4,available,,,false,ed988e0148a027e49480ed411b779525801854a939ac1a6d13fd6259f062619a
1932-10,13.3,available,,,false,0f55effc28ba098bb77a3f4b3100e127d169fe0f76f7d8645a2a8be8c06a6e9c
1932-11,13.2,available,,,false,d9f59c3e19451a4da195c3243eff861142806e76511f6b1121218f349168acf8
1932-12,13.1,available,,,false,172da470eb599254085ac20df8a752d63fda150459b3cb89c19a4fd5286971c5
