period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1987-Q1,4722156,A191RC,T10105,1,78d01c1716cadbd6c71f504f3487e2efeb0271dc9fe69ce8226ea87bca7e8580
1987-Q2,4806160,A191RC,T10105,1,04efc90bfca53cb48b8f8922943ea678fbab86506d534acc2ea14a4f9b311c5b
1987-Q3,4884555,A191RC,T10105,1,67bff4a2bbbf0282ddb5af34372603ddf5648970684b66e2ba9b23e1bbaab000
1987-Q4,5007994,A191RC,T10105,1,841a80c2040e370327210de12122ebb137f72bfcc81513914372f0a589ca22d3
