period,stock_thousand_barrels,source_record_sha256
1986-01-03,305147,942f6bf2ccf2b63def7b645adf4ff114a3f6dd322d03691cdd7f3aeb905118e9
1986-01-10,299779,f1c992963d71ff211376d7e8c36daff2102c88fe5e81457a7f1b17b6d6a133e9
1986-01-17,297979,3ba08e74cca917bbfade47b412e661de0d971c264cedc2915994e01f14441c7d
1986-01-24,305632,05313722f6f4103e114639076c5a63f59cbb4033419808c92b341c90863ce137
1986-01-31,302996,09aeb0ac8030269198783bf40288ff2b67f3e740fa61733e694bff23327017c2
1986-02-07,311382,700e6072cacf8682dab4fa9c603ad828705133e34df627337b3cf579c36eb4b1
1986-02-14,306754,d4ea6275c59632cb02bf87478232dcae6664c68046d23f96c2b9639b252d82f3
1986-02-21,300623,7bb3fbc6819905c2372266fc0425e8ce1e7c9238fcbc664e9e5513476f10c964
1986-02-28,310183,7535886a4639c8e6ab8a23b13846bf8ebca988d5d3b05d9b4b087f796e3759fd
1986-03-07,313853,11b7cd0e8fe3fe01ede01e28d48e9663475720993abc35f7e0426a2a95cdce7d
1986-03-14,312567,e1d296d23703e2f7c455728cb7328b4a97ae745cf68aa61161761615ebb955c7
1986-03-21,314941,70fe3a0c2369d3a49dd8179affcec4679b616feaf91174a9351267307455b12b
1986-03-28,323395,f441d4c8329210fcf7b57489541e65366c3970276420d60bf03d0ed3738b82ed
1986-04-04,316315,1fdcc86781a0491c1745425a9dc7693e885ff95cbc36205e8f1d22ded140f4d8
1986-04-11,319613,efcd457d6aa28183e10bd249abb44013d0acd7e4409f91a9d898ab2f9e70e88a
1986-04-18,317219,d6d3dcd71bedd4ece829657055838d9edecefcf750cebc2c7a0b83e97ee0b45b
1986-04-25,311499,3462308e72069faa273c6982a48f7a0d773346ba4438c362df799c461874c8c9
1986-05-02,317285,17d5530922aea75597e44b7be27d2ad7ddaa3d2547812d6650a787004069284b
1986-05-09,311336,177c3f48fa97c88533b1f077e039be61a75a42cb3f74180c7d2cdc978d96d08a
1986-05-16,303348,c891ec05cff2966380019380c5e5a5379c6af3a9cb81e8bd782b434b2e63b787
1986-05-23,308590,6f497dabdaf75f7b7ef1e21204aa0bdcc2206bef69f8ff049faf9ee4464dd61c
1986-05-30,305568,8f5fdb9b75661e51bd2350e6a39e7de5f5cddf3c5e51f03f6d75c1c03e276dc5
1986-06-06,310824,99c340a59b13820d2adf70904036acc83b7be87bbe4a57a22448bd258fb30708
1986-06-13,299249,948236ed09e856913c3fc2766de151af06c9b988a8f0005d393f411dbc7c85e7
1986-06-20,302543,9cff2ed6d4f000aa11278fc6c8d5046db06312357d44e5707d49c306130d96f7
1986-06-27,303908,e92ff38da7e935a460462a683ceb089489eeec2b9034c55775ef60c712459e79
1986-07-04,299341,d9fc754df0d336e9b9f0d6489662e749c65a421265fe91feab323fcab894d900
1986-07-11,298871,fd73ca77c73de4b376d8b447bab539f02ae762310e8700a883414a628966aa1a
1986-07-18,307065,590fa6ebbeef0bae21eb0dafdfae97e7e7054cf8e774d45eeefdccb0498ea3a6
1986-07-25,310051,f44e3a68d361ae3a077d196e02a3ca73c2fe62267b77f0d33559c0a60e677d39
1986-08-01,320012,eb3a5c19dd5eb58103e73ac4ae79ba03f2cf2bb49e032254bc21cb4d53549b1d
1986-08-08,312924,61df9628be21abfa98f74a395413e553134896092c40ce53b24822cc7595d4d5
1986-08-15,310871,4b2ec13f3cabd84b3d48a0db57fd370852a1263e77c3cdb69546c192a4731ad6
1986-08-22,308755,6ed87dd17b4d96f195fd22222813fe70040cc3026cd14410ad48f9be8901c84a
1986-08-29,310955,a31ba8535f6388800cdf70c68efbb08305e484d65bc1299e2a7eca441b447d0e
1986-09-05,306246,39cf7ab397a58d936e68339d545f0c67ddb189921b46e733784711e2d5ecd403
1986-09-12,310490,e05be3c25a15299a7b78441c74deabb0bb282400f776373d3bb1394c4c98ea81
1986-09-19,307280,2f457eb92cedece62428327cd3f15e6c5b88620a033db9ef9530c98f60fddbfe
1986-09-26,313278,c51daf55ef88f5f2bf801595c31497ea1e63ad83b9d0c62b48d16edb43ef8741
1986-10-03,315751,a859775badbbf32c8ac64eb00f4b7c31ce62450468acc04f194b26b6244f1b23
1986-10-10,313010,3e0c51c1959028067d760be44dac622433c936138f9c10bee7346c69092af22f
1986-10-17,320001,24a6d9e4c9a6fe0ffded1a7509c18ed0d0140efa18dbeabb04c639dde4fb241e
1986-10-24,318425,62cbb9997349b178f2f956a0804ddcb14eea5a20805d342fec07cb1a23a5ee4b
1986-10-31,327758,686f53ea7f4967bc951b1ec3816d2a503f45a642e2ae673d78029e5f53e9c413
1986-11-07,315272,26f23f19df3c5836b3fcd283a750c3357b281fa8d9d4afd791ee5b92ba3eb9b4
1986-11-14,319679,7ddb6a0e1fb9bc113ef7a7a1ba2952d9c893a9e9e6432b83b9167c873b0aad1d
1986-11-21,318454,9b2538c9b951e7d6a5d793faed1335e75f64d20ef7c4424da3c8e9c1c0e32250
1986-11-28,321037,d654899b882d2667f30d0a361ec8d6d539335f555e11959bfe43934016903b58
1986-12-05,317980,304cfd4ada3dd65a95461c2f6806a98ce5c4da80566b9dafe89b365ef4edb1d6
1986-12-12,321059,376f63261bda18bd4e93c78ff50ad0d80846f42595eb840c239c909455f855db
1986-12-19,317982,9bce05face4e6162da68413c8b9257ecb9c49b207d57619847fea8d4190fc592
1986-12-26,306597,4c3e1ebf8b293b8461bc8be87a6febfdd7dd152bb8a2242ae4c7a78a8c33bdf3
