period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1927-01,17.5,available,,,false,1cb91c28ea7035ec2d4ecb5f5e2a648cf5ab796649b5ec8ddd4857090ceb6bb4
1927-02,17.4,available,,,false,42ef3be00b5a8e50c3a37f3f580432a26aee836b753dda85892a9452fdce29ad
1927-03,17.3,available,,,false,f136ca7d8b5ac102f517ac12eeb4a9f22e55a73362aba3fd7b82028933f73b82
1927-04,17.3,available,,,false,ab7c363d7ee705dfb77a1a368d6080ed05ff0cf042c20bd2ebe2bf7266925905
1927-05,17.4,available,,,false,794502195ca29abd7ae5a1f48e04422ce46869cddbc4b97578f134de411a22a3
1927-06,17.6,available,,,false,e893fdd548f579ab430bd34183bb8147ab4e2a4bd98462424d70ed501a048963
1927-07,17.3,available,,,false,2f3482c87c77002593f551d621f3ba23397a724df0b244d67bac935f4d08ef0a
1927-08,17.2,available,,,false,aeb773b490b781a93a70527f564642e57b99f60ce04c775b89d945e3a80b4020
1927-09,17.3,available,,,false,e9b6a02f334f01c69281344d0123d736277ab2e2ee8ec0c3bb7d89b9e80953d3
1927-10,17.4,available,,,false,245186229db393f5747d2f109164afe0a271d88140fff6df11d56800d85d612b
1927-11,17.3,available,,,false,b417f99f84e19ebdc1767e11d205b0a1c563f1a094dce093e176724276ef9939
1927-12,17.3,available,,,false,7e8b7569d2f45c0656246cfc3df0afa7ba7b1a20d67b87f095a5410ed0b300fc
