period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2021-01-28,-0.5,A,F,,249da63a2e5bed1271fb47421cdf0bbc0afd5c00fa276859f08c3031e0f8f7fd
2021-01-29,-0.5,A,F,,3485647ba67c4a68e9ba6dbc8c8f335c2aa4833adb7a7c18c00deaf101e65d9c
2021-01-30,-0.5,A,F,,16cfa3f5f9582c9c04fd77acf42b2a53d67d6b3c4739bd04fb31798766f3a01e
2021-01-31,-0.5,A,F,,7184a4ded9e1c390c8bfeb54f37479dfbb1dde49abfd8e198fe4069e92af120b
2021-02-01,-0.5,A,F,,cff76e56b9865c97029fa42c8369bd5d99ed7bf1c54c546ec3d04058a79e7302
2021-02-02,-0.5,A,F,,5e0e56f393de3ca49ac0fe0b38f337bc033f6c49a712edc39e7c96c93e9420a7
2021-02-03,-0.5,A,F,,6d151d0a012b44998b51aa4994ec3b1d53ee087e183fcc6e04d024167f109ee5
2021-02-04,-0.5,A,F,,3dfe5d6b440a1909517e54cc8cee486bd7074a8eb0acd664746d8e16dd8d5ddf
2021-02-05,-0.5,A,F,,18b3033f1a272ed1c34332ac3d3548396154d4b621ad547da175744de119d644
2021-02-06,-0.5,A,F,,3c335e4dfcae227250ba633c9bf41bd8f4fa32042d51ba41bd3fff4f3d0ac44d
2021-02-07,-0.5,A,F,,9688b166c6c416db627c601c6a1d9b456cf9e1d480830f4648e29cadb61c48b9
2021-02-08,-0.5,A,F,,20cdd7eed2813acce2c9c699780394b6b1c2fde38915684b2fbe83b9c21773d7
2021-02-09,-0.5,A,F,,3dadfb72aa931fbb8ed641865a54e09eb358a8b3e73d0bc632c92699481b8c23
2021-02-10,-0.5,A,F,,3a6ce9aa84a4b44a4f7911e418fd4cafff1be820815fdebde22d68d669cca788
2021-02-11,-0.5,A,F,,ccf7fa58e8e77ff9adf9348962ef2b470a33e28d503887327599ecec4f965ff9
2021-02-12,-0.5,A,F,,7ecdd82db55026f8d186145e9b187d23af5f4349393ff578283cf73012f58181
2021-02-13,-0.5,A,F,,42c19f9f3b30a521003bb22a82994cf30d0e315bfe088b6460784fa595e0717d
2021-02-14,-0.5,A,F,,8928945982a5a72b4ad300be6834c40dceee32636f4982d7087275455967071b
2021-02-15,-0.5,A,F,,3fa905df65dd42317d581f8decd36e91246c448bb3b0edb5b1e0805719a6c4af
2021-02-16,-0.5,A,F,,398c3b136c2aba179a60c7a7327f497ffdb3d07247b62c83903392815b859b5b
2021-02-17,-0.5,A,F,,6bec4ee69448329842cfde326b21dd5e168a9c331b17016e34c048a095944083
2021-02-18,-0.5,A,F,,cdf1e62d0a185db18a7878d22a2aae349179264f933028f5d725e9797550138e
2021-02-19,-0.5,A,F,,392ed5a3a9a8568f3852ef503151ca1277a25317bb43027d7ec1d0e441930401
2021-02-20,-0.5,A,F,,c7edd286f953449cd8d4770260605405f1a92f6a35105f01a6ff5d9dced284ac
2021-02-21,-0.5,A,F,,18494a55bf2855a1eb1d652c357f41fe0a5e4523ec30db947edf41d683592f12
2021-02-22,-0.5,A,F,,d439a4292a96263a5b1a045bdcef065e700c65727d031cd2ca6bd77ffc2bcb47
2021-02-23,-0.5,A,F,,07cf9b1c365c3ba6d142219dc3fa93dd109e7641c646b006a717e65417443b71
2021-02-24,-0.5,A,F,,44266543253203753fef845dc03e0428f776a8d64273a3eef2774ecf3e0f8890
2021-02-25,-0.5,A,F,,bfdcc76712fe1f1c2e99efe04fc58035596404369bfb85e4402249e2ccb72cec
2021-02-26,-0.5,A,F,,f6c2018b4ce84008f86aaf216248346bc32d52c4365056e936d25fc4a1b0282f
2021-02-27,-0.5,A,F,,07d3b0c38e00844ed543a43a5ded8898999ffc7b243fc55f1f5692c9399a23ea
2021-02-28,-0.5,A,F,,413efe80552db53681d1f6403e129d1dbeefa44aad5d579a5c29e4bf6ece1e0f
2021-03-01,-0.5,A,F,,e78d28665bbd77bb4f90ab4f5a45b5e64b8e1a37e34295a8b3c27bc0ee28b4a9
2021-03-02,-0.5,A,F,,e005ab92cc8285317a7dbd38e311804c873d1656a971f007bf294af1f5cc5811
2021-03-03,-0.5,A,F,,926b1f0535763125edb6ba7e95fe346afb5bd511bc0ddd82ebfbc52870dc0085
2021-03-04,-0.5,A,F,,f6f3ed07e6485ead48129c26400a4f4d4b19c1a24d6929746ad37c3dad2c880f
2021-03-05,-0.5,A,F,,1b333e76f4eadcb14464a5a6c9cea0dff67e1d02ec17cfe90ef0871368da0e4a
2021-03-06,-0.5,A,F,,1ccec4e97e25290f1fd07e06b7edd25f33c536237ccfdf9811cceb12ca3a5db0
2021-03-07,-0.5,A,F,,84614ad3f7b724a812ec187f4856c720096001ba8e2472e14949e804533859b8
2021-03-08,-0.5,A,F,,6ec9d074ea36e190aebaf3b002802cffe58cad0cf953472365bc18c9892b1fce
2021-03-09,-0.5,A,F,,592b7e0d73fb16af58ea229d1e783f06e1f28476d42571723836da6e9eaffea0
2021-03-10,-0.5,A,F,,f433d466a04069bb0c9a91d92fbee1bc80cd2b5e551e49bbb5d4e9ff53f786fe
2021-03-11,-0.5,A,F,,d00aa84abbc7b7971456eda781d2cb583522253fe50a11483dfecb6e3f30ff1b
2021-03-12,-0.5,A,F,,80e76795b050fe1030d62c8bcbf1a3001a17cb949d8bd998d2b91f8183bd1cf3
2021-03-13,-0.5,A,F,,f6f03d812aa4675e1af0235a3543aad79e2d05e81bbe0b6e703b5633d0fe0d69
2021-03-14,-0.5,A,F,,05a91aca069c0e688876886e6fb3d73e7a6a4c76e4cfac7eea1d8acaa7c26623
2021-03-15,-0.5,A,F,,2512df67c9fdcb7374b4c8918ed0278c0d2b631dbfb173e0b76b8d17a593c9a9
2021-03-16,-0.5,A,F,,0d00769766c88d0a2056bea138eacce5fd7b133dac11efec773bc0fd9d67b6da
2021-03-17,-0.5,A,F,,19ee215e86968b1035f2f5fb1c31f1dede02fbd6d64d722ba99f950c8b5ac98e
2021-03-18,-0.5,A,F,,9579e8c3f6ed10cc2b4fb043b6681f197bc6583059fef21f1126312615ffa503
2021-03-19,-0.5,A,F,,b1d309036f4feca615ee175f9ad7e8f7e0b0a98d262d56d97c83c8b3c53d5958
2021-03-20,-0.5,A,F,,cc05f3b83c8dc02844fad140d94424898f632342caa19817de0b24c1875106fd
2021-03-21,-0.5,A,F,,114889fa4b250038ce0e2531d3679f0d153b39112134b58c273f4c848500ecc9
2021-03-22,-0.5,A,F,,60b1ec8143ebf8a142434ad56513dd69ad750dcdc120987426166e4eb3ab1a52
2021-03-23,-0.5,A,F,,bffee0624f2b16745171c039fe48548d165f8eb0745904ebdd9fbefd5b44dd53
2021-03-24,-0.5,A,F,,d066a4a82814618b788ae968fde0664aa46987ff9b08db00efc42d1248d7d651
2021-03-25,-0.5,A,F,,17fbb1f9890682222f1b2fb3031f2e9808a246ff7f3d73747c537d6a0cb08546
2021-03-26,-0.5,A,F,,e47cdc23890dcdf2b2ba07853136c66743345787c86a931af66f8418d36757ec
2021-03-27,-0.5,A,F,,f15981b13e81fbf274c45b39e6e9544d313bd85ade081fa5555b9e9123874b08
2021-03-28,-0.5,A,F,,8fdf3c4996e582bf2c5978b96a06e5fbe536e6fa162b8b2f335b74e02d3d63d5
2021-03-29,-0.5,A,F,,5d96400f760ccf453df71a14258d9300d053285caae156eb6b244ad9e958818c
2021-03-30,-0.5,A,F,,df828729fb98513339e2ff6715e7fc4766574114cfe554bb318baa50d6791428
2021-03-31,-0.5,A,F,,beb0b0b4a7d75306f911f3e5df2fa1a22e2fc45afaedb0d1eab9c93038731257
2021-04-01,-0.5,A,F,,5d6b92739659446dfbe4c89a97a3c41f4958e5e154265aac05ecd41c3d2fc5e2
2021-04-02,-0.5,A,F,,33397b61bd7a4c29bc8c4e6cc9020a20640f0f738fbbe2802ccd43ced0ae69b3
2021-04-03,-0.5,A,F,,d4dfd07fbe8dbe524c4c1451cf27a383c042d6ff107e5129ce771a52ed25c727
2021-04-04,-0.5,A,F,,d0bf6adf424e1080148f6da95baf4071b745a74b3a0e5113282cb77b9c76e52f
2021-04-05,-0.5,A,F,,fce94e830f9bc21c7e9fbc4ef247c1e7e0ca335f8dd719aec1169bcb13d61648
2021-04-06,-0.5,A,F,,360240c824616cf62e878aa1d30f3efd97356eca0002b9be6ce6f9b86f96c2c1
2021-04-07,-0.5,A,F,,a450b4b82ae8f562ef81bf06077db101d190e0029f0d861bc2c5cec8251215c8
2021-04-08,-0.5,A,F,,fb8793b558af638d77c94167aaf0b2aaef7d01a9600acc3a29138919f249de93
2021-04-09,-0.5,A,F,,97da3705b2f6fb8c05925ca7e8e90d4a0354a821eaeaac75854a89952a07a9e4
2021-04-10,-0.5,A,F,,ca4f6313a39e4678dc6a8573999bff1675e4c87d75a97d1c501a4316fd229145
2021-04-11,-0.5,A,F,,db5873472ee0f12987ba59946527aa4561fddaea2961490a443a7d0b8fb7b48e
2021-04-12,-0.5,A,F,,1409b9f03dc662114e50395703a8edbb08cab736dd058d3a30db1667056a26d2
2021-04-13,-0.5,A,F,,f7fb2ac2125745a672c992e672b047bdb29070f74a7e59cfc00d77ceca83fd9a
2021-04-14,-0.5,A,F,,09e74ae2611306ba50fbaa12edee19a6dda7eee76e55e4b34a1d41ee66cfc9e8
2021-04-15,-0.5,A,F,,7f0fabd32cc062af8903772c1e534983669b2471580c6462a5d71262ee198e86
2021-04-16,-0.5,A,F,,16a61ad2f73fc2e4ba0144f1a2d89b5f7ecda9a9edb45b92803d2fea86b9cd09
2021-04-17,-0.5,A,F,,54e6cf51a0a4cadc2a7a089bd06d48dede13b5a2404162d3f333e4e83f5f7661
2021-04-18,-0.5,A,F,,e2dfa1498be9d0aa514d9ccd50f53583910bc739194e5e4b7c134aba7de4acda
2021-04-19,-0.5,A,F,,020ed0be48f6bd194b08b3299d376c5bfed1d65a4b75dd5096e9a34edb4292b8
2021-04-20,-0.5,A,F,,3898de85ad1d1e82b46e67b15676074ff4df38948040c215a273446e1fd07f95
2021-04-21,-0.5,A,F,,b558d8a899cbaf0506c50beb1517400d5093f5f28fbdee2f7e7c18b6196c9031
2021-04-22,-0.5,A,F,,de60ee613d1ba0fcf48458e340331cd0e264b1469fd206fe8987df56549d8d35
2021-04-23,-0.5,A,F,,8bf5af7b0e1f00da50b1b36726008d13378082636c9e97da25df55028be4c3a9
2021-04-24,-0.5,A,F,,c14070560086356f410528dc56af48b08e60a6803055a6b2bfee5bed3b26ac16
2021-04-25,-0.5,A,F,,3e4b8a8309bf6e970f7c6648adfe8094157474659d680a5bd3461a5b10024a7c
2021-04-26,-0.5,A,F,,fcf3b6265c97f172b8338b8063bd32ba7672cb8445ee379c68bf5b2c2a9d5c4e
2021-04-27,-0.5,A,F,,8b6fd85e493b38d1c542ab95640d03852f75d18cbf2a10b8576f649a42fd4072
2021-04-28,-0.5,A,F,,01b98db55d745162b14b772a006750b193198699c4d9c05cf95536cee886b62b
2021-04-29,-0.5,A,F,,d14f580a715ebfb39ff920a36884dacc4263cad79725a36fafa27d3b18e0de07
2021-04-30,-0.5,A,F,,32ecef21115d14c5fe0152b73422c475ebd1dc2d9cc0a585fc2b7f5d100aeafe
2021-05-01,-0.5,A,F,,c1a4dc173a7cf830293c14c92b6471a9cb6153d037e906cefc13358573c197ff
2021-05-02,-0.5,A,F,,1c4e028e3946d6509a74493f0ffb1ffe416bcfc9f284ab6c2c9d6d38963a8932
2021-05-03,-0.5,A,F,,86b66c9a309bc1652ec86b037fb336cb62bb013b716e3aedbc94ce694524c624
2021-05-04,-0.5,A,F,,d6f555c02ec2d553923ff25eab89963a98ff20389ff4bff5bab7f2884af8a88c
2021-05-05,-0.5,A,F,,9866de43be167e558f3076639ad1795e01c9b57832f8498374b7a199dae70ace
2021-05-06,-0.5,A,F,,c0c7449eb7e34c00030418ad56e85753589d10e5a1fab7bb865725043c9101d4
2021-05-07,-0.5,A,F,,81feaaa0c4a0f565e8769347e722a3ad718e3864510ece30d98134e49f261c18
2021-05-08,-0.5,A,F,,a70ae1c37dfe1934c0a784cd9a4be72019845f6af9064edd262ec22f2619991d
2021-05-09,-0.5,A,F,,e2af2f99411fa806b94a1c052fce441d85a70f3ed9fcc15d35dae0b6e497e3bf
2021-05-10,-0.5,A,F,,757cf83956d6b902586c5a9f99feb3b8a964eb3990019617c2b7b41ffe737b2d
2021-05-11,-0.5,A,F,,cab6285ddafc1703d512538bc13be4d02a856c8fb5f63b5df16725bf82f0f2ef
2021-05-12,-0.5,A,F,,80246c5b7a899606e43f1638dc66d4452b6425362908de21174efa0167c5bc56
2021-05-13,-0.5,A,F,,e923cfda7d5e66e1725400848b1c0f90fdc6b55d2aecb66258ba932b72fbd247
2021-05-14,-0.5,A,F,,251291fa19a24985d492834442ca9ca9439e54fac11f9603142083ce490006f3
2021-05-15,-0.5,A,F,,e842593cc37c7646c8433e4af906e14a3d9475ec0c88d3e78b6fe83a6e9bc71a
2021-05-16,-0.5,A,F,,c32b3bb8cfd2d9b6f7e47bffb372aadccd60185026dfbf5e37cb4b37cd225020
2021-05-17,-0.5,A,F,,9a12d1c0007ce4b08a9cd4c6ee92e4c21ad25d1aabe991df28fc9d904558a1f4
2021-05-18,-0.5,A,F,,5b9a4d679d3d05f2b00c1bc9b694ebe6d7b7ea8dea976596ee01be07bb883f86
2021-05-19,-0.5,A,F,,fd9bee295691476041c2ad53f35012ba231aacd15dfc00db6c0a5a747be50e1a
2021-05-20,-0.5,A,F,,373caee639a8cb07851a8d0bf063ffa23d7be2e9434b9db026fb7cbfcc71b5a9
2021-05-21,-0.5,A,F,,6c98435228ab42b74b6c88d26fbccb40e8e14f032199bbb6c1b37e0b942eca5c
2021-05-22,-0.5,A,F,,546c51e126b9c4965676fbed58862289c350f58c13bf66327b79591c259434fc
2021-05-23,-0.5,A,F,,37cfae5658d9b99aa56d9ecc6309b039add0b7b1381c281ab3f7e9ad38abd746
2021-05-24,-0.5,A,F,,e9ede2e0ca123c723cab7cea2911b522af3ebd2b4eb8cb1221c7ca48e0bae749
2021-05-25,-0.5,A,F,,46a6e83b6e90773d8c3d34048dd7c371319227d97d3e2fc219c2917545f729be
2021-05-26,-0.5,A,F,,9b083a28e872a0ad92bcd11e4378b1f3e795a93862a55fbb59355d7d128a78d5
2021-05-27,-0.5,A,F,,e178d0df26f7fc47ac192cf5947df259875657795504745cc33bbc2e919acab7
2021-05-28,-0.5,A,F,,39e2b4614900c100e97cc24fe20a4a551d83d2792b8f1da6384d84cc50a40967
2021-05-29,-0.5,A,F,,2b6c6512d601192f07b39bfec187833943b8b8946eff37c7a5ca587cc84133ad
2021-05-30,-0.5,A,F,,264fb46fffc8ad83f635500c6fbe45e1882a3c6cf95cfb76f7196a0d4d2f2fe2
2021-05-31,-0.5,A,F,,b963ac0511f2138ca403d9951cc3130f32357935c4bf5a80d12228f088f1d199
2021-06-01,-0.5,A,F,,129d922aeba93473d8b4a3ba120434e77caf8d480bfe2682613626c5f15ddfcc
2021-06-02,-0.5,A,F,,dd48817f2489a85b14c530777d187027eec468428a91efe95a16db2e2d9c3c1b
2021-06-03,-0.5,A,F,,8303b3670e9ccde7fe6ff38f1f3a3dc17fbbf4ffa5ed954b5a6d1c7e09ac0bf8
2021-06-04,-0.5,A,F,,6074d4fabb17515cf18c32d949074b42a18c960866c383aaf22a1e7b5b3f88fa
2021-06-05,-0.5,A,F,,05ea7e49e35a0ca9c6ae43ccdf40711655edc376e079f517073b1549d1a7ef42
2021-06-06,-0.5,A,F,,197e5472acdd75c608f107036a8474d926e2f5ec8d68d61402d59c959acbaff0
2021-06-07,-0.5,A,F,,7163eac50139a896b8867dc79ebbc27ed970e44fb60b889b06c08daab40cb62d
2021-06-08,-0.5,A,F,,85f1e6bf5d8c62f50939464f01d4999f585cc29f616ac74908be7d9444713d8b
2021-06-09,-0.5,A,F,,b1f7e6d41b03c142a907fe63debb48f901808a6caef51874074aef970524117b
2021-06-10,-0.5,A,F,,9b3dc76959c540e97b831eb9e34501172cb48b5bda46f355a978963088334e66
2021-06-11,-0.5,A,F,,f157529e65a63461c406f3bc2e8c2cb5e2b02f8292ccb33f44837b529e4fa70f
2021-06-12,-0.5,A,F,,c8b32cb0dcaf78783ac75f965c28472bcb213964b96bc73f1ff2aaf56eda2c64
2021-06-13,-0.5,A,F,,7ee3acd1e5fd6001447f989120f5bf7def68f4bfe0571d9ff33f112be99864f9
2021-06-14,-0.5,A,F,,0d6fd382125bd0c26c74d2e0ef0f82ddf346a79def596ffeb9f9a2d8ebb51ca0
2021-06-15,-0.5,A,F,,d98bae79b87ff84e1280a0be759faad3b2b7332ca5c42b25ad203d6b65184659
2021-06-16,-0.5,A,F,,4e24d7936809e3266b080964de7066cf64ee790c28df3ec57b89b616ead258f4
2021-06-17,-0.5,A,F,,e03afee3f03719cd5bb618d5f569e7c38afa18a0b213ddd27980faa061fcd245
2021-06-18,-0.5,A,F,,80c2ea5abdb18fc8a76161a0273838f939510f39babb3dc63eade573ffa7ebbb
2021-06-19,-0.5,A,F,,570da83149b0e39b90474fe6717896a661e81c96f9554bc17cf3fcd25420f6a8
2021-06-20,-0.5,A,F,,9bd61bc4fca677bb19434beab3a655e7499246f18d4673cce113aaad785372fc
2021-06-21,-0.5,A,F,,a370c1365a47a94fbf5b4b77b7e7060f358d2cdb1af28ea41478fb749992e8ac
2021-06-22,-0.5,A,F,,27460a94ecbdc2531436d381fb592a5099b139f2b467005773d42386c31529b5
2021-06-23,-0.5,A,F,,7bcc9c4e8ab2cc618c593e3f677629714e79f8f2fb65e796abe603a7271347c0
2021-06-24,-0.5,A,F,,065c8d5a07f1863e498f3d54df63384dbc0df3aa6eda6a25a92aa46e2f0a79a2
2021-06-25,-0.5,A,F,,78b3338a78b9e0c33e7690f396a32c773e16490c017c483b712ee051c5b9bf9f
2021-06-26,-0.5,A,F,,1134df2f509847c2665d8bf71550f458e93497ddaceadf4fa051ae4a70610c64
2021-06-27,-0.5,A,F,,80b396820783c5db5368d615772cbdcb2c49e1e97c427058ee7f07b66eba26da
2021-06-28,-0.5,A,F,,3ca02e17308c131c655cbf6aa5384844f8a77bed4906782b0966b90904cc18df
2021-06-29,-0.5,A,F,,0c62401b19215e2f889e91849049c6584c2e70c3d07e60b5ce7c5f12b970d915
2021-06-30,-0.5,A,F,,174968d226ce3061327002544a75a966196b81fd5f7c0fef2ef0c381ecf57e66
2021-07-01,-0.5,A,F,,a30657460f6d81ada5e5b8480e96b91c41e45b9447e84981089988028d0f42f7
2021-07-02,-0.5,A,F,,6d3c8a4f31025cbda6a04de2823766f3eb9772116bf44206576a8b765c6c8c3a
2021-07-03,-0.5,A,F,,ec8342f8609e20831b8d18699b1bcde2d329b483d8a09e3ea21ee8921fb57aa4
2021-07-04,-0.5,A,F,,e0b0b005f13fe4d712ddd067755a17c2a2f891f8c3849709a241e954e06c74c0
2021-07-05,-0.5,A,F,,3b636be8f9bce79f8b6a6d29a3d3ba8076b1b7de4242178feec72eac9d12f722
2021-07-06,-0.5,A,F,,6d255131d211b712e2d9bf241c507674302efbec7d0984df78a39c58969f47a8
2021-07-07,-0.5,A,F,,0cb0b1e0e004f968daf8b9690252d85e1db810925aca8dad53f9bddde84b1de3
2021-07-08,-0.5,A,F,,1c98a6f83af1e1588d099b7605a87946212181334ad666a677f5e56508257895
2021-07-09,-0.5,A,F,,3b1f791cf0c0a4c563bd2d623d5a8cc42b85768b179abef8e4245501472a92f7
2021-07-10,-0.5,A,F,,d0a3d69eb9f9711dbba1437cd1d51a1dd02b14ceb59ed921a37a502eb7e20c01
2021-07-11,-0.5,A,F,,30c1ff6885aa8c8fe767be61fefb94b453ee5ad9f7fb130224a794b48edd56b1
2021-07-12,-0.5,A,F,,aca3abe1d642fb60a759abab3c31b00d85df142fdb953acd2f6aa238418bd951
2021-07-13,-0.5,A,F,,80dee5ab5621f3b37a0e0376789d5767817cfcd74321be73159d4d8f99f64d4b
2021-07-14,-0.5,A,F,,ae07d72b5e16bdc6a12d2ec3fbce1626e537cd9618161ab1ace6641434589883
2021-07-15,-0.5,A,F,,889131f706dbc4f358e2451b38e184411a1fb4acd8271e06d8662e63781d4fb7
2021-07-16,-0.5,A,F,,9dbed92962c6b5a7e9bee6140c38f3039b4bfeb5bf3d8729271db6c2743c31a2
2021-07-17,-0.5,A,F,,78a56eda116d329eddccb363147e3316d6364891bb5836ba4a3f2279409a17bd
2021-07-18,-0.5,A,F,,def506f8c59447d5dbe143cc417e914b54c34e338a28b4cf2cb4b44b4ec8b8ce
2021-07-19,-0.5,A,F,,0a65cd1984efe1d9866aa535a7651911c502c555344693a192c03dcc60e9cbb0
2021-07-20,-0.5,A,F,,6e53c47f9bc827df981179bd8b1ad1d4d273f026510c20f0ae87478798ff9d3c
2021-07-21,-0.5,A,F,,7687fcb2474163b5b19da16707168731cf552cc6673a4485f14c01542ddd09a0
2021-07-22,-0.5,A,F,,d9d1b9f1a9f191fd4e698d5b68a900cc6ff7f0d73b06fd814812b5aaecf0c7de
2021-07-23,-0.5,A,F,,f02e2b28fb0dcd40766a9ccca236a688c4f0d05842864dc7103f542532ff4d8d
2021-07-24,-0.5,A,F,,3450b39d14836297e10d0b8cf0695f7e981bd95ee88c5df9461798e8589356cb
2021-07-25,-0.5,A,F,,b71f869a905a17508782e32f692a4d7b89ace2ac3928256d9d3b8af5f833d39a
2021-07-26,-0.5,A,F,,e38d87e185fbda37e6514c1dd5f84c09e7c5f2442df5b5ab077cd5ef2e920a71
2021-07-27,-0.5,A,F,,9f6c67a98d727170264c0d8a5d3c1cfd18a514c316e42baed1f2d58ccd69b2ea
2021-07-28,-0.5,A,F,,5e9fa9b45df9f81f62b2188b6ea227e1f6117c1aa35dc86c68f5197df0b820f3
2021-07-29,-0.5,A,F,,4cbe4980c05d6a4b08af28595cdd8fbebcf9d9492c94592c651add03d67893a0
2021-07-30,-0.5,A,F,,b00b48c2cfb0d1cacb9c9acf05a71cf9cc15230a71873558649ddf2f2a6d8197
2021-07-31,-0.5,A,F,,16c26be86203ddcbe4f31c8630046fa3f676dc55003452615f4aa7eee36e40c4
2021-08-01,-0.5,A,F,,02ddd4e7958337fbd3416fddccc18944257e76fb3a5dbfb0da98623469d9bd44
2021-08-02,-0.5,A,F,,f0642058c4f2cd4a99804296da4adce60894248acca4e022d8a8ba226bed719e
2021-08-03,-0.5,A,F,,35ef704fdb90ee517295ce933a49542a39de4f43d9c9bb6675830dc6110f9a83
2021-08-04,-0.5,A,F,,9af462065aa385718a8fefb7088c72acc93c6ad81784f1c3f24fb51b48c68dac
2021-08-05,-0.5,A,F,,909967412e9a08ecd8a4ab8ecf146d346d82f5c9937e32773b6d9c62babacf01
2021-08-06,-0.5,A,F,,0768137a007af28a4a7462ac3ed11eedd6b88b8cd6c4e924579c6c306c568a79
2021-08-07,-0.5,A,F,,08b6ed7edc61a5642ea2a601b4e7f160bfb3bed538b9482e939ca66f19ffb877
2021-08-08,-0.5,A,F,,b2bdbe264fed4b848d0e0e7d6d95168ec321f983a8fcf9451f5802bb46c7a004
2021-08-09,-0.5,A,F,,084a104e8c58d9546ed7cf3edcb75b651eac4b6d4d21e3e3558d89cc4f00ffc5
2021-08-10,-0.5,A,F,,42a7b041c478f5b3b44d99d4c477910a0ccf719f6cfb72dfde296cbb7cf1bf33
2021-08-11,-0.5,A,F,,3cae967c237cf45b42743b37807b369518aa7a986455dadc8d56b02f6d9127d1
2021-08-12,-0.5,A,F,,ef6867ebd14f081b24c00cc4e4dd51909561ff102db6a85beeef98e789eed180
2021-08-13,-0.5,A,F,,b8fb0dd7b247795848fdf6750128df451d04a6907e0adfbd18a6b47847aa8ac7
2021-08-14,-0.5,A,F,,a2587c6b0890296571a74c281672518904363cd378699dad967330b63ee1f95d
2021-08-15,-0.5,A,F,,ae832603c687bef0cb5be333000d400ae03e9d3bc221f18a5d22868d59aa361f
2021-08-16,-0.5,A,F,,94d23737c1762edd757f5b8d23796109ea2d0e2e3fc21744f0a2f25a4720d5b6
2021-08-17,-0.5,A,F,,0106bb7c1516e04141eba63b87dd4252aede4b6d8558e68b0faad27030a02f9e
2021-08-18,-0.5,A,F,,6216d0588d0753cd17fca5b5323a45d0177bd5ec04d2b27cfcd2ba48371a3948
2021-08-19,-0.5,A,F,,3e35e5b42ca9c34a24d3f6e4164d16fcb8c648063aacecfe1f9a588757f09c17
2021-08-20,-0.5,A,F,,5d9b9c01d6f8a7ef053ec36485493d6048d2f1af769a8e0099e02b9cb3ab7672
