period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1990-Q1,5872701,A191RC,T10105,1,a869f7c65de08b2e58f2cc70bca5357f9231e1f48d2fdb79178b35130a85b4dc
1990-Q2,5960028,A191RC,T10105,1,a6bf35640d5e4c33271ba6812a754c497b48862fd61a3319e38d64afce1a763f
1990-Q3,6015116,A191RC,T10105,1,84e9a5e43a102ba52aad7fefb9f0ee62c562b5594870c55a87dd97a27780f0ca
1990-Q4,6004733,A191RC,T10105,1,223696b18aa6b7109143e171619c10e4e2cc9f5dafcfb42dc361a42a14421de1
