period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1989-Q1,5511253,A191RC,T10105,1,290e2fd7e0e962886882431d704d7c885fd3c90e3cfd388ea5434a7eac28f779
1989-Q2,5612463,A191RC,T10105,1,368a9f1291204e88d557c53be7143afc0707e6a288e8aacc26d0d16e817f3503
1989-Q3,5695365,A191RC,T10105,1,4c0315b844cb44a1c4bb41bd12f47e571078a015c75ee9d24167e90d1bcef5c5
1989-Q4,5747237,A191RC,T10105,1,0d46e32a79aba2779fa6dad6699ff96fa86825bded6ea176a32f4f44213d9f82
