period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2005-01-01,1,A,F,,40983799dbfe33417f298e2c3e4cc6b3201364f89896bfa149b3bf59a57db6e2
2005-01-02,1,A,F,,1d237ced27346dece168f4590fcbb5777fb0bfdf2c3fc863136bf08e78c81732
2005-01-03,1,A,F,,72d736e28166ee030429cdda7034ca547966a2f5e6519b2e320670498ff97f0b
2005-01-04,1,A,F,,6f317c6c06ad5046ac3bb420063e2dbbfacd9be3d87d166643234787988379c7
2005-01-05,1,A,F,,91730ef0c686a43c97fa73361a825be4e05e3fa3c2674c7b14996212a258157b
2005-01-06,1,A,F,,22b452aaac1a7c238bf4463c452f0eb7efd1ca1e32fc44417c597ff40738b92a
2005-01-07,1,A,F,,1adbac63c98e85b02a71cf437585325cda563146e4f2c415d35e5c5d71b4896f
2005-01-08,1,A,F,,753fd9343a8fee62136f48d51e256b65fb4b6a32ad66128c3a20005ad37b3790
2005-01-09,1,A,F,,4ad06dceb711a8c7629a5d9df578a7f1bb0f9c85cab4ac16acbe1223a4da9924
2005-01-10,1,A,F,,2c4e44c0ed820c1cad73a19afee9b2a1df0547243d03a2c7256af821f516554b
2005-01-11,1,A,F,,6813be9bd87be4fa3c5ed32427f1b0d09918dff7036e89b3cae37cc9549b55e7
2005-01-12,1,A,F,,535b77f7b046c5b8b3e19bbc2cdb977b86e548a5e8f8baa95092e97610cb510f
2005-01-13,1,A,F,,e5ad46390530bedc651dc0c7927507e17d81ecd5152ee98734d2b7544af6c102
2005-01-14,1,A,F,,b81bd18d615232743fe79ab6230a10b773b7fb51139ab80b4e9a580faec8b948
2005-01-15,1,A,F,,8749c730c4b9dda0c33aead5bdbbea8ddc157c68879a97244245e67ba7eab516
2005-01-16,1,A,F,,f9a2ba42c4b3d0b58aedf5af0e4bef83bc587da8dc30989b549c86e62c789517
2005-01-17,1,A,F,,ccc7ea9f00e2dff4cbfcb79136f6c83f087f22b37496a9bd01790ec13d024bcc
2005-01-18,1,A,F,,01820c633086a42708b46f49a448128fd9814affaa22346cd1023c4a2467b6ae
2005-01-19,1,A,F,,5db1ce02822f257585f5ab7d2905aa54698657f313a6f088bc72ed1a19e45406
2005-01-20,1,A,F,,78f371c16b9caadc7438f44740613d641bf0296e45d58b5bb7538b6f0a4fffe1
2005-01-21,1,A,F,,9817bc46271f06f60e8252f8703be8d6141961653b90946a71c27cdc2f5d1075
2005-01-22,1,A,F,,da4e084f69823db5c56d457e81ec6b5f9c0014823e254a742ee44614eb343cb6
2005-01-23,1,A,F,,81215742dc229b4a0d85d8391aa3c03712ac471a7106b8900e2e9504fbfd98c3
2005-01-24,1,A,F,,14004c2f0e8ce70e4e078fb68bb98b2f56dd0affa30f9e7cef2389647386574e
2005-01-25,1,A,F,,8b34c2bc82884f32cf470032cbca51614d631a9049665863719a1f82eb150aba
