period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
2025-01,317.671,available,,,false,b3a478d712167f8525c3896b38b6ce539668c12e18ac93915ed6d931b4506390
2025-02,319.082,available,,,false,83b454a733e0aac03b6d9bd2d97addac049bab9dbfc83da90ecaff94d2d35e30
2025-03,319.799,available,,,false,0cbc759057bca581132aa3e6e301a02a32938a129cb88adb081492dfbf77d85d
2025-04,320.795,available,,,false,f017143c50031499a75c012183412cb69119e238bf0bdf54e348ec691cf46e99
2025-05,321.465,available,,,false,002a0d6e8d98621d2bb270723b3de3d19e7de7a27f157b323b4219a6484d797c
2025-06,322.561,available,,,false,fa1de71d0b9a30c0d7215420003662c2d980d44c82b9c13c830b5a9a935b791f
2025-07,323.048,available,,,false,1a9afd025a086cb85bbb742316e76de2683bd4fb638564db316115ebc33dc8b2
2025-08,323.976,available,,,false,64d609a7c6d219d04b36b9702ac9c4f210981bf3b60600eb6d8438f04525cfd7
2025-09,324.800,available,,,false,62f612c92df2c7d52ba113af9a6a6ce588822d2425000de7603fbc7c992f492f
2025-10,null,unavailable,X,Data unavailable due to the 2025 lapse in appropriations,false,2f98a27987f74a9bc7769fdcaee73653f45388bdf7495eea77ee58958260721a
2025-11,324.122,available,,,false,d72bc37c05c459c9caaa5aa9848ea9376478cbca413034ed448be94e4e875c23
2025-12,324.054,available,,,false,0321f3b467f5a4b9dfee243e88426e2134ca98718cfeda70b339948e19b99b07
