period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1948-01,23.7,available,,,false,e3a95e138037108edfdfe2c019da9de5709c467de694af1154a242839070ea70
1948-02,23.5,available,,,false,627196a30c2765784da900c7d5ac24a3e473fa4f1efd60940261c82ab89f1fcf
1948-03,23.4,available,,,false,ff6de22f15fb38e4ec828dc3766e8e917c7904418f50a67114f73762667f8fff
1948-04,23.8,available,,,false,f8d8b4c14b06402a7b78307d7b900abcd9300d92151d3c3f8de66013913e4129
1948-05,23.9,available,,,false,535678ff38b1901f185d784ea04ea3654203135344be1c0a20c7ff28d7ec99c5
1948-06,24.1,available,,,false,724a3b4ad5def9a543bf09cd277b095acb0adf7f1e8ca6a9cce6ab8da4868205
1948-07,24.4,available,,,false,16520489a62c9ed45aec06f4005aeaf9ff3eb1846dd8d2c9c8dc95a9454c232b
1948-08,24.5,available,,,false,6327317e379cdba2200a3b5dedd00ba9a818d885f0b8d1c633380815a3c4ac71
1948-09,24.5,available,,,false,e4ab07d456e3c45d7261115bce5e44f6a0125a48188e670bf276fe1617690405
1948-10,24.4,available,,,false,51efcccc38cb5488c087bea14ccbe57ef2169baba946d1cc3fbe89a4c33606c6
1948-11,24.2,available,,,false,7fa38e2f6631500b6af6a522c9e7abb7d6e699a42aca11ded1dcbc101e3d17e3
1948-12,24.1,available,,,false,0e3e8faa5e85b695c5242945f283e365e68d7407c4f426e1d08c7056682a8b7c
