period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1964-Q1,669822,A191RC,T10105,1,9abacc43fb9fe851df0c98107c3a12d21338f83fae25d99ced4ff88cf4b3f1c5
1964-Q2,678674,A191RC,T10105,1,46a267b5c9636fc6e423ba266857aa32efcf63f0e1b154046eec1fb6aff0018a
1964-Q3,692031,A191RC,T10105,1,58614f44b2f8e553f0223865205c82cf291ea8ca39c61249ec071237ee40d03b
1964-Q4,697319,A191RC,T10105,1,1a8bcdf74d6aac25fd5e40dad536eee053c6dd6986726eb3e133e6ae2303b4e9
