period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1972-Q1,1230609,A191RC,T10105,1,c2b7ce1e0c2062eca8bf58d05f6a5e2f2ea71d60532b020f03bb287a4d964ef5
1972-Q2,1266369,A191RC,T10105,1,36538b7319c958a47cc8180c021191bfa6d06b94db2c61c700b2ec4fa8b5435f
1972-Q3,1290566,A191RC,T10105,1,7684e19ebca94c42de3f142a99603a77ae7fd547a519beec2f18a50963eba663
1972-Q4,1328904,A191RC,T10105,1,e9b83ec7ffcc8708b9ea07f34c9483145e5c4daf3f415471ca231af0ba692dab
