period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2024-01-01,4,A,F,,16bdbfcb24a85c1762fb12faa7c1eada29bbadf14da0f369eebce876b63eebe9
2024-01-02,4,A,F,,9a3072daa1aa32b7ddc99e0ca426e613f877abbc5e550bebc128ed7d9a62dbfb
2024-01-03,4,A,F,,3f89b7d62bf4bea158887560f7f2df679334d3648bd1f0bbf5677c26c3ebc744
2024-01-04,4,A,F,,d7a8f0d9cb0edc6ebde739482ddbe0bf6c1f999828963caae3ca4fce6d56144e
2024-01-05,4,A,F,,fef3911c9f7edd50b8f2c3d9a6a0642b4216e09d9872565b54425298cf7764eb
2024-01-06,4,A,F,,1811f42a346aabdb0b738d7cec24c932fb2fab183aaae45d62d4ef99c9b7f8ba
2024-01-07,4,A,F,,9dba093e8af7284eab2cbf3d641e229b480ada3900d852eced1437d9872a875a
2024-01-08,4,A,F,,de28bce5f5c7e592133f5ce6ed661eb83a62e9b2de801b77ef73866c7b674665
2024-01-09,4,A,F,,6567627b2fe93e94724610db158de2969706026c78887c2aed6e01c4230706f8
2024-01-10,4,A,F,,fc20a1c42f365dfa5f52fd9bcb56d3ec830ac712b4802f5beaf9d2fb2adcec4a
2024-01-11,4,A,F,,5353343370315e5d2641fedfb198b9df02588da4743f59adae063845188534c4
2024-01-12,4,A,F,,eba21a36607ae231ce30216dc3ae0c41307407dd36d702773c21633593dbbef5
2024-01-13,4,A,F,,83140676273c6e495bb814ae85eff719f350408e31201baf57d2dbf3cabdc905
2024-01-14,4,A,F,,d736e2f77d2453a48122ef94067a9af1aed409e3dd923b6bfcea958b7c5a2ece
2024-01-15,4,A,F,,94bd676641cbfd44344963da05e58873cf71842c51b6de491246e0802a2a15f2
2024-01-16,4,A,F,,6552743e6847d8cd45614a7d168898a97ea170e7da29ff75e75f3343f0060ad1
2024-01-17,4,A,F,,84253a79359551e1ee1c382b9242425d291962027a808adbc83689062aa699f4
2024-01-18,4,A,F,,4aab4a5c8654ea708322cf9931c8ed3de97febd665cf53df5e3b2c0e553be8ac
2024-01-19,4,A,F,,709597bf6bf42ce73cbd3c1245cdff7371ca5829a3c908b6af82d9d173f6fb08
2024-01-20,4,A,F,,02f4b885fb30cf05a3c1b90c92223b3e897d1194b5cd1eaa13df92888c4bf127
2024-01-21,4,A,F,,666d70fc4c6049a00df883154ef7864ed2c6dca7636b5fd6321eb7d5def8a74e
2024-01-22,4,A,F,,d1fcc5b385a6b38c8f5ad22737ca60eb28535ed4b1e530740385ec37dc969b92
2024-01-23,4,A,F,,d63975c337cc40d11e0f019af535ac0a3d2211bd4f25b89d859b44fad9b7c6bc
2024-01-24,4,A,F,,e23eb5faa9012ad22599ca2b02deca180326de2b7b247b04cacdef1dff41027b
2024-01-25,4,A,F,,ae727550f6c28d4b07f67487176b90d157db1ac2d1d3453599eedd385b063d8f
2024-01-26,4,A,F,,e9518d866e66c6ebc7004b465b193bf0d0507a599afef86f25678d379512f717
2024-01-27,4,A,F,,5325d962807ed12d3807881b8ef8130f5d4c7911e266ae85f418a606c0dd0cf7
2024-01-28,4,A,F,,0c645bd30eb344e49a8e92c97c6302c31c0df07434865d881d7d4659d3df6607
2024-01-29,4,A,F,,c5d81512a16603e0e504cac58c4e008469c14d8aa2d5abd00a57cebcc0bd5254
2024-01-30,4,A,F,,ccf81945990957db4f28b72825cd13050b42be6069c8fad38afe8616ff035cc4
2024-01-31,4,A,F,,0450af8f0f420fba4fb41296d0ce64167d8ce0baff723a9ccd2aa26d6bdd4007
2024-02-01,4,A,F,,a468981fea616a6be11fcb43cba419128f712822c1a40e7df22890799331eb8b
2024-02-02,4,A,F,,f90d234c6b2f5622be3a37135c7770336f5001c9bddbcd5abe449de328584e79
2024-02-03,4,A,F,,f8a16e7a480546f04343bb982d191173e54204f0c18fd6be10775f23bff2e752
2024-02-04,4,A,F,,9a33ac1551a46e20fc2c0a39248677af3be16e367f3746a01c92eeb40058bbba
