period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1983-Q1,3473413,A191RC,T10105,1,9255c701a48a334e663401bca069ce61059ce732786a1e2187f4b25185705397
1983-Q2,3578848,A191RC,T10105,1,e04df687e509528db510a31f0f7881ae9fc78e6feda68f3fe107213a3ad79bcf
1983-Q3,3689179,A191RC,T10105,1,02d3876a1089e2b83c0ec8e7060cb1489c65b5e0c3899473622c12819296acd5
1983-Q4,3794706,A191RC,T10105,1,6de0915d3a6440c392d5089709661a447a8ce39cba3a8f59bc7cb7dc04b925d5
