period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2020-Q1,21751238,A191RC,T10105,1,3e024a222ebd8616e97c72dd20c3e0139750ed02ff0ae5244ca6f748759a4a3f
2020-Q2,19958291,A191RC,T10105,1,2dcce203a1930505f2bf36b02662dc673c13d979fa4086ccf8ea75522936247e
2020-Q3,21704437,A191RC,T10105,1,3d58adf465367898fc8fa9464a3090f52c28ee96e3813e2a57714dbdfdd2026a
2020-Q4,22087160,A191RC,T10105,1,337e68be77663d901c869449f3b79dd68dd9c00e3c6f7505841bd45ea2fd8e43
