period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2017-Q1,19280084,A191RC,T10105,1,947c2b395eeaf25df0e3d7609f1d9f6a58a184f618d5193a0c23910bed5e8f7c
2017-Q2,19438643,A191RC,T10105,1,2298b8b51e344ff497f2c63343790fee933d25e04f0495ff50ffc2b6223e0181
2017-Q3,19692595,A191RC,T10105,1,b638246a13580ade8a19d798d7d6d91d3f3987191de6e021b5be9e19ebf798b7
2017-Q4,20037088,A191RC,T10105,1,90ee3cd7ed4a831de9bcc95462b7de67c0ad8197ccbb5751ecf65d0c4dcc326b
