period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2018-Q1,20328553,A191RC,T10105,1,ff2ac42da1a2021ffc0bdf92bf2e0a8ae8e8a6e9503c7846f4c69da6b277b7d7
2018-Q2,20580912,A191RC,T10105,1,53742b96296d4207b6b1ae7cf92e1a37cca4a0bf7e87d5703f0c041bad44cf91
2018-Q3,20798730,A191RC,T10105,1,57eb9c4ea027695380fafecbc9faacca1baf9b9291cb97f109638a2328846dba
2018-Q4,20917867,A191RC,T10105,1,d7a508ca82dcfcc387d89a41a34c4048c41694454131b482567b6a87afab427b
