period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2024-07-12,27734096471188.88,7155116955778.20,34889213426967.08,1,7f2b05c884aab7c2a518c4f253e3b529d9d99557b7b132f059a50a865d065584
2024-07-15,27750724960754.60,7160922593309.75,34911647554064.35,1,599142830f1dcb69be1422a7a595fc024563040ed82373d0b7581505cfb14ba9
2024-07-16,27775830463860.98,7164323729749.66,34940154193610.64,1,bfc0238c1c2ca8b0e7f66522ff855e82eeeccc18e4e246e0a415c759270d73da
2024-07-17,27775355611306.52,7147921508920.43,34923277120226.95,1,1fe893d0d8db106051e3f2ff59f72d651f9e1f9726e5c35ed8960d7408eaa8fb
2024-07-18,27794421298152.71,7151541980253.58,34945963278406.29,1,008e863831461177092657d768a4ae3237eac14aaa8649a123d070c06ac969e2
2024-07-19,27793280970095.10,7150970860497.82,34944251830592.92,1,af29d32a7a4b5c1c46aabdbe00910f348d0c96c968a40999dce0acb7cd7d91a4
2024-07-22,27793300671842.76,7156838325296.59,34950138997139.35,1,4f448ef5600ce1dc375f86d41d373df559ec634d33a14e7c357c763082da8276
2024-07-23,27817639139025.78,7170482190259.74,34988121329285.52,1,4ad38f7c91890c372845584b95c5e7afaa24a79e5e82feeff5933e34e65998a0
2024-07-24,27817951354978.31,7151626944488.87,34969578299467.18,1,eac3c78b8e5635b33da9d69684719bf281136c265aac1cca69b5c6b8a2cf4caa
2024-07-25,27834323519790.43,7163216985312.90,34997540505103.33,1,2ba003122fa42ff14b7c563d35dfb3cc771db3c0a0b9d001708d402dd0dc5cfa
2024-07-26,27834220424052.01,7167057755156.66,35001278179208.67,1,3c2299558e75164c2c964c10ab9f9c3f9f568b49d39fec5de228098b8b613181
2024-07-29,27834326750512.37,7170089179786.63,35004415930299.00,1,537e8acbc20b778fc34a60ae07ef8927f5b3b90e08d74a9d016cc28b756d72ca
2024-07-30,27864367559006.15,7178842418681.12,35043209977687.27,1,8e2b31651ae13804d0e538a0809ff2d3491c451c3966ddf0f8bf073f171d08f1
2024-07-31,27930511528793.83,7174259120507.20,35104770649301.03,1,1cd422a7d6bd5cce9760e2fe87c801ef3acd8e6fce77e8c17fbe8f0c1f51a470
2024-08-01,27946897741746.23,7112504605395.29,35059402347141.52,1,8f230b4285b50de34b60661686a2136f096273001f11a69bec2173ed59690531
2024-08-02,27946832554647.40,7104596139907.59,35051428694554.99,1,ac0f65ace73f1ee68b13bc438f87b301a182388c9a90f1029891ea81541eb89c
2024-08-05,27945957511453.95,7113298864999.19,35059256376453.14,1,a66fd7ed559740511cabc3555e6afd08e34b31cce09eafdb73dc41ac12b4cbd4
2024-08-06,27969087300801.08,7116699195042.16,35085786495843.24,1,fb5b150c4633dcff7348a49a77016b1f91ac6f803f67c539a2790b8b9e4f06c6
2024-08-07,27969804303787.95,7124952042132.36,35094756345920.31,1,a621b81db2145e5bbaa3f2bde0ef3f8acf9aaf54b57343432072a01e114f4e16
2024-08-08,27992303945196.96,7131024032831.51,35123327978028.47,1,4da8bf1696c4538f8f38ab4c3a5e8a163ae87c69adc3215883a81843e5f31e23
2024-08-09,27991430891417.81,7131096240988.62,35122527132406.43,1,572c4aa16dc445e0d1bd52be3d1307a463a27d7360d4826af76b770870c5e700
2024-08-12,27992486779604.18,7134363382135.09,35126850161739.27,1,1459eb220b2afd0044b360f4551a6a6f4fb903811c6659eb24cb91fa383958e4
2024-08-13,28017164049453.46,7143185532931.21,35160349582384.67,1,0631bbcb5763f352f6c60019843dc28240835b5fdbefeaf4573323d339535f4b
2024-08-14,28017226473416.87,7120398188567.53,35137624661984.40,1,a80dd53135de0e8d7a6d9f0692bf3c7ed2edd842981ff4f22be43dd7d9948de1
2024-08-15,28032945816619.67,7136217961620.68,35169163778240.35,1,8e4d9ab6413ac1968404cc8d583a67b8954283821319105d4b51a611b8010a02
2024-08-16,28030070022009.33,7137158169204.13,35167228191213.46,1,b5dba13ff8e8e72c3ab1b8bc9453c1a6ad39425d93567f98e91dd14b09afd791
2024-08-19,28030148229238.57,7147885883999.50,35178034113238.07,1,0a66b299f633ea22a2103ae3e3045372ee6b2056b2759dbf1bf3e1e00e4aa5ba
2024-08-20,28055639080735.21,7160261289357.86,35215900370093.07,1,efd216c06a81883893f931b25d275eab0d5fcf561bce08e963e74dd2de031486
2024-08-21,28056284385951.98,7137714893321.80,35193999279273.78,1,7cc2f666e2c493de3724651d074c3baae1b38fd69a82cf5c26d1112a4d9e69b1
2024-08-22,28067310011637.03,7143040787909.09,35210350799546.12,1,c1c3911bea1b5c96350085c367c50a22b16b647e5a9ecbe6d52e22a575cbb222
2024-08-23,28067340611051.07,7146626489434.08,35213967100485.15,1,2a88987fcbcffa5f2bab0a95b706f95c845eb88860c7db2599979d4b022f513b
2024-08-26,28066894450384.91,7158290450800.92,35225184901185.83,1,289b7790dc21f1d82320f9f9ab2daacc158b125bcc3f5589d70a30d2fe23d778
2024-08-27,28122457986740.07,7167034016414.92,35289492003154.99,1,09ff73b023007b08f1f2804276d92ae6ec3c96b646e13c1b080dfaecaa76e4cc
2024-08-28,28122421845095.35,7147274425768.51,35269696270863.86,1,1333195279b9cf421d294c5ffd933bc8f502a0813bc7cd65baea4e8eae2e7398
2024-08-29,28132284797344.23,7147491348090.06,35279776145434.29,1,a8384c5d4bb5ff2c60cc38eedcfb2b293e9ef3ba8db9b8d8abbc53706aae0b22
2024-08-30,28168005045836.45,7088051796953.61,35256056842790.06,1,53d121cad494325a39aef9eb1d83deee7df9724b07b64a1857bdabfefe55f807
2024-09-03,28252444995767.33,7067241644842.65,35319686640609.98,1,6794df7734bd86e5b04fef90f264ce750cb2a71c7891beba283f96c8cd998d46
2024-09-04,28254186047367.95,7089638690647.07,35343824738015.02,1,a41f0eaaebcd83b6a524ee870a894bcbce1ff4e15f9657b64e0ee50b15ebc35e
2024-09-05,28258350864244.38,7087221290491.77,35345572154736.15,1,43bc74eebf6079016af6291b6a1ed237415f85a6b82a6fa76c226ab923dde7f9
2024-09-06,28253281258134.21,7089805247432.00,35343086505566.21,1,5aa8aefca96a8756c8dce56e2afb5ce556064381f09b72de7ad1862fd6671870
2024-09-09,28253299707543.31,7093332564103.30,35346632271646.61,1,b814930d662d1c23f4372d788bc93788b018b18e3c5c2f1b6a6475253f6a9ff4
2024-09-10,28232619428904.84,7098542261688.57,35331161690593.41,1,75faa3886368ff2795f007a143b9192ebef496871f864f2d6846d1b55718d910
2024-09-11,28232460501393.03,7076724111476.97,35309184612870.00,1,02ac863dfdc4650868a02e42e0eb15eecb5468f8ffb03b6c1735ae64bdd3c1f3
2024-09-12,28193985562400.05,7079894192517.33,35273879754917.38,1,5ab6800294b4cbae9559b00deb21d9586e929e6e6726324501d667cb15def080
2024-09-13,28188906439845.65,7079875149516.27,35268781589361.92,1,aaa49f5ce9dcbd5d9dfa6e7056588c01494a19e35da2d70bba75aa192e01f50b
2024-09-16,28245785759097.01,7100683810500.73,35346469569597.74,1,25dcde52a3a4476d9243384b0cd7a0c2dfdb58eda1b2e57c7fb568345e9f402a
2024-09-17,28227359906344.68,7123482404426.42,35350842310771.10,1,50c3589bf04c711e7af23968b67a6cc93cdfa2adf19e386959b7baab983337ae
2024-09-18,28228475054525.36,7102794566587.72,35331269621113.08,1,335b10b1b50557c5d9a9daa06266dad77ef8c88454479ff702c3535584d46a9c
2024-09-19,28220680267543.24,7106966355296.21,35327646622839.45,1,b6303b313d173d20a4e9d158f6e133f15b21a970df44ccc94b581932821a1888
2024-09-20,28214574834140.68,7105135901991.38,35319710736132.06,1,2c03e067cd3460057d1004cc32cc2a7b3fe31b6fe21a24d3e15e1bc3da26d55c
