period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1963-01,30.4,available,,,false,3f5aa37dfa78830b753ae53cb3bc4bf7c49803366e2eae0d252741c1a060419e
1963-02,30.4,available,,,false,857d65389b5d05777d88268952140a7ed5e377c4eabb4d372d20b89e4169459e
1963-03,30.5,available,,,false,45238df41fa7357b1fc356428c0690ee32bab7a12b8bdb50ab0a6cb43e2e656c
1963-04,30.5,available,,,false,c6f5543196912d796f3b8297f110882f896de5943360c7d0a4b3819bf40ed643
1963-05,30.5,available,,,false,092a306ba0a2c072390c45a172c308fcc564bfb60641ee8a59fe845c8f41a07f
1963-06,30.6,available,,,false,d76aaf63c9241c4c8cac7a0168c8aa4ac69542198e7c7f9b04b33834d8bab8b5
1963-07,30.7,available,,,false,6b20bf8c0648299a85dbb9d1f9a253b55d55687a8ec2c145fd228fe394224dc4
1963-08,30.7,available,,,false,ce3084d594b9f596e2e988a38bcc895e14be08e555c394a33a1c7d0873bc73a6
1963-09,30.7,available,,,false,8af17a3f3739c5ba1d07d64f48cbbae430dc1e67f88b598fa539a77bc66159d0
1963-10,30.8,available,,,false,eb6a773a3246c281c7762e4aa59241e13b258eb4195735f69844e70c5eb9e809
1963-11,30.8,available,,,false,0a579089cf87c6d1995190afb67fe19d434948996add6845e65a4e950379cac2
1963-12,30.9,available,,,false,08c2983365ba80e8a2dc6097ec0725ec18c49615e894bb00ddf2f7a63f62342a
