period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1988-Q1,5073372,A191RC,T10105,1,9d4c3a510c2713c253e8e3439339044263911f39f66a20ea8f8233fb24f4c326
1988-Q2,5190036,A191RC,T10105,1,7e7db033599951721234c94fd6dbb988d0c69f6839bc772e4811a11cc2935da8
1988-Q3,5282835,A191RC,T10105,1,aa6f1914f2a99ea8595c406ca0a2216ea848e5543203befae301b7c665cbeb03
1988-Q4,5399509,A191RC,T10105,1,b994acb175f7f9abb65d185c1f5b3f19377c1ceacea7f4b3d5eb730465ee1b6b
