period,stock_thousand_barrels,source_record_sha256
2000-01-07,277549,72e199c0b23a37ebdfb210b36608756565ba75ec6c2408e5eefd34b0641b8733
2000-01-14,277464,440c9bce7ce569332aad49021e79b0559b9b99489701b24abacda44ab544af06
2000-01-21,275032,8e3c8fc4e9ece5d9dbad29236a105ce7d0efe10e97a95af13559d968a8fd0c69
2000-01-28,266614,7dcf39883c6a0dc9973775a7bf6d0dc1ad9ae8cafe85fc0b2b4db0ff32a9f55c
2000-02-04,269982,171845e3a1f904a565d8f4efaf29371d0d64e50e8622dc256d47d9e3a75be172
2000-02-11,269796,8ed6084becf5deddeb0518f73671a1aa7f9c6b312679b8b60878bff67c0896c8
2000-02-18,269487,bf79d1089bed64273435d93d16912348b8127da64e14d587647a4d869090b47c
2000-02-25,269816,6cbea5e79cf2b15234cff8d09499ede5a17b908fbcbc032f98accc59323f1a17
2000-03-03,274502,872346323e5638fecf4f41a41d8d3392922362cc7addd26d2b9c9fca316e5f5c
2000-03-10,274933,b0a669206421514a50ea46d6d5554ce90c3c1f8d942eb89ef74706d3d6494d71
2000-03-17,276572,a20d5989c0594792b0cbbc2d58974b5b3bd221a29e52c290240e49034bd13f85
2000-03-24,276422,f393622edb2e5c76d03fe27b00a81b26dfb31b6667c9ed4ef2071ace959b6372
2000-03-31,277924,f99fbc6a111e333a43cb7dfc1b1aee3a8a89b3a7f6b46f950de24d4b85147c87
2000-04-07,280771,44994acf3ae97758ecb4a88853b18fd747252546ad533c170a016b8d16cba6e7
2000-04-14,286265,eaec9c81a5c96c0d84ef9c89f6c8373a4e2c14f92163e0deef905ca200fcd97a
2000-04-21,291335,0e661cc6c359f287226f0319b3b6c6ab43a9b773fd6efdad545ac0d857c0f42a
2000-04-28,288071,e2e9d81c20613d5d05103fcf5db2b2a540a21ada41c6a2263a6514067aa1eae9
2000-05-05,292607,5d74238115dc8987f408428b4bdbec1d76a4e1625812dffea872bac371e20602
2000-05-12,292857,ed0eaccc65260afccd591476105942fcb5cdc3a7f0145a632666256589391b7e
2000-05-19,293806,f1787ee5da68804ab9ea30acbdc5836671a7cc5385dbb4ab38a34c59dd347d31
2000-05-26,289205,3cd3ccf8a9129579c780480bfab8cad04b818c5581f7cfd0b6e9ddb0fdc2a675
2000-06-02,285075,1899013d0c43142776dbb7fcbd78ea4ef20b3ce632dc5f50cd625649db77aab1
2000-06-09,283639,835f7f8b7736a04c4a3a05d3962ef82571e69f444ca77d1fdc35d349dead16cb
2000-06-16,279078,877038da284ad5611a8a7d118cbba3dfa84cc72df564b1e31e6354ac964951f2
2000-06-23,279405,225c177962680e256d7d9520dda2d8093479efbc99aabbea3fdfb5034b3eca5d
2000-06-30,277611,c2ac4fb2bbac39cdc2cfa9daa1151c75bc83969bb3828a05c328c8b4acf17614
2000-07-07,278885,2f2eda5d0d11ea8fc65acf788f7700f8d1190bf7a34e037280f4a75627278c38
2000-07-14,278400,9ff80ec91a6dc57049020cee80a5c27de00cc152ee9ccdc46281a27f353e0abd
2000-07-21,278674,44383d8701722a07b77ca56e3d9ddcd1646ec3709dee8d2fe0bccf433630dc4f
2000-07-28,268121,7fb9ecb95c493093cedd3553115d6f529e0c99e3a4c4a2f699bd299cab298712
2000-08-04,269659,c379aeda88ea86787adecac43d501b6d000840f52072c8f7fc82e0debc16a6f6
2000-08-11,273059,5c3fb0483616b3da3247943164f663298e7c2c0ede1906c19e7de725f060d7a1
2000-08-18,268901,4b96cef669bae17cb22309e778246a21147c7f27aa435bcbb2674c55597a19d1
2000-08-25,270948,d6165e7e91afe6d0f9fd8aaba8e8ab7043427dcd04cfd3284fb1f8ab3fbfcbb3
2000-09-01,273691,2f6fefdc385be57fc579e9a32ead69b577fea712873a30c6b2b206a165d0d64a
2000-09-08,272764,907edf93cede7717a2b050c78f4b83496ed8a551e0947d5e7b9f92fe6266949b
2000-09-15,270282,b2ec28e03ffedaf22c268f8b099392991d4e9ed9f86c246dfe1b615d4fa8dda9
2000-09-22,269781,30281b073c0603780762d20feefce230e72044bf9d9fd8043ce4aa7f8fed3945
2000-09-29,270873,4d4a3dae07af9cd300b9ad47fbd9f0aa9cde35787abb754c0b27a79aff47be9b
2000-10-06,271752,35ff214c2fc2128d184ae6d7b2fb98ad5a027c1d54e99b5afb3e108a4161df2e
2000-10-13,267235,e87e7cc41ccef80414b1f2f37a6cd757e3d3231e5cbfb887ad887258436a05b7
2000-10-20,269640,03e9be245802ea730a59507ea3aa2cb55c9c08942ee863441648ab5e0bdf2e2e
2000-10-27,268151,ca2d3a52286a4d0fb8aa9c7d61851c84270561bce2da679ec0a448821af9afce
2000-11-03,266594,15e2bf8b27f821a5b13f570f3f07e285f1c8b5b6c142a51cb981a309c9fcdb36
2000-11-10,268091,fdfebfd8938b196cfe63bb4517b236a3bf82050b99801e2b460833dcf96162dc
2000-11-17,274255,2e78f9f974eb46a1171d96b2b434ef0da4bf4593ce133819cecf5fc9aa3916e5
2000-11-24,274177,b2cccc0fcef334152e078f8bf9e6f92c4d9f8634525c07dfb7e6616422d49993
2000-12-01,276195,6f0a4d49245536b37e3813314373e4c97effceaf2d35afc77055c63302612088
2000-12-08,272826,12958be0163ce874b09b9776ab210a39895e32bfd905ed1fdca1d0588799a2ee
2000-12-15,275859,7dcf50aff873111481df7b31e84514e56e3407bc1677e1517c9b439346fc405e
2000-12-22,274608,b1dee335b6057cc21cbba65332b6527eefc70f65d060ce3485685121a72ac6ed
2000-12-29,272771,f982d2f2491c87e274acb8556241d38415d8b8c3953007d78dac65781e6a516f
