period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2022-01-03,23144361951919.29,6417552027181.30,29561913979100.59,1,99434e99d8e4bd90a25df6636be96b614d2b5a6c7f54e75395f3a0a7e31a508c
2022-01-04,23211833164968.02,6472962562330.75,29684795727298.77,1,9b8c1515b31c434714289a7e2a59a4cb019f3799fa434755cf330114c12f1a4a
2022-01-05,23214140155933.97,6474571643749.92,29688711799683.89,1,94c6ce6ff1d79ba648a194324d6f53dee46cc940563d18c03e7417f8c66b0512
2022-01-06,23229972540996.60,6481300519207.24,29711273060203.84,1,d0443aee0aee71a7aef1450dfff5b7cf91634713053b6e849fcb17cbc02c4974
2022-01-07,23229647025413.05,6482559783871.63,29712206809284.68,1,19f2e31204d2415d577133ad641582d5efb8a0a51834e316959f4f00a43dc9ac
2022-01-10,23231536681984.59,6489779559528.28,29721316241512.87,1,d6b61c8de7103e5c08740d57ce809384b3e7f74284657d7b4e41c1a949b6415f
2022-01-11,23297954520520.72,6500731900538.69,29798686421059.41,1,24716aec489ce757992bce7fcea45176f5172a0132e58f87fe95fed8fc60ef93
2022-01-12,23298964278988.09,6483296647274.81,29782260926262.90,1,ee73eb02482f577eda92cd860fcb124bd33c812061fca8b5bed3ef5d744ef4cd
2022-01-13,23257631673763.52,6486724689302.40,29744356363065.92,1,6e9286aaeb8a54b68e6b664b96b6b119f53b69ca7dee858ffe8c2629166af7e5
2022-01-14,23257604801754.91,6487351075953.81,29744955877708.72,1,ca753e71011c1016a8ffa7d76384cfeab19f7df7b1b1481aa2e44ada372c02e4
2022-01-18,23343151893368.79,6525635078786.37,29868786972155.16,1,2cf5ed6669919a335df19d7be7e1f5f90fd1e17c7b75a44d98d98f35a8081460
2022-01-19,23344873734139.90,6505745955544.80,29850619689684.70,1,6e984e34e735829891bfc42eddd0eb5ae94da4e5c6151b4007f10063e43bec7a
2022-01-20,23357247989199.74,6509773520374.18,29867021509573.92,1,092291b716dca555873a4f0da3c331b8ed294b805e9173e3ecf09153afd548ce
2022-01-21,23358107262787.03,6514370786251.44,29872478049038.47,1,550dbe03d31c3dd962cf4939886cb3948135f29290713bd1fec2fcbedad98cec
2022-01-24,23359986549166.17,6521290965111.63,29881277514277.80,1,5e144cb7c9448171626cc22cf083e89e8585e682db897c70ed9832d158d80bdf
2022-01-25,23388573688602.23,6534336495208.69,29922910183810.92,1,7b6ec3d7673fdd6df3281b2b36855b24617249b80022c455a24c2b8d6e8d1ac6
2022-01-26,23389827511089.61,6521199434107.83,29911026945197.44,1,5193a6389e13bf8e31c192a70611a2deaab6540ca9da187facab10ce1ac608c9
2022-01-27,23396325976939.30,6527943664906.81,29924269641846.11,1,08b726e463c006252a3435c9c1929e3c7ae699803f352adabc6c8cb14ba350df
2022-01-28,23396713465058.67,6526833830092.60,29923547295151.27,1,1c1096070c51fd461bf5ebfb91823cd0bfbbe9efed084ed776ae27d44151a3f7
2022-01-31,23487180861724.36,6525205197513.93,30012386059238.29,1,5e592712e34e20056eae1e27ac302ba460baedc3ef4ab58403a7671829973985
