period,stock_thousand_barrels,source_record_sha256
2021-07-16,439687,b87fc79b2c1358918913085cf21e7f1da49a2aa9d004642d44442aeca1eb3e8f
2021-07-23,435598,ab25d8b74fb31fbd01bf3e20e16d62e24917615e53cd180479ceec90144a30d5
2021-07-30,439225,a424281a3f7e1fd03b4879cba79cdefe342bcf6371af44bdc4819ccd28c15eeb
2021-08-06,438777,353d6a1dfd61a9c256a42fd131f0840cbb8d4fe0512c776d87340a7770ec8cc3
2021-08-13,435544,88baf9d0741438bc26623af00999064c1ea6477cd34ba671572c19e3e23d924a
2021-08-20,432564,fd31655dc37033f98f2b0740ee73809615588cb745468d9111671bd7c2db6ade
2021-08-27,425395,0a0ae6d44df31f80c46061dedfb125ea28e33d1ab5c021e33462ecec8651f69f
2021-09-03,423867,8140a3c6bbc0b05e4a9f474d84f80b728cbf00d58b04142a6496e88d119dfbba
2021-09-10,417445,0c01b6c9a88746a19403fea5689c5aa0c76f93f4934d2e083524cb5bb5540047
2021-09-17,413964,74935b9bb9b3a23dadb1a7eb730950f1e032e5f6ee49261c7ebe3b7d1e91da5e
2021-09-24,418542,fd113559325b14495a8ab5bc9a8e43cc33289a85d73cbaeed5e5c0bd394c2aab
2021-10-01,420887,fe8c0b713276fa20dec59657bd66f35630d5d2b4c859177ab800a9db74fc4347
2021-10-08,426975,5689f653032e57f5dd620ef11698dd25dced31912511ed14ed50794534c9575d
2021-10-15,426544,57004c060231ae68e2bbe9fe1385dbbcac0e438e8f62baf8e817d09a7a7db110
2021-10-22,430812,077f5d42254360b7b447cffe68f4d6ad25d14c86554ce5fb02168f307de6cf3d
2021-10-29,434102,2f5bed125e4f819367be8e57ced1001efe61c3580917d97c46be10e6164d45e9
2021-11-05,435104,7d9941d5030acad21b6b668806ec97bf173a49baa9751ad820d4adebb418b497
2021-11-12,433003,1899443ec28c526c3b30b8ce106cfb6667ef89098271d7e62bf36d9d696114de
2021-11-19,434020,3afc71e2c1ece819c5a334556f1105e3d156e71d87be9c622c80b63218c538dd
2021-11-26,433111,5168b5928877c2d030395fd36f136d6889b9059f2b398bc4cae0bebb39a50273
2021-12-03,432870,2487ed2635aca9ed7a0dea6e5b41581d9cb80875163f92aff502d948f38c177e
2021-12-10,428286,1b618a616c6b16b2baed2d7aab03d517d52ca8c876975166e7ac989c979d0b40
2021-12-17,423571,fddc950cd8e2d541a541ddb039bdf3c8c477c41fe32d81566cb5183fccd5f3ff
2021-12-24,419995,2283c7f46d7065e179a5537f1292baa35a7d724c301ce0632b1d0df8485bc6f7
2021-12-31,417851,ebf07bbc387b266251f67df55c49cd7734ede67f2649b7b64eff1ed01e59fa0c
