period,stock_thousand_barrels,source_record_sha256
2003-01-03,262508,83aff9afb625f4b61c83243ab5033d7762cd479f6cb2e988fce0db9182c01de9
2003-01-10,256079,8a982b7e35e68ef11cec0d2f42d8909d910c37df3f663e4f338d2e35cdf0c403
2003-01-17,257664,9ac9ca9c79b1ee260d1de53e6e05d4645730b1f77d002b84595a9567f239e7a6
2003-01-24,257156,349ef99ecd3a9ecd9ce7bc6a0340c1808900f77e9267d9ea6b613e0b5f1caa59
2003-01-31,258100,440d8a5329135f7fdad95e3986f2ac0f23121d8c64d7d5dbe1ce7f278de8026c
2003-02-07,253779,b1134c49605c19201ca69d185288101e39874f0973ac66c1f453d8611c02f5ec
2003-02-14,256837,3e30b84b4c8fe00cab6ffb49202fec5d3e84e82af96201e0a845fe554c8cea7f
2003-02-21,255803,63ff35902182a91c3ed055de4d08def84e13664597e6ee4e506dbea0906d08eb
2003-02-28,257500,808a86af47865a0f766a1838384693475f5497df0f8b30a3be27a6f1234a5ff7
2003-03-07,253212,6e20609b57d1f92e8c8ea0f61bdaf337846917e5c73dcea866abf0191b3014d5
2003-03-14,253684,e8fa3babfff3d47630b86f74f7712f1ce7bcc10eb5423b4d1cecf093d2a8a07e
2003-03-21,257389,b0911c9370aa6cbd9aecfb37bd77fb06a2c2ebfe548c7136006ebb5000a4d828
2003-03-28,264122,c08f89996efa12efaafd71fa8195793c73ad162e05acd0d1c841f4a1859d4601
2003-04-04,260624,59624587640fb2366f7e37f423c9a45734174f2d015666cd3e4a3487d82ff047
2003-04-11,260756,16cae8feafc2628aa55e0d8f9038e94d28d2d62cbe1c0e2d9c141d93b92e7b39
2003-04-18,269727,8149a256efb8f0441cbb9269872e32b717d0b234ead38a790c08d2fcd1cb6fd9
2003-04-25,271549,676b8b24bb812b7006f30b4a29e71ab1b09d84966cb315ce6bf33c039e8b8fc3
2003-05-02,271099,10569b3e15313bcdf1a7e1487475417619da214b2b95257bd0e7b58718df85e8
2003-05-09,268376,6aec9efde87344c4060243b35935e38f9e5c2d3cc73147f77fa25b588a40b769
2003-05-16,269040,f2182244d0ef3af55b3136224d7abeaa735f4600e7ca978d3f92c6891d47c741
2003-05-23,270067,8562b5ea08350440fabb4ad25fed8ebed1117d77a34ab5325801ae47dea6d9f8
2003-05-30,272931,10572e49f815db4a9c831c0ad642b79956a7503059d87c00fcf6fb59b2c6c585
2003-06-06,268240,862ee9b4e7b23e926791a5aaf6f32ca46dd244f600cab9141a6ca231cea0693e
2003-06-13,272224,ac8d36441adf971bce4abfe712a483175a74ba4dc6524e1e1303ef339db47601
2003-06-20,268079,2adddb96cea7db4a3cef6f4fcf7cbf8053910b2dc58fe7e0e0c846c4ac84f6c9
2003-06-27,265963,2d5fa744b05ac0f78e312da416eeb1f8be2695c4407d5a2bd67e780e40ea52fb
2003-07-04,265819,e0c24ef64289c21e39f03cd5149b0a3f4ce36bd3291161421b335923c40e4650
2003-07-11,262189,c6d33c51c90a88447f82caabcc7c781588001c78a31784134720c8cca1add902
2003-07-18,259850,905e2c866d5711203f27916944986cd7f9ab7157c517f7f522653720c3495fbd
2003-07-25,260944,b5f4b832d3d22f40b842cda531fc34339cf2756bc552c88c1bc24184d6e68d7f
2003-08-01,264082,d86ae7ed7a27f06e7733c1aed14adf75e128f7381b320ab64cb4e390655a2cea
2003-08-08,264262,677f1d5f9e372221695c4b6a90de25b9b5fb32f2696f59d8b9a36eea3dbec55a
2003-08-15,262676,80297ada230bcd403e359f3f5e49109b22351aea6064fdf75f9b98fb169f871d
2003-08-22,262492,648bf4cdfd37600ba1a068e3bc8a31fc1b809f8a56cfaf8a509fcc5a1c52c3b3
2003-08-29,264253,2da1d03073268afb12b60cf63c59ea9b8c2ca40504012c9a7345ca6f68acbad0
2003-09-05,259784,78fedb449850ba57c6655c569ad8ec886f48ba2a8dac8adaade4a07fe251d182
2003-09-12,262933,06b01231f78d4180215712c5cc4e97d34bec0644fef3d3d9e22a43c958ac8180
2003-09-19,264423,ed79db81cc9ae99e422d358adffa9d77fab4eefb44836e264f62003c5af480d8
2003-09-26,264376,166211c42b6577e28225b1b39b9debb8d4249d6aa476eb7cf68c94cfd8942e30
2003-10-03,269223,ad4bc8e09c185c1b928c13835aef6d97aed5f8299c1e7cd09a852271e7dba3e3
2003-10-10,273020,b8c02af6c280bc9420ad8516b1c165cc892221abf7bb87439e96f9cfc97b712e
2003-10-17,271225,7511f80b048ba40c98e4184d5979eb12ab0647ec6a66ddc712a24497e923200d
2003-10-24,274865,d4f1d55add0118cce38ea47c09afca3c9fa50343b2a5b8945834e05caba30315
2003-10-31,274914,216604ad07e154d249c116c9b4ecf2c11f45f89d701ab8d5a3a98e79945db5db
2003-11-07,273975,b021f3cba6bf5f22ccbce6df27eda35556b33079e02ab48338389f90b89374da
2003-11-14,276885,b6d97669077bd33619fb5c4153e34296e1c7b3493e3aa3c84c6ae8107600c862
2003-11-21,271996,27183a0a1cf239213343c5623125de163eb60c58ed262713ae0c4508827aafb9
2003-11-28,267167,34c0258071de333416af3d858dd65d824fbe4b18323b48ea0e713a6a9dd89ba3
2003-12-05,261722,24d925aa1c9fcd796d20f3cbe914e247500443ce7a96b513969de51d7d714877
2003-12-12,256598,e4c141fd40e4359b8bcd8f58e65d8cbd15acca6f11c9384e3e51d5f8e1acdc4e
2003-12-19,258243,10c842a3cd134d405c712eef08ef3efe140816121fecb7116b5220fee5c9a14a
2003-12-26,254466,482e9c28a07e22b02f7ee6ffb7d4d7a627c088ee27de0128a8ecf1e2eaea3775
