period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1969-Q1,993337,A191RC,T10105,1,4d3ae2d348dceb64b56907cad57fafe6b7a6d75497354814b6a13a4a124a2b50
1969-Q2,1009020,A191RC,T10105,1,72943c54b7c0e48347d65fd3d85330fd3e69c1b49e427186750e593c097f8a64
1969-Q3,1029956,A191RC,T10105,1,3e97bfc29d9135f1f1fe1d593686914392edc179ff1d63bc4142aecc503a798d
1969-Q4,1038147,A191RC,T10105,1,2a364910b4b89eebcb2f0425eaec72f3a15a0d0c02600f2baccb7371d63956b9
