period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1917-01,11.7,available,,,false,b59f75a81014560fce416bf29f845bc15e473b8bbae64090097f532f5c8f4b7a
1917-02,12.0,available,,,false,62be4b7b9b76da9880ebb3e389d8c86b160b8e647fbd441b832c464a4950e881
1917-03,12.0,available,,,false,6566456cdf4ced4384e92c8a60275299a9f3b0e6b783810f7c957d6550145ece
1917-04,12.6,available,,,false,7030ae9fd77df08758b89170b04f254a96e61e9ffbc87f1a26f3f98da879b8cf
1917-05,12.8,available,,,false,6dce699b0d47540913718c1ae6534144a7267b1047a7717a2a7d84f075cfdaa5
1917-06,13.0,available,,,false,f62d409643fee0d507e7d95b65128500a04c2abf10f500ddc34aa5cae72a2ed1
1917-07,12.8,available,,,false,1d3b5683802dde91d73efa807993f37e61dbfb45a8a7cfbaf816f440ab5b1a27
1917-08,13.0,available,,,false,60528622c02e167ee7872a44db84d440dd88786f89fcca80efe73faa5af1545d
1917-09,13.3,available,,,false,bb89808cf94435e1ab2bd77490f64d0e13784320a7c40fb1abf922d7eb4006df
1917-10,13.5,available,,,false,6290ef4e756cc46d85c3c507196907c53a1ae0a9f3528133abf344df77f8494a
1917-11,13.5,available,,,false,f42943ddec1585d75eed33fe1b2bcd72e3025f909aa45f3953147888e51452d7
1917-12,13.7,available,,,false,a93873978e6c839a41afbbc2b4b46337899a7a682327ec53dec74dc126fe11f1
