period,ref_area,cli_index,obs_status,source_record_sha256
1991-01,AUS,97.41863,A,47b0d5f015004081d5c7982fe306893493cce7c12d82575a27bdd5ef8ec4ef1d
1991-01,BRA,99.69128,A,b8a885f9fb4bb71cd867ff0446d4b280db91a1e60c496fcd88399754f17491c6
1991-01,CAN,97.04515,A,fab20f45627aa74686f44566e4a219c569db35c76019808f5d85ead357de4dbc
1991-01,DEU,100.4346,A,4442eb9de67e25f6439803c5568f24b31ba8bd5ee383dd3cf3d59d0b8dd97394
1991-01,ESP,100.8281,A,f947ea34d585def4696521dfb8fd57ef21e221b44d1391ce0d9b59e47ea39b3e
1991-01,FRA,99.53091,A,bc1950289ffedc036eb3dced736d5377c885e5f0949b8bd6d3c17d70d172e009
1991-01,G20,98.77479,A,5f3ad900fdd07c0fd7d9bf65d600ba0f4157fed9e24d59a833303a2cf6496b3f
1991-01,G4E,99.59815,A,f5d99fafc50093f840e41144117eedfab47d9bb38593844ff097b92d27006786
1991-01,G7,98.52475,A,d793854fffd7850224c7e7a3e2dd73af5ac0099dd306bf5204801d51fc0fe5e3
1991-01,GBR,98.57989,A,ebb5f1dfdc51ad8ff10b7664cba064d868bf314b5247014edc7977f0b46d15cd
1991-01,ITA,99.79063,A,2158218e80534e542c89611b616e2ad515cb9b2709f075845b8afafb125f8610
1991-01,JPN,100.1566,A,73e469b8d450ea05cbee34beb41d64022959c30d6b73f249273d90355917e976
1991-01,KOR,99.10609,A,cf9c93deed31a356cbca41655914022922330a0f46ee7eb54b65280eef9d1ccb
1991-01,MEX,99.5761,A,bacae3a369feb3dfd56d94740da08cb5e0dc8f82116d85c2eec79654ffd2b61a
1991-01,NAFTA,97.39212,A,e8aebb6751b90d90bc64bd3d28d2906a315c3a176c998150168a908e7215afb2
1991-01,TUR,95.7946,A,68e12e24840a76a0fc6d7890ed543537342adddeafb63ecc9700894be68d34ab
1991-01,USA,97.18743,A,22a3b448df047815b0c534d78416edf350500d445ea3344748dc143742bbb175
1991-01,ZAF,98.67042,A,e6bae9ada32626611c46d0a01c289cca23bea0602d07f86765731048787a4bea
1991-02,AUS,97.65771,A,6ddd1786de1bcf697b0dfe0aa6b9d6acb5e15d205645aecc44dc7d34c5201495
1991-02,BRA,99.79893,A,b4efa19cf6dd4b6d83997c1efbd909143f3007e1005515c8f9b674f7653f25a3
1991-02,CAN,97.34303,A,4f78937978b4f95cf680123ab986ef2542e473ca8436ef00747abe91a51786bb
1991-02,DEU,100.1523,A,084bec4f56e6515a92073e9c69b8958303a5a389c89e6edde59e297812b8062a
