period,stock_thousand_barrels,source_record_sha256
2015-01-02,348806,9eaf40b47e29128262f4a5e7f65ea641e78f29bf17d2ae71f4a6f45a22b63ce6
2015-01-09,354195,275e7e4a1e439aee9922ed83c60442347a94f41bf20617bd410015319aca3807
2015-01-16,364266,59a0bc096984c5363db05461841ba154b332f7f41842ba3a66d264701949f6f3
2015-01-23,373140,218141de5bb6eecfe1a81df4352f3156a7c700f9b51a5d6b916bc0a3c659a693
2015-01-30,379473,23628435ec004e2a4c25d876e4724f25910fcef3a91efda0869d4cc1a50ea3f7
2015-02-06,383800,20f03bf548fc109d9138a814f7c1d0e4a4ef1a8b8e515efe788b8ccbf0f6b12b
2015-02-13,391516,6f8bfc6f956e0ccb3ab109cc166343d84972f1add542fd4444b3cdb04bebf2f3
2015-02-20,399943,594ebb261eaa791e563d4f900a5028d5f66727822b9cb4705c4b68f7c7ea0e62
2015-02-27,410246,3c997402e0fa900b4fe10a286458f25d546fbb1d716e85472b1386172f09053b
2015-03-06,415425,8b417b9f42f6c76808a566087bc65ea4254378f8d155e768edbc8deed2f134ee
2015-03-13,425047,6a61c6c812c23a2aa326335d64162347ac18ca80f427006a811c232639e8ecd7
2015-03-20,433217,0362ef3ac2f2a50401964d95e5116b0dbf3d48b959d98241178a0b5672fce8e0
2015-03-27,437983,e97369a47d9917a6b29f018bdc669246b18cee01a85e4e90c90bc3044d3bc5a2
2015-04-03,449662,e3c11c68cfb0f6a6458b88add74aa28fc7a87bb016ee71e0339c6098750551ff
2015-04-10,450956,0c5fdd8f9c6a2bf0c09edc4567048bdd0140b25e79531fdf1703bfd63cc26365
2015-04-17,456271,41f3672255e66ca30ef011f63083c9f6c2157fceaf7342d23b1d198d8a5c52cf
2015-04-24,458181,f3ffb7fc57be1415284ee3b76174c7c70d2f6be31b5bfdc5471d4818630a9d16
2015-05-01,454079,2874790aee44e608223277e4242f0c1ed731c983c83aa3fa05365dabec416d91
2015-05-08,451888,891a6649e586f0aec241d96b864ea79917943fdb178aef82ca8b528443305796
2015-05-15,449214,a1e627b514e1bd27d77eeaabdd6b6198f4b17c90ca21c7d5ff35109d9f70b55b
2015-05-22,446412,02a2dfb85067cfa169a0f3ccd1d74e3bd9858156b987fcafd4173d0d7437964b
2015-05-29,444464,1e0b4a880d84f66dbe14ba38b74650455c8efc143a3147eeff1153e71bc87bb7
2015-06-05,438447,fec506940e7f04014b163e32ff88ef1d9afad6df33151325f1265eedba15487e
2015-06-12,435771,4967c65a1648a3def543eb9a3fa32635addb0f3e0c5c9ac628dc74d827db573b
2015-06-19,430837,6f249b58144edc07513b52fcf752a08b10ea3f55c252bde3d07201f82e610b3b
2015-06-26,433223,914be0bcc3f641a31d50cb7d9611470da32a4dbc1368d8ede8ac10663e9ade48
2015-07-03,433714,c97caabe4562b4d82114c1ab23ee143968e58f94757f2d247b1603d4c5a2b0eb
2015-07-10,429368,c9f4d88bbb2f2f2dea7c305eba179c357f41ee2272e63188fe4937afe458e996
2015-07-17,431836,49023a734c10cb2d8b14db752d2b8f764bfd2b2fcc6e5820a4e402497ddf62df
2015-07-24,427633,ef7e4f0adbd2951b261cc76ecbf8686cb1f57d60d2d7278f8a43d6883ae04938
2015-07-31,423226,a1e2fd367d906d07042c871b7911f8d24109600aac743ff51c046d9733e4d510
2015-08-07,421822,fa9346f114ad3a617418c6552d8f15bf9741be893cae0eee166422a1d46fbd6a
2015-08-14,424442,73c5da8339cc5a2f20e0b40971f5921710c916119eb39d618b01192ac20cd23e
2015-08-21,418990,5036ba7bf064690d53495382e47bb105a05cd296c88f652ff262f7a3b1403c0f
2015-08-28,423657,c260b4802a08dd40d91ddf3816f1bc80c80c51aa89fce859ebee9f3f8b7f6153
2015-09-04,426062,01de75718152a050f92dc9f822aa0e93610dffb1710bba73e88513726028778b
2015-09-11,423958,d011ff3319773d0f4a1d030b21afc4ea98d65db52e768a39620f6003fa6cce38
2015-09-18,422033,f0a283b77a0b0abf7a118bbe0d9f0b19cc56f0442a6e2e81d8e57474a29887e2
2015-09-25,425988,49c0dbeeade881f38d2486a970db8c2389de20f2585d09d23aacdcfdeb49135a
2015-10-02,429028,fac7382ba06d4845865ee55b00a04e21bc88e7be51af9799b4b91c734b01f262
2015-10-09,436590,bcacca6ba6be51300ee06144d7dbcc9b2d28bc18aa91c2972f5739814d6cab6e
2015-10-16,444618,56c1e819dc01305dfeeb9c511d614f9f787fd5b525c1841d598f6908e2efaa68
2015-10-23,447994,426fc85e1a507c071093146f8db5a082ee84cf64dcaee69437b4c626e16eefe0
2015-10-30,450841,231389cd72d2d65d82eb7902fb2368db9f2a00fb9576e71013dbcf1dc4e966c5
2015-11-06,454822,2889ee9445e7f3aae8b890629e4341afea7cf1c65fc12016c603457446691440
2015-11-13,455074,96834553f396bbe9187e6655a86c302fd8524242e090356b31510be36c51ebe6
2015-11-20,456035,eb23fc9482856587bb17d179194faa617f4113fb430745815b2deff68464ca48
2015-11-27,457212,9a272448a18df5272ffabd9cabd7cf2d2a5fc7b2dbbc17665eadb28191f17bc2
2015-12-04,453553,dbec7fd544030b30a95781967861f761708dcdb45e617973e01c6579046fd60a
2015-12-11,458354,0cb35b19c0185f08cc8f0b5bb69596e82973e2d7fda42ccc127255cf557798b9
2015-12-18,452477,0931463519ba8b8126d7b6dc4c2982e120adb4eb2eba895a75f114ca0f9c277c
2015-12-25,455106,02817bd3316eac7f26a600dfa5074f7ca9d4fdf116120b49b87e781a3f19a6e6
