period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2004-01-01,1,A,F,,8cfc94d179ee5fe79b372508e7d4c67257f7b3186eeb624d34f034a50f6ab4b2
2004-01-02,1,A,F,,8bce314e11da3a599f169b669b1a43b21510058e311661bb08c95fa33efaccab
2004-01-03,1,A,F,,2eb90811d7b13d0e63bd05fb321e7dcbe7875e02c1cc4ac8d6c4ab39e211d674
2004-01-04,1,A,F,,056053e0485c1119f2b5f27341b8f3d8cad5e8a58f8505b84ec7d2731a3f726d
2004-01-05,1,A,F,,0e38babf1aa2c81d838a4e580937679e7acdfa2645a77bb6fbc9e8025858a193
2004-01-06,1,A,F,,609699338966aacd67a1ecd6e57009c43cd2c56f1339d52ed39c31737d56de82
2004-01-07,1,A,F,,4152ef3f2a635269c127b2bc10554241faa9fd40dfb4ca19049b76ca144ce0bb
2004-01-08,1,A,F,,76d97b95fb0b3174a27950d508c439bb4c0d397fbb1a8e6505b14f4991ae0fd9
2004-01-09,1,A,F,,39ecccc5d2c273e5acfddaa01447b6a4d65b3caf56b1b99e8c0d37bd5ccf211b
2004-01-10,1,A,F,,f767769fe7ef8997d207402d5544ba19d5d7613b59592d065cca44afc62b19cf
2004-01-11,1,A,F,,f8f72ae45d4c497f5822d58480b47ce4dca6d88f84bd0f06e07bd96d91b5d5b3
2004-01-12,1,A,F,,962e788b20fec51e4b2cbede4624bd6c0b4639362f6632da047e5cfe66e284d5
2004-01-13,1,A,F,,17238bf865d63baa81415ba8a33fed29c9100778b324ff1979207240c78700e1
2004-01-14,1,A,F,,97547abb20fbfde9f00c7f1f458b0be3b5ff397ada8a53d7e2521fab4331facb
2004-01-15,1,A,F,,1059bf5a6374af3bd985827562bb1ed3cfa3c6ddf191d241a277a44510675349
2004-01-16,1,A,F,,a4695f580b80ba943e6620c4ad4ea990949b71695b651666d29fdb7adf30ea8c
2004-01-17,1,A,F,,23e3524182c74cb3c261dc6892eef256a077abe298aa6b1c56df397247a6ec19
2004-01-18,1,A,F,,9476f53ddaf9ce42d8894bf455f75e5372939cf34e91cda1e2bfa9d646709bee
2004-01-19,1,A,F,,63c2bd559f4d72cd09f7989012bf36b4350385849a67e8e3d7527b10fc992e42
2004-01-20,1,A,F,,55229612e7f62c8ec10df5b8567df5e22cf691782d54c096b705ccbda46cfaca
2004-01-21,1,A,F,,9a5d048bb157824b206e068555f5718f86c193e68789b36f6d543128d59dbcb5
2004-01-22,1,A,F,,55e467d4111c37294797ba948a4e15e54d82543b15e6b531c19988b40e3af68f
2004-01-23,1,A,F,,1903946b222f903bbb4e991203453ed37c03a0a997d1c78a1f08197fd63ca63f
2004-01-24,1,A,F,,78968f983c0910e04383db6bd8b13eddcc66f27de1b007452552bf45bf6e4287
2004-01-25,1,A,F,,3418cf777904f3e71300584ec3f6f9fab020eb485620b0b25775cbc64a7c2f50
2004-01-26,1,A,F,,cc6645954bb3d0de7827d8f0860df8f2b2b58068bb437b8cb35244531c61e1d3
2004-01-27,1,A,F,,b7bd06571ef2b244d9bf9df56e83996ac9c6d8c6885a4e3b528252950c025b20
2004-01-28,1,A,F,,04ae807fb9b536c754f0c8bc1654d3a0df368b508ceca0e2b8620f45b754bce1
2004-01-29,1,A,F,,296783b66433a5aecb464603164ac7ef0685428aa11027ca14563c90b679837b
2004-01-30,1,A,F,,46f70add804490ffb93cfab173095b18d6a4eaf0aba45d860f58277aa3f4772a
