period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
2010-01,216.687,available,,,false,a97ffa9fe524ac9afed7e1662ff3eb05f8ed13fca7c6dfaf5eea64858e379054
2010-02,216.741,available,,,false,e31c814a22bd8eea03c561418b158caab063dde5f6d35abbde80e71775fd65c8
2010-03,217.631,available,,,false,8eaf2aba91635ffbbbc3eab854affbb41ba8db83c42dff40144f826df947f2b3
2010-04,218.009,available,,,false,8365555ccfb35b35d90bb80f78420eed27c6395d423b6db0c308656c20a5a388
2010-05,218.178,available,,,false,799eae7175af489f5f1f6d050c876f46d1f3cc75fa265484f596cce04f64f10b
2010-06,217.965,available,,,false,22c6a37b94c431253b4c88664799fb86c9793d7379614bd47596703866b3aada
2010-07,218.011,available,,,false,248975c0ef1e92f0091156abe4434f0b9fc4ca79102778b762d6695081ba9d37
2010-08,218.312,available,,,false,3167141a3094b6df550cef9ec329f2d05675e474c861deb9a54374812dba6df9
2010-09,218.439,available,,,false,20148e859417d5283f0adff1cd86c8d493e24c33b2184554a7aa4bd5283b3e7d
2010-10,218.711,available,,,false,68ba3d212e69b329e0f5a356eadb0faa46d89072da0253d0a478802a74365b0e
2010-11,218.803,available,,,false,37ad8acdf6823f97b8bad5d2bd9c77fefbd7035fa9dc1bb95adf4838648cebc6
2010-12,219.179,available,,,false,ff1e376bc0fb52f5f0f080cd571e4b369c12098361f6ed9ad90f908c39704e02
