period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1943-01,16.9,available,,,false,b73b157c2ee137d139303776a285bbe186d80c13040597accb28dbcbd61b5e39
1943-02,16.9,available,,,false,640fb584ccd2c5bd88d115cb181bb93e49b5ba19c77cf4a269f63d957eb01056
1943-03,17.2,available,,,false,2fc10f8c83b796c05af20cff16074cbc9f01ee627b8e4cd06a0643ea523e57e1
1943-04,17.4,available,,,false,dfe0f9925aa6a6048cae1c85ef99069a70c097bbd266ebb230ec4bae66f8017e
1943-05,17.5,available,,,false,13d0a872b5cd4c0f6f82fb5cf8c59b3a05b0d18cb24f74c493c4edcda1a6cf6a
1943-06,17.5,available,,,false,1c4692c1f2055bb08b16062fef472e114e36fa3ab45cf2ce2635e7d2adc25934
1943-07,17.4,available,,,false,cb00d211569152cfb1f1b81d2d98732d51889d96099e5e040fbf25fdc3961e79
1943-08,17.3,available,,,false,7adf0d184060d96e4f97d8fd16d0541404d2271d5ab107d41350774e98954fc1
1943-09,17.4,available,,,false,1e2dc5a0f4f0810a10bf2891ae29058e1aaebc45bdb02ea1377ca934fdd96461
1943-10,17.4,available,,,false,97e11b9fa1febe6e76a6e91d2d36dd3007b2e6bb2c07d26687d2f9bf3f349436
1943-11,17.4,available,,,false,0f98242506f45f4065667d31a049a4409c5755538a883ccdf70b99d397d5ceb7
1943-12,17.4,available,,,false,21513c29d451ecb6f165ebda29aa3c5ae68276f7742eeb7d4162b2f810a3cf71
