period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1980-Q1,2789842,A191RC,T10105,1,29ff16e8a6aac13a6cec1f0b8e16d8ff1bbd191e439b9d3cd9d4307781be5956
1980-Q2,2797352,A191RC,T10105,1,c6d291642cf9c8092117574e66d1b5f6fa6279c340e41cdc18467658acb512b7
1980-Q3,2856483,A191RC,T10105,1,9bd9f5199c8850fa75812a85629fe1f065f42508a1b03a3a834c7a4d8160a31f
1980-Q4,2985557,A191RC,T10105,1,c602fe85965c5629023d15cdac311172ce02f6a4b6494977395ad4c50b481263
