period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1959-01,29.0,available,,,false,7344877104830e7ce158069f8148c548c3318a3f7e4f7c672a6d571b6055e513
1959-02,28.9,available,,,false,f3614b2a8dd9b9e9d94d58ac140f51c9eba479c9f34373f6b1939ea105e2db7c
1959-03,28.9,available,,,false,6b6f3fcbd637eefaddbd4d78694581cd1c3fb98cb503e54089acd0ff7b348053
1959-04,29.0,available,,,false,4e3f53da4635bf965c40c406e0338b96767df23fa05df28627aab57410a4ed94
1959-05,29.0,available,,,false,37df1b6428e55a120be01eb61ab21c792687587f6b4b43522580c4d48816bde5
1959-06,29.1,available,,,false,51fba004b14012b5b984b2f18ba6b1605aae3f81e088485d94de3ed6c04c2151
1959-07,29.2,available,,,false,e0ba337ef9cf3dc59c4545a174734e5065db5c180e5ae949d4136c3ba3526942
1959-08,29.2,available,,,false,6f02ad4a0f713a63371b09c97ef9ef330e9eabbd1f921253561324c9865bddd7
1959-09,29.3,available,,,false,bf5c885e34854f52cf7dcacadeedc48cb387060d14c58314ebc77d2953b97154
1959-10,29.4,available,,,false,deaf61bda5b4d8b08540c30ffc65edd3f7be901251e4a765975d961ac3f4f27b
1959-11,29.4,available,,,false,89f6efed1c8398e7723640f53b8a2273b61894a86fed6a25e892703a0d68a003
1959-12,29.4,available,,,false,06fe8eaf5a7dc0716d04a3007f97a4ae81be1a920b78f6620b97b35a20918f6f
