period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1949-01,24.0,available,,,false,2ff41b2e5a65bac730ee6fd76c73baaa96f8d248b7c4ef3aeda5413fc60e9464
1949-02,23.8,available,,,false,a5b83652392a7346040607ad9d936fcd4ec36b3d83fe51dfed1f55efa6b09e86
1949-03,23.8,available,,,false,47d11541a1d33eb808d63113bd54c82a261a850e9414360d6c5ab8926a727263
1949-04,23.9,available,,,false,f1a6b5ad12a8f77d7e5b9bb027e8fa0ff71aa4851b42c0848146aed111806d23
1949-05,23.8,available,,,false,e66e62e13047a405ca31330a42f3a7166f00905073799a65b851e0b2d5f4a2dc
1949-06,23.9,available,,,false,d844aae3383662600f348f3cb3077bc552545938a7e9b419e14070cc71bb5541
1949-07,23.7,available,,,false,81f6d76d8d65de0a0dcd04a71e0339cc4a8b35a28c478578c832b7f2e89d29c5
1949-08,23.8,available,,,false,e091b06e48b6d423c3fbc53e2ba6df004d626127187f1f80ffc9284aee6d68d3
1949-09,23.9,available,,,false,3b4b159b90636a65e92623942822e89e7c5953aa67a46edec887878899201e68
1949-10,23.7,available,,,false,8343fffd703bc701d70bb4ea0465ad1f227b461ca7372bfe934f29fafa12e9c9
1949-11,23.8,available,,,false,137b0aed8805a1a4b3e982784fac61ef919aa58c52dfe3c401403fa9aa9067e4
1949-12,23.6,available,,,false,ed51d29f19abf49b4ee93194f0c8f2659d79fea01128f303b8f4aafb29f40594
