period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2000-01-01,2,A,F,,5030fef855469aa445c3abd65a0c47a638c18784e9332279635f6924531d19bb
2000-01-02,2,A,F,,89c792b2a2040177bb0a8a8a8e3985248b098e1ee02cb667c664a8f60893bc4a
2000-01-03,2,A,F,,8770c40eac6d07cd3b4065d54cd1a5c8bf730cfee994894dad29c9b212a0b99a
2000-01-04,2,A,F,,daa4287d6a63b6c0902b41b343d01b0693fbad35be074c7f0f56059249fa950a
2000-01-05,2,A,F,,115f6889ee555b667a89578e2ac3e58770b0c4d5d198f315d5db7123aeb178f0
2000-01-06,2,A,F,,f45b62a40fd3a3bf43f8813367aed76cbe81130338f79dad6c20f3e1eb2d0d97
2000-01-07,2,A,F,,89ba42285943c5b0e43c0340f3ef6bf2bb28636286f5a6fee89f857294f908b9
2000-01-08,2,A,F,,b41853b634b3ab412a9527545d4f61f38e40eef136fec5b272cfa36b3fdc0dc8
2000-01-09,2,A,F,,b0a43483d24e151fede93c4d8088caf63bc50b51065eb19bc7952047fddb5a68
2000-01-10,2,A,F,,1de059253629215b3186910a9e63842725c06a19beb40cce304e49355f214592
2000-01-11,2,A,F,,858926d462690228458d2fbfec9cc29648cc4605fb07cf1e4d435a2334bd15d2
2000-01-12,2,A,F,,f281aadb5c564115ed87f758e03ada06330643c441e89e5f4ac7dd26978c8054
2000-01-13,2,A,F,,58a19210bba998bcf9c23181999b3311a3a95969567144165f4133da4c96cd88
2000-01-14,2,A,F,,cf1c4c768c4bf45f2addf9bdca716b0371623f27f794261de03172964eb7b682
2000-01-15,2,A,F,,f424acfbdf39a3af103242d2769bd5fdc49f34f85b47f5eebd33e216983045eb
2000-01-16,2,A,F,,b3a85f7c1b5327d0298b0898bb598f94f45771ab3a17fc9cef7ea8c3f9c42d2c
2000-01-17,2,A,F,,b1120e52d704fef23343d123d4506186b160a838196a4d2f82533b38eb334b16
2000-01-18,2,A,F,,4371d8ffbc8df03b0cc6e1a614de4734fc3ff6a826cbe31992f46fdeab60c66b
2000-01-19,2,A,F,,4f882dc84da00d5700c887160ab60b908d288b0444c0becfcc5775034484039e
2000-01-20,2,A,F,,bf806c97e39d8204f2eb93a74c21397c5d6cd5eb2149617ea1997bc7d3072e4a
2000-01-21,2,A,F,,f2226df30ddaf853696d440a323805949bf6ee770fe954cf208bfc9863e6bc9f
2000-01-22,2,A,F,,f4908a875bfe186290471efcc679005ade3eccf7fdb7cbddebbc8e37dc48e431
2000-01-23,2,A,F,,46a1a6504dbc2ebfaa5bbf191fc099db18f956ca4ecc1a07f98b45236baa5e49
2000-01-24,2,A,F,,d47ec5f933138f0b1bce40d662da7b8bab3b71f3c5c6a2e8bb3407753a62fc7d
2000-01-25,2,A,F,,2eb70fb4faae744198ef6868877cb5ccaabf3fa85a095d7e9838c942de4835c4
2000-01-26,2,A,F,,08a9dcb5f959e0ff761afedd961cdded94db66dc45cb591adfe89afcbc75ec60
2000-01-27,2,A,F,,1a384ad1f9c0ff68b4c4d153b1e173c91065f757bca7cae6edff80f409f73e0e
