period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1915-01,10.1,available,,,false,7a9584fba292073a06c809cf92d8186377a74b065b74b37d922840b5d27a644a
1915-02,10.0,available,,,false,531f7b5c88fed41569fdcfed9b3b56e021a3ee83c89d23af7878952933dbda23
1915-03,9.9,available,,,false,7f349f42337088914a24015f66ece50b3494dd085ed8bf8f4e3bb859c923ff5d
1915-04,10.0,available,,,false,847d7c6b9066f7286087efb6f1f111a0d51054beb7a5e690c105e5896aeaab36
1915-05,10.1,available,,,false,4487b285b7c323a101bbf4616a84c83e4564ada2ca582f8ee33571f4352d4a03
1915-06,10.1,available,,,false,9cb7c0364c1cb517547ebb3f7bbb42c1eb8f33226a91f6dd2e5afbe0f705d099
1915-07,10.1,available,,,false,138521aef68fc5ff0450f1e7dd807c47df0a167e4321272a844a875587f5a493
1915-08,10.1,available,,,false,208677bb8806f78cda9fb3e5cc9a4b4df9a0fc7086df7358f97241823276e98c
1915-09,10.1,available,,,false,58ffa557138fb48adfdb240add06b3055b73282627cbca005178abc66f61b8ac
1915-10,10.2,available,,,false,9c0098bd5a7a3611057efe4fa3ff8b2891db760fe44ea41fbb5023157122ebc2
1915-11,10.3,available,,,false,a13894af03aee482c5da0e2d72024e60b21bf9c96ff06dd265d06a1e6feb61a5
1915-12,10.3,available,,,false,13e50aa2e71d7806c748242f80c16fac7f72ca39d1e41df73c4835cd2396bb5a
