period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2000-Q1,10002179,A191RC,T10105,1,eed48b9584a162f5ed38b15d45e84151b3d14ed0add73962a0da94d2611d2c93
2000-Q2,10247720,A191RC,T10105,1,c97d4914d074443154dab3c47dda2e56ac3a59b3aa84a394f37d65741ff829e6
2000-Q3,10318165,A191RC,T10105,1,a4f12ba06dc96365a70bb4e9588aff085d466f9354168b9c2d475e17b833851b
2000-Q4,10435744,A191RC,T10105,1,79ec3e6da541c4e9a2554f7b5c29da69b5f85232fecf4cd91ba7cbe4a17c27af
