period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1971-Q1,1135156,A191RC,T10105,1,5a715be7248fc70362ae02baedc8258c0898e535d7bb2bf3571a1edeb9dc52e5
1971-Q2,1156271,A191RC,T10105,1,29972350ad012471f92e0c42b3e3edc45413c587bb1a8f7fc0e33c02bab363f4
1971-Q3,1177675,A191RC,T10105,1,a5c552d90eb5ba9f206034f638912174983b6fe1e1d6adb9d75cc609278496d2
1971-Q4,1190297,A191RC,T10105,1,cdab9945e05e6d83bc0e9d7ad436078cffc942ed15282bad0571b173d00d0b05
