period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1957-01,27.6,available,,,false,faba779198a2a6c1bccc0a42e166783bc2fb853b3c5d2f2a2438a33634ce3c43
1957-02,27.7,available,,,false,c8a94847023e344124e23248595608f971c67cc84968d57cdc47067a2f2f0e0d
1957-03,27.8,available,,,false,0a8d968b50d8d2bc56375c227fc893ac7b0e02fa5c936c4ad7aa87fbc2bcc049
1957-04,27.9,available,,,false,93ac6404d3f2a25f7b5e6742e3082bfad01b5ae73abdcb9022144c01ccc8b868
1957-05,28.0,available,,,false,affddc14f4def2b08a7c2b1e286b40184020ca74d852a4d81dc058fbd08b2da3
1957-06,28.1,available,,,false,f001b249b508870079a7d984a386c2c786d8b07655defefce63dc263ca2264c3
1957-07,28.3,available,,,false,1e5505a6484ab977ab5e14dad415c7a681687a29332327b25aa7f1e4332d4c25
1957-08,28.3,available,,,false,999e77149efba5eadbe542e56b937461c88d27134f320896a2fa59a4c3955cc2
1957-09,28.3,available,,,false,111f6d664a5b11a3bcedabe24bed479e8b9d3e03b7511def55366b3d0493ef57
1957-10,28.3,available,,,false,59660dc623100a58b636271189274f2cc8d8444751df4dc5612448fcb3daeaf1
1957-11,28.4,available,,,false,88baf4f76bf3f7f8cf6e005a7f787f54062c211648a24502a22d169f7cbf9b13
1957-12,28.4,available,,,false,0dcb0d4fc35816689e9586fef47bdbcf2692e06bd352f5d96ee1d86ea99e8fbf
