period,ref_area,cli_index,obs_status,source_record_sha256
1990-01,AUS,99.02879,A,56f757c93ec03d47581c4eaf0e7336692ac203f2ed23b1c4aaa7e73466784d27
1990-01,BRA,98.90533,A,88d13f628de8cc787884055b5663b0b37235d3929ce1cc40a10d67eea0964c1c
1990-01,CAN,98.66524,A,d32558e808b94b44dd3f48dcabce7b794a671bc1a73bd4ee3ab7bd98ea6af7b2
1990-01,DEU,100.9768,A,82427d12eb5ef9a1307d3f0c230cc452ea120446d14af6eea5be4ac563947d74
1990-01,ESP,103.7072,A,9a360efa1f541dec0852926d1d7b7fa9247f6e5ca612770cd3bb8008dc47dbfc
1990-01,FRA,101.9273,A,4cb21d3978f454ca4aa9bc6ed1508bccbc58ba5af351f70e3dec309aec565332
1990-01,G20,100.5639,A,8945eecb27d377ed725a09a9a0bd8da0502a53080c67c45e78744d62fd802b06
1990-01,G4E,100.9977,A,5048f75ecc7a450c4ec659c01b014b47d26ef8cefb153b3315072a983b760450
1990-01,G7,100.465,A,9d68f4df97f617509e42a0ce4bec0ae1e3d3a20d81070d710354951179612d73
1990-01,GBR,99.49854,A,0288dc9b88837cf1fd7a4896c37db3d9c8e054a5891ea63a83156b8ccc24b059
1990-01,ITA,101.8666,A,5bfa176715f1ef02d5c97ec590ddd42f430d8cbc1969a435393b1d27ffa01dbf
1990-01,JPN,101.5765,A,073f71e862def700aa44f4ab80cec3e63f28b340a44d3297c4069cc826655973
1990-01,KOR,100.4619,A,e6730514298862bc83654540aa8ea974bbfa37133f0d753dd942e2f3360d7297
1990-01,MEX,99.60495,A,6af883de968776c038317ed8f3f56aa93585eff01da48c48e9cac151043c02ef
1990-01,NAFTA,99.66532,A,d91b34429dbef79567a5dfcd249df31390e7dc01d4f572187edcb84b048d9152
1990-01,TUR,103.4963,A,243192e5202078d79cbb8ece187afd9945dcacd9461be98faf7cdbe65f9f0193
1990-01,USA,99.8057,A,a1497ef30295a3397fcb0fe641ba35ee3e9447bf430b1951fe65fd1ca9d8f7a3
1990-01,ZAF,100.1452,A,79e6cc4487ae7ca7dae5a3f318d2001d1f8d42234ed97360e01368628558f4e0
