period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1918-01,14.0,available,,,false,c2f393fa0072c9145d4c3aca5a260be301f742aa68a85c8f92b3765724d4b431
1918-02,14.1,available,,,false,a3340346e10986ef2491fd8dfed7171a986ef9b38cfb0c7ba634ed5f0d6435b7
1918-03,14.0,available,,,false,28289ddb2ecbc2a0c6ca351d1a8981abdbdfabb3273bd20410d0579289f3f18e
1918-04,14.2,available,,,false,6969845a8548b14cf72fb44a8afdb161ebafe3da5bed4d4904503a884bc0d7a7
1918-05,14.5,available,,,false,3c657de3cff5fa3822e9bfb310c6b68272cffab3b57fa1c1e9ee5e8825846388
1918-06,14.7,available,,,false,3d938118f739eb94a7e4b925c45572711b1a7387355655472498169a7e8c3902
1918-07,15.1,available,,,false,c198a166ab9f32cc061f9089c007e3360e97456121cd814d9ca31388c619daed
1918-08,15.4,available,,,false,1614b266d28b615451a1ed79631220cd4ac361fbd230eb40994e9c91e2a3b578
1918-09,15.7,available,,,false,8582edc0430900dac2180ab42c72cb1e9a74b6c82a28c4cc6aac22b20ab38250
1918-10,16.0,available,,,false,3f21ec364b77fdda396f9e8b6d368dfb1d3f66953fa2d337692d5c23604d7fe1
1918-11,16.3,available,,,false,ccaeabf9f8bd2fa3cab6427a0f07fab36dd4d56893d2dc24bede70adc225efb5
1918-12,16.5,available,,,false,3e11965e63921a566b033c9fe2eee0825d4946621f04d44a65c7d4ef522adea6
