period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2019-Q1,21111600,A191RC,T10105,1,4326ebe483554fdff1a689b480bc52fff5fcef09066ee0105e1aa3da24ffd633
2019-Q2,21397938,A191RC,T10105,1,c163c3c2a7756bea3cd1da308864e624b05fe08786620d9089a7a1dec188b10a
2019-Q3,21717171,A191RC,T10105,1,242936956cbade41243c248d612818c3d92f2c419b286968bc79f3f4f772af44
2019-Q4,21933217,A191RC,T10105,1,de873292ea985fc0007a1260c241b667cff8dd5dfa451524256d16a8d98afb95
