period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1958-Q1,467540,A191RC,T10105,1,f969505b38d622fd708a702efd7dc32958f040f3ddd77f223638b400f89d9c4e
1958-Q2,471978,A191RC,T10105,1,100c59321ca60bd3b54b84ffb7350e5e170f67efd4ffec1fa81ed94c31c16de7
1958-Q3,485841,A191RC,T10105,1,d07efff0b164002b690d777e9b277b9b9d13188e25e29501c18ef954bfd910b8
1958-Q4,499555,A191RC,T10105,1,92ab86d85df6ef70f40b087eb6cf5fb83d8c9f8c299a546b3e1e589a28a4491e
