period,stock_thousand_barrels,source_record_sha256
2024-01-05,432403,5442de84ba123a5cd26ec113be6979803e612bd2ad40e13dac8e194db941ce1e
2024-01-12,429911,84f8cb4c9a693765c11b4d054bbc4ff441b1580853c152e693e952f6300a2604
2024-01-19,420678,fe49aa8c5b9c597b8ec61d64275cd0ee64af00db8da0b5f7480fa00aef7ee880
2024-01-26,421912,39908e6ec9a4b3785b1df2de81eb0c3fbac1fa94489b374c64ce16785e8bfaa0
2024-02-02,427432,9d8f87414deb2689f9ff1aaf54d766ec7e12111c983d496d8df8f767a430cb6e
2024-02-09,439450,70f17c5a4f6b3450bd861a208f8ed18bee709d67bc6cade4f54b2420be7f1c54
2024-02-16,442964,4b386880927fed196ecf7851487aa94db0d62305d60c729c4173892e91469dcc
2024-02-23,447163,652e3cc109f77fe82fc627ee41ef4de10f4a0f53ca29ad2428a00012b89e5cef
2024-03-01,448530,de3f0e79dc2cea66cb9badec06d13fd6443f7cb9905bbaa1c83c5e8e078811e6
2024-03-08,446994,d5ed0d42f5ec63b293ebcb3d5d25222268345757f7ddb6b6686e4cec02b44ae7
2024-03-15,445042,b970a5a5b6cd916d106aa3bc1a1e56be8bfa95ed44920de4432a83f9a61394f5
2024-03-22,448207,7f9d9886fe4669df03afa7d96276f48b9d10ff1ec389b0478f64f2be91446dfb
2024-03-29,451417,a5e49443b24a3fbdc895dd865e2c4054364665626472cd057d771f011cbaa12d
2024-04-05,457258,b29cf7d179d9b40c4de9e106af68008fcf60921ad4a3d51aa1cc367ea5a7929b
2024-04-12,459993,dfc7fa0a3ac08d48091830ac4c6f59fcd3c428a946d79be3ff93a80d0ce0ab86
2024-04-19,453625,b9520cc8205efbf7e0ec3910e7fec15b8bc2c6cc15b491b8278c4e01688621e4
2024-04-26,460890,2311da183d741cfb59c8310b4a17352e0c17830c4db7e5835dfae2f80ca2ea74
2024-05-03,459528,6f71dfca2f4402676bc4524f7da823b8fee39d9259dc19020cf0e46bb62b1cbd
2024-05-10,457020,521b06fb1a55d9bcd35714cf4f850a5b629811e58258f37bcd89d7da45e83784
2024-05-17,458845,45bcd8e1848e3284679c1cb220ee3dbe85006711e73772b7f751e50f6445faf8
2024-05-24,454689,b5e1a78a1cea0ab0adb14d278159c8313f355a5a369cdf6d1e723546844c4485
2024-05-31,455922,bf4ee05ed1f2623cac16f8a455213c7c1df855b136a7c1fea86f11707ff78e3e
2024-06-07,459652,e186bf2a3aa17c4b914ae632bdfcd4b06b792f195338da3b2bd27bdad2841880
2024-06-14,457105,d892a6a8a8d54856ba473b280015711e61a35e92d3664d70fed18b58f51af24c
2024-06-21,460696,a21ca32243a67d3968c304d5fffed0515457c2dcabe05aab183fba418871d7a0
2024-06-28,448539,482e5072f71a8cc76da3e05bfe53773d4021b5460ff9fe3068f65f397688958e
2024-07-05,445096,a36bce1963d0440e232a698b9188cf316d6db8b367a3ed1db8f4d64402209319
2024-07-12,440226,8f9174c45951d6b4526cd800692600bbde7221cc32ee359756d027b218f8abd3
2024-07-19,436485,e4dfea65b0f12964079f5a7a1ca3e22cf4d644938b5cedcbda710eba5a2b9e5f
2024-07-26,433049,413bfe0e7a9a129c7e968a7601c62a44a3059226c196b99e179abbe887e7ee76
2024-08-02,429321,699362b793aa82cb827e4beb6eb0fc5da3af3f670b2e1c0104df3838df637c49
2024-08-09,430678,05b26fdee2f09c754b8185b1f69cba0c0c15aa1efc4f363f5ce03c711b688ed6
2024-08-16,426029,a17eea244f8323f27a1291a68a45f192a0536ad2b2156d386ae21ba58d163a3b
2024-08-23,425183,9dda328af19a4e9624041d14c85d98217de6dbcc6e9e9def479e5a777c1630bd
2024-08-30,418310,66ad3e4c5db917d6d9d2201b73daa5d89f4ab2a28a826d75d99102d64e63b245
2024-09-06,419143,095f742082b518369823ae971c0ef3f60434eed52e436a51a1cb78b92dc7dea2
2024-09-13,417513,cbe50e511d1f706a9f85101cf833c10ac37b7c7462ba5549e7ae054b8ddbd702
2024-09-20,413042,40d89a78d66a948a6b5bd0680df926f00adc6e7b8b568b67b3069b9be7fdb3e1
2024-09-27,416931,bce118f95b8c0c3ed256e40ea56067069975c32624bb86571f70533893ff8973
2024-10-04,422741,f55ab0fe2a49a4d0add68ad273473dfe11c2e0e645d0ff8577d97303c2fe500c
2024-10-11,420550,51d25b48ed723c6df2dad2a1fff1e9ec2d902b05e6acbce40a293ee1c74fe180
2024-10-18,426024,493636ffa682719911de97c8ed936ca7105e83ca2b09a458d6bf10c26a614309
2024-10-25,425509,5d0746f69c1e4f47e9098ec82c94a0941913a6b417f5d5c0731c17d89205c6f5
2024-11-01,427658,28c15fcecc5aefbb586f88687893ebc8595d4fa476dc97bb7fb25e2740640547
2024-11-08,429747,6501d59bfb5c2cf77ae8990ab0271a62dc29c5db5b566787043b7fc1633da7ea
2024-11-15,430292,996898970d32876d47e94f88a71ad91ed8588f3a9327f6cee89e861f21fb2842
2024-11-22,428448,d7069309553f0a0f0791398e263471f5601044134e15b0ffdb33096fa17de862
2024-11-29,423375,bd6917f7f8b1c2fda33a1b6eedea953056c29d13986175db79e9948c12675051
2024-12-06,421950,25a5ee8a2242a257cf9ae8bef03b86234e6f627728e50ced094ed8f97094fafe
2024-12-13,421016,d28b1e2b59acb02af1eab24a7036b37050e680e05fa2faef70f73261f8bae02e
2024-12-20,416779,00b8e44a0225689413d8423787a08cbf3ef5f2ec77c1accb6cc7fb5bf89c4505
2024-12-27,415601,549a7502858b3264274df4847cb575eabf407d41f743b0572bda336a59e50599
