period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1950-01,23.5,available,,,false,e87d99873847516bc8e5fd0d15430f9d4181b0bf37fbe35bb8081e806cef88ce
1950-02,23.5,available,,,false,5664c1c3014ea919e02b2f7c5b4ced64609c42e25f34c9776d06a00a1d8a8a2f
1950-03,23.6,available,,,false,5d921fc143f797fefb29a188fd82c9089b734282917dbb8d146bcc2261160a16
1950-04,23.6,available,,,false,ccd47faf8d0e3448f0b2d375f90a34214b891d057f96c2ecb553e001cc2e288f
1950-05,23.7,available,,,false,953e21a0d7c577e19fd4dc384a809adceb958d6831ddc709c016e2c52f0f9260
1950-06,23.8,available,,,false,c611a986bdc35307cfa56aef51efe3deff02bafc481d36c3dba722f9bef96fd8
1950-07,24.1,available,,,false,8785d8b2e6423660ca34b4411d1c037715b9a732f5dc7cc77c600202d520d6d3
1950-08,24.3,available,,,false,c894560ffc6544ee34b5fa74fcb8d0aaf79e6a19c734223d6c61a12f77ea60f4
1950-09,24.4,available,,,false,cab4f563c9d529111fb7cc1dbe29a1b802474cc3afc501112360d2eeb8175f9c
1950-10,24.6,available,,,false,d3eb755c1517367b106cd4cc052e7f333911e0c20cd872b8889c17936b3bf3ab
1950-11,24.7,available,,,false,99251e33792673d82d4aaff45c5a62ba722c139c3003a4681f548c5d0ebe2303
1950-12,25.0,available,,,false,c2c111479e03009c37d0d73ffa230c50e91a238e71ebf15965adcde9a2503f77
