period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
2014-01,233.916,available,,,false,90414fab4abe289bc61deb7529d0e7e6e359e0fa45d7b48c7722852dc838b397
2014-02,234.781,available,,,false,24c02896ef45151262544e9706bf464b1828712aa2631ffd858bae7d59902a05
2014-03,236.293,available,,,false,7c4cabc57862e893c41e76db4d2bf811b3544afd14a252f9b18f14b8e400d13f
2014-04,237.072,available,,,false,1a3b59f319c16c7a4783b966dbe13002d147b728363f4b814991eadb4e3c85a1
2014-05,237.900,available,,,false,d6d067325613e2b095599b0b92f77a2e00160e3c37ee3aa0d88765874a3bb25b
2014-06,238.343,available,,,false,e201eeca5fdb90ce6234453c17bf10573e852cb48f68b85d4646228f63892ff7
2014-07,238.250,available,,,false,e576ebc64711c072fd413cef56c1330233c044f72e7f6bff68b57cab5855fabc
2014-08,237.852,available,,,false,78ced4e68dbdffd8694de28769a74c9e1d1c2a552f29d705813c6c780a3268a1
2014-09,238.031,available,,,false,889de9e6c7a08af6ef6130d73ca5a543f8972c219bbfa9faa96d3727d919b4d0
2014-10,237.433,available,,,false,2367d77f8fd97235334f095e92ea9834694c52256b1110fdc81105b8c3bb0a5e
2014-11,236.151,available,,,false,d3c6c2882329d148c01f3bfc2a1f137abcf33138a6e7d1811d3f32ed856970b8
2014-12,234.812,available,,,false,851c4b468c3b0ee0ba3a626788ccec7f4a1d8a4ea245efd89d35425b3983a395
