period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1967-01,32.9,available,,,false,538474709db8dbcbf12850135bbd9b7a9c56173ab6fbc8b944efda5468776b6f
1967-02,32.9,available,,,false,323f1b039674ef0de6787f6efebe14908fe7e5f179fda9077aef3f81d241ea18
1967-03,33.0,available,,,false,683009eb122017ad12eafe80d0c4d3f594fb6a9a56ada965af98b1ee6a40e512
1967-04,33.1,available,,,false,ff5c839f3aba2321c071a47257ba354b35354b66902354573b529a030b882015
1967-05,33.2,available,,,false,cd8f199251ffee0f72dc67241b1fcc13bac95286c54a982e110269ac91272b99
1967-06,33.3,available,,,false,f7d4a9c60b7422a3988fb8bf1fa19d6fee70690e34ac83ec89b898c61a6acf2a
1967-07,33.4,available,,,false,c3e0457a19a6e08f3b5c107b54875e64c5a4c210b5263282f57fd746687048e0
1967-08,33.5,available,,,false,5cc7985eae4c7fef0e7c15563c7b14a34cc57fcfc730394ad86b9d7407324e96
1967-09,33.6,available,,,false,a466ddd104cb42267547798bdcda5d96871b86e9db6b3b8427f476b281a099a4
1967-10,33.7,available,,,false,6f85e83fce9aa818a91870ace27b389535c70f32d727c9206fa901477932a171
1967-11,33.8,available,,,false,3573af8b14aea39206f09af4811541c6f1e1ce7c15d995e46f5ed81d01fb8edc
1967-12,33.9,available,,,false,8a2f29929e92297b2728cc6292798f79ffbe8752d917af9035b5461c8b62ca4e
