period,stock_thousand_barrels,source_record_sha256
2020-01-03,431060,cdf142e8f4359ce0d2319118b4d98c4953b924d86441a85f3299491ec6e06ac1
2020-01-10,428511,d0698338eefae638ffb6385b8bc0b51373d9642f283b3b8dbfca76d3f33ffea3
2020-01-17,428106,6c326202e75402162ebbdb8e12735806612a79950b4e257c4439ed89ca46bc3a
2020-01-24,431654,12e0dc6651200adbb6f3baf1e79e62338d70972630a5014e62d3df099cf398d0
2020-01-31,435009,a95d34546c4019c587f9f9a77f66dd6ef0af40d23214f7f30a68e18df2139ee2
2020-02-07,442468,220d8e61bf256d3780ef090fbb918e32e9a8641f8cd358d1855af22a51f7ecce
2020-02-14,442883,7fa7f6e02cab01ce4cb4905cbcca32960190c8cae235598b5775e4f97f659a03
2020-02-21,443335,903f61598e470b9435db71f495e4856d917e97985dcd238b9b7f10f6b6582eee
2020-02-28,444119,c95352635428f8a82ca04e05bcb7f1186fe1f18b3e59d07f38f8fa912062d238
2020-03-06,451783,de04d9789124b30ed8274f1f2f26fcdf19d9c0fa5d5cdfb5df123a6351187d33
2020-03-13,453737,e10891cd82a13ecba1f3e28b0613bd4a862aebc3e330cced686a3f1d199847e3
2020-03-20,455360,145c78916612fc9e6d1053a806192954d7a9b795b3e607002eb82562f3732e4e
2020-03-27,469193,9e614e9006bfd675e514e9fb0ebe0ea99bfebdb4daf59eec3bb04840955f99c8
2020-04-03,484370,eaa4e417a0b25932fc273034112593759658f3b2fbb3781bdac2443f95c508ec
2020-04-10,503618,773c1fba5291ac28361c1aea1c84ca845628123109c0259cc60698c79ed0bccb
2020-04-17,518640,d11b3a00ab8d1d1206f4a4f5c13a652e67b94dd1590cb39533fc502f7d0fbbbf
2020-04-24,527631,5f9c9b4dbe881def842c000cc752ae401f76736d0cae421809c9170166f18560
2020-05-01,532221,68926ea4d71772178ae499865ac3caa3977aa11d984354c87d198066130241c2
2020-05-08,531476,8615e77d10ff9e40874e61aef62379e774ef8afd526b381ba51436e643d46327
2020-05-15,526494,b79cfb7e4a57d7d99a79aefafb9488f9bac9549d20547523359aa51e05db5b9c
2020-05-22,534422,c870dbb3260d6996431d6bfae7469565cdcab8f19b39d0f27b9428a717709814
2020-05-29,532345,c916d4f8b3ddff801cdb813de9a9ccdd3f880964a0333e795fc738aff556735e
2020-06-05,538065,d8c7d9b51278ecd9c17658b984fc8bf60502a90f51ddc4dcf2b02a9321c8bfb7
2020-06-12,539280,42375506687eb8284c8fc19eeb3b40b0e8344d0d3de1858fdce0036aab030a32
2020-06-19,540722,b7c84fadce6f6ca0ba2c50c5b36eca96a129e62391c3ee2cd67824551e3344e7
2020-06-26,533527,b26a5567ac8e37fe78ddd5c641ad3d9df5dd57dba45b05323bd537e0eeb2895a
2020-07-03,539181,2b504447c0095e1cf620025c5c36a278ef062722f9ab593eac8481e48f279b30
2020-07-10,531688,8ea6741ac7c820a2748970577110ee87d10c2dbfdf158e4618ef4736335ac1d5
2020-07-17,536580,434c84838ade3d97cd68150815a9aa97352ce09f230f318f58ec2f788061f3bd
2020-07-24,525969,2e08fc57b1007210bdad28cd7686b4a445488fee5c8878eb02824a29000abb1e
2020-07-31,518596,6e23b5988556b3b2aa5991c1fcaba450528ca0c51ae3800c8b3d15a3f2e7f072
2020-08-07,514084,47ac403776e61ee41602ee8f7c2fa2ce86e4ca508ab34cf5f65e926d56d06edb
2020-08-14,512452,0be37d938386a26cdf6d2eeebeb222d8e5b039c565a04a460903b7310fb939a1
2020-08-21,507763,8a0e6413f32c1b7530a69f742639e28805d8ffae6c75b60e16589f20103a5b8e
2020-08-28,498401,91303911dd523c7cfbc41d62de3caf308031c1b3716506bf620a17805e772b19
2020-09-04,500434,54359ba790e49388d91edc870c942613e750a74196515aa1ada03d52bc797b6a
2020-09-11,496045,2887d4717ef936fbde11613fc60b2af28e5fb316f7e3b4f041ad6c9060ff6b6d
2020-09-18,494406,476b14aefd6e01f5581db693c768ce36993d9208d72f7e7d7cab090c870398f7
2020-09-25,492426,1b171df3731828b7eee8a2b0bc889803cb1e6af088cecad2c20e37b95c4b1790
2020-10-02,492927,102ea03f1173492d6279c47fde302b07313c30c1720ad734b1527cb226146b12
2020-10-09,489109,b9cadf910c8c7e72c9254571bdad058fd0bb2c926ff1f53280004fdab59895cf
2020-10-16,488107,f7d4391ecc7e62313b7a64b5461edf433f83711dc188d1cd7e1b8361b92a02db
2020-10-23,492427,1d83aaa8236ccbea450c7b717f83c6ba8b859ae050131576708924d8e055c381
2020-10-30,484429,1667edb41d4a2efb94ffe5b8f31f869dd6c76d949858f36d3fc13344554718a7
2020-11-06,488706,c2f29e9ee1e7de99c0c8696246c342b2c450b18ae0aad9671bb8d641e6b6d5ed
2020-11-13,489475,b01f4010a2d0976cb043e269cc4b0846d1b7bd9f2cc955fd0fea7a429299ed03
2020-11-20,488721,ccd00aba1b20e058964830b2ca7bf6b9ac7f8b038964dba442c4957fe0b79959
2020-11-27,488042,639bb38d06adf50b5dbde1befb72bc7732f2834c616af841cf4bba690f433708
2020-12-04,503231,353989de5f8712e7f1fbbf0746d532207cc2867046bc25280fc2dc25552fd036
2020-12-11,500096,84c959878d3a2217272e2db1dfcf16c0a9e8fda509072251cf418647fa9e6663
2020-12-18,499534,ac264ceeaab98e9e5b00e0dea380a15e9df22cb3a286cf623e9737a151f3a6e5
2020-12-25,493469,1f62c89d60518fbfaedcaba4870655640c9749237a955b4c7affa31ad70428c6
