period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2018-01-02,14832791508804.58,5659807253056.03,20492598761860.61,1,2b73d7ccac8dddbe40862de287a9a796a86a6d1be68b0eabd6822a25d1dcaa8c
2018-01-03,14830821875020.65,5661704170577.53,20492526045598.18,1,25129298889627180564c36dc2baf33310535e8b838a61fa6ec3a778bbfcc473
2018-01-04,14829337499091.95,5664033721346.64,20493371220438.59,1,ca1e89e3ad05dc0eebc9a768128d1487bef5109c418cbca3d8c769233ea828c8
2018-01-05,14825245220953.68,5668050667851.27,20493295888804.95,1,8abf78e0509e6a24362588ab985eb470ba1e67bbdcbdc1e9563d3191b5e1daf9
2018-01-08,14822328754573.94,5670741125671.43,20493069880245.37,1,90728c4620549c2fa2d6c24fdb22541bb38f429fdfedafbe2ec9cd13082f3ecb
2018-01-09,14814465039163.88,5678529504082.20,20492994543246.08,1,0b4fba612ef3070b78e3fd6a5a1555cd33d259e4356ecd0292b98f7e9ac1f19a
2018-01-10,14827221796500.48,5665697408373.98,20492919204874.46,1,9beefc9c8e8d40ff60b902da521554c4d8dd96a56ccecd150f1b1ea44c0d87be
2018-01-11,14825224222475.65,5668177352488.42,20493401574964.07,1,bb2f6ee77420c32e59894a9f715ded44976dfa4af26448c2c36f2fafbdbe6522
2018-01-12,14825672834831.30,5667651702074.66,20493324536905.96,1,31cc034904638944fa49fc6764476ae9035bc07256664dfcac7f6419f057d139
2018-01-16,14813999132114.82,5679017246299.30,20493016378414.12,1,bf086ac57672912137664048b939510660bac5c37cefe6ccc1bb33afe4ac9622
2018-01-17,14812558278590.67,5680381041733.37,20492939320324.04,1,385cfc112e0933cc0ba0412a385eeea284ca0dab6cb445f718dc0149811b1a96
2018-01-18,14816444600791.45,5676976164528.54,20493420765319.99,1,44bf4e27cfc943286c52a7a4c7da56aa1d8fcdea0b2d9a372ac8530e604dd986
2018-01-19,14813369408285.16,5679973214593.47,20493342622878.63,1,d41092fa1a2df5672b4a1a3d02d2b800e33aaf35171cc2ab47633bade895476f
2018-01-22,14810806301617.72,5682301843025.41,20493108144643.13,1,cfa9934234f94a09d28433d991f1bc26a067764b4f6968c28d8b72e6bdca70c9
2018-01-23,14802828641713.67,5690201349911.09,20493029991624.76,1,807882d7aef0b402f86e818c639c4d6dace685a13eeba6fd683427e50ef1af6e
2018-01-24,14814662992793.42,5678288844421.64,20492951837215.06,1,d5ba8e5418ce65e0ba85ae8cd47c1e28dbbf2d648853b75692c44a314a83546a
2018-01-25,14805838434927.69,5687584988879.50,20493423423807.19,1,fa7d321a426e198faecb7f9d1460e0bf0245a8549f0706956a12fc3a736353bc
2018-01-26,14807511435613.17,5685832897576.38,20493344333189.55,1,aeaa8f54168977ba846af9798fa3cdc81ad229a19848ac42134606219f4be1f5
2018-01-29,14806706033461.15,5686401012565.69,20493107046026.84,1,8241d4e534c4db8ece7d4bdc454ebd26e8bf8fa789e48f53ec312e28bebbb2ae
2018-01-30,14802029321616.22,5690998629808.00,20493027951424.22,1,6cdfbd8b043709bf7b074d566a45fd072720ff69624fea5722c24327c5ddbff7
2018-01-31,14803169732410.16,5690560189529.56,20493729921939.72,1,d1c5fbc3f5741310678baf237a6ceb5d1fa66ef382384dc0fb3b36d229fa45f4
2018-02-01,14836157468843.40,5658409421362.67,20494566890206.07,1,b12a9dc5869330f3d4dcf2ee5ff1238487ffd1f4fae88621c06d70dbc5759499
2018-02-02,14840770479944.57,5653715965098.28,20494486445042.85,1,f1e7455415f194b3fca839dfd39da0dfbaf3c201c676b5048dc0e88ca5e888e0
2018-02-05,14835522073981.73,5658723326602.59,20494245400584.32,1,688d32aa436c63c83318195e7cfc5e2d903a6d2ae472b29b302bc98c4beec6ea
2018-02-06,14828789437986.14,5665375613618.36,20494165051604.50,1,a2ce96bdcf974c30fa42e075c50d4a3785e8fb3bf262c083941ff79ee1e40e81
2018-02-07,14828998363221.32,5665086338007.41,20494084701228.73,1,0a966364c863eda8da5f39aeead45479de9fddf9b4d34a0e387e3ab316316b76
2018-02-08,14824326747989.38,5670311228891.24,20494637976880.62,1,348c4bd0b353f5fbaa956db7dde1207cf08128ec6c8ceb24ea65ff2e06b26f90
2018-02-09,14981023162801.12,5688056245607.00,20669079408408.12,1,a81cd693d099d20258962da549942d0c0a13be84845b49bce731f262dc9e17f1
2018-02-12,14982037239613.26,5691879130981.60,20673916370594.86,1,8f3ed71f7e7280edeb69dcca0be9777d7d0fc384a92a9f867b3b28b5e5281c9e
2018-02-13,14982497795737.89,5699328006707.53,20681825802445.42,1,aad3d1a59811379f8452fc03b17420cd67ebee8e225302b28e11cffad7ba85af
2018-02-14,14984392864937.32,5685213436247.58,20669606301184.90,1,4cbf697eebdc8a0568e5c4a0021b3d13f21157b4c8c4c9a9e57fa0ec2e05e872
2018-02-15,15018135646693.34,5692067963556.40,20710203610249.74,1,4abfcf73433e8e658ed05f08b5104ea34109cc65ed96129382ac5c5a2692722e
2018-02-16,15067669907305.63,5692488169025.05,20760158076330.68,1,7768c8d536bfd6d42f6485141a8ee6a5ef7cb0d57cc151907396b47f3522f035
2018-02-20,15068459260605.44,5701039199976.50,20769498460581.94,1,3de657a434af55657d97de82f699ccbb1553947bc93a5278a9b200d64944e043
2018-02-21,15068301864620.73,5695171799962.48,20763473664583.21,1,096c27218496cc22932b920f133757d4eac05aa5ef8623a68a5c3a8dd4decb29
