period,ref_area,cli_index,obs_status,source_record_sha256
1974-01,AUS,101.3988,A,0d7f64e76dff86a1ed6a471650ca1c425024bb68df2d27e46bdaf42c2c9134d3
1974-01,CAN,101.9036,A,d6675afe73033d8dd6dd67661204d11886fe329619b935b4d34ca1bee4194ce6
1974-01,DEU,98.70204,A,c68e453319435769c9024abc2fd925c40a10d172301876c54374d787b9d1f48f
1974-01,FRA,101.6541,A,65cd7433c231490df8a89b49abcb71744cbae51f163b6e26aeed339ea013861c
1974-01,G20,101.6669,A,bdfd65e65ce419756754175d2f94ea8ddfba53d45bb74cf215dadaa92bb99e4e
1974-01,G4E,100.2244,A,e154680c1c2c2dc840add07069dd009608d4177f21a79c5bda252f7344c48b8e
1974-01,G7,100.7522,A,36f787f19f7be5bbedf0648ae950273d22e97ae3f7b91ae896107661003d2d8f
1974-01,GBR,97.27672,A,bd1aa3df3ed741a7f443ed47da977b0f31c69b8c4452e3831be1431993462ffc
1974-01,ITA,104.0789,A,df4afe7d93dc186c446d5fdfacb13218bb1bbc912605131502450c3250f91061
1974-01,JPN,102.7488,A,1694b90eb02e6583d6706528aa2f12f5fb969621b0aff67d59ca41eaf2f09377
1974-01,NAFTA,101.5845,A,949ec6cc0c3458dd9be48c6d469cb59c1cbdf5afef7672031f3ecd8ba988a5fa
1974-01,USA,100.4539,A,02e548927d5accb1554a6053908de7b1b1cce1ff8966e9df3d932e2e56665ef4
1974-02,AUS,100.9133,A,106c7bd15611801aaaac4acacb354de54a3e9477cd7fc0223c01c3d54f727a76
1974-02,CAN,101.6159,A,db08c1b2e8222274eb9f39c4bfdd45ab2376ded6f1911dbca5aecdbe7859faf4
1974-02,DEU,98.86427,A,95b87594e865390b3362f85fa058a04dee2afa1a154a388f4305c23a554bd833
1974-02,FRA,101.1551,A,2b0b4c6ddb2fe1a3484b193c14a6e3f995ff0f38fccd9d109d20f94e703defc7
1974-02,G20,101.2337,A,760b47586a7dd851808b26e1f8894db68fe3248b596ee487b5ac3317755dde26
1974-02,G4E,99.8542,A,3382f8e43849dc10d88d54d729376b60fc96f4bc511cd63a53b56644c84063e7
1974-02,G7,100.3242,A,d70d2cb44629cf2a1293f95a04df4aa0766d5b7cf6780225424e92da4d782be3
1974-02,GBR,96.50774,A,bc822f760fbee828a52b6297be30780248865db1a906a6efa746bc18c28aa4b2
1974-02,ITA,103.4392,A,ed16bf6837890991780911f748bd57ee3e995fd13caeb96cf2b6d6b363741ba4
1974-02,JPN,101.6838,A,00a69513ea4d77b5fd5a26d4f15e08e08033600183f4a1b16256b977c6275209
1974-02,NAFTA,101.3223,A,9f73c36d44d773b10732fa433854174307e9eaedcc403b4db7af75d15382f70b
1974-02,USA,100.1971,A,cdd47980676e702f63a9df53a308c39170d78f2e542667aa1eaa0d0e094f9733
1974-03,AUS,100.3441,A,c56e5f29922ee65a162d2eedbcccfca9f9febc42cde001d4e3b2bbbd05d77d4f
1974-03,CAN,101.2384,A,9df51caedf137b9fd80f45fb573994a86d89e4c7bc8d7785e99d25b721e3b038
1974-03,DEU,99.02782,A,5a07e5cce33ac300641872d84cdebc23bb7dc7ecf8e21c959dbe1d16492f03f3
1974-03,FRA,100.6378,A,33a9594430c7b9a8b8f9eadf1e841b2e17863afbdb2477f0ad4431e7f51ceef0
1974-03,G20,100.7789,A,b6b55b3b3de21971002418890f218a9e25aef3ce7be94616f4116eabb300e41c
1974-03,G4E,99.51469,A,29de26e4a69efd7cbee97fd04cfd6ca12a6bae4ffcc0389b06f04cdea56e8398
1974-03,G7,99.87599,A,a77fdcab9e5652ccb8bbbbadca3c851e8905797719481c7a28914284acf415d4
