period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
2001-01,175.1,available,,,false,d9f4d06470e43f010484e7efa0ea100e7985f864c974a61e3528c522741649fc
2001-02,175.8,available,,,false,a34e6178e848b199e9d6245e7a0b2ebeb75e733dc02648c6e0953537ffe2b43d
2001-03,176.2,available,,,false,83acc733af2e7f70d4e86153336cd43b0632addaec6668f37cc95681b3ded94c
2001-04,176.9,available,,,false,124630e157583c7fb76a152daeb369cc3cf4758026a962372ab440ba64af5e40
2001-05,177.7,available,,,false,a389f6afd001d862a90f0f0a5cf3982a05950745feceac00b10ef8dda96c335c
2001-06,178.0,available,,,false,5bc9768151bb5443dfb0f5bb1a34a0bfd1ccd3318f7b3c93e6e26481f4b30cab
2001-07,177.5,available,,,false,c7af589d39bcd4a861796b4f21d34c14c4c3d3eb070aa9b9b7fa69aa60716a26
2001-08,177.5,available,,,false,ebfc0ba124121c13f28a902f93f037ba5e27b8d8f2d9dc8a3217b6cdefd0cd33
2001-09,178.3,available,,,false,67e981d5e727859506733a8ba83f100341b5711ba1d2176851c9c5c026240046
2001-10,177.7,available,,,false,fb122e2bf31a50d95537ab80a8c6d2643d2affb4a1566a8e712ec5924c346bf7
2001-11,177.4,available,,,false,ec2db38e3bef95898ed797a9ece4d83fe3fc83bfac9c97b9d2a6bb925361ad8f
2001-12,176.7,available,,,false,96f845e44c80c638ca368ddef73dece74853e9fb1a7b2bddabececad17ef4f7d
