period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2003-Q1,11174129,A191RC,T10105,1,dfba2c97be16614e364385b1e243632f7c0d552e1a81a22d0506124f46286ab3
2003-Q2,11312766,A191RC,T10105,1,a946e8936c9ed2ccf8ce59ab1e3089fda5984d0b146c09980012bb01b6bbc0cd
2003-Q3,11566669,A191RC,T10105,1,374c217bfab3be7be88135772059a649ca30860c2418baef7f169458fb529c07
2003-Q4,11772234,A191RC,T10105,1,4496f396be1a5ac637582da206ef4a8e6302c5b2293cacb2b0692beba0cfb1a5
