period,ref_area,cli_index,obs_status,source_record_sha256
1961-01,CAN,99.48286,A,6e800b3d6c6104276b2962e7e0953c595cec7ff35b955274241273f8ffacbe8e
1961-01,DEU,100.9985,A,c967a1570231a4a35eecdc089ff9ca330b79dc897c081484d988185cd33f9c8c
1961-01,G20,101.0396,A,b947c3aa2a46e7fb186de94ac7809da0856d48c3225542034b59e346c267991f
1961-01,G7,100.1951,A,9f830ed7e7fcfffc0fe9c41db58cfb4b28eb4c4d837f837b9669a1c1d770ac57
1961-01,GBR,100.7153,A,52782c1ad96e62b0989c364df831beb0e5b6bbcd0b44853872e45e7daab0aa4c
1961-01,JPN,102.6488,A,8b50e63208dd9491d212f5d768117cb5a9d13234efdd36c02db6d8f50582a9de
1961-01,NAFTA,99.44379,A,90d3a7fd26935ad4225f3544c16104868531b737ce32665965a954de44441816
1961-01,USA,98.36407,A,25f24d96ab0cd7851a87834444dcea6a5cfbaa3fa73eb6170cac5f1c16cdf022
1961-02,CAN,99.74405,A,fc2fed22481d0ca7d987ab7fb47dcc358e5cce4a37ac0416355be06725bf4541
1961-02,DEU,100.8167,A,a7ff05be73b1dd00c6a9f8cac169f2364cdb8295ec32e6a71f7a6a506c08383f
1961-02,G20,101.1852,A,39c2840ceb4e42176367023855e6e6902edd22fafdd264bebf2249cc2cc04bf6
1961-02,G7,100.3395,A,d477d92f22ac9edf6dd173cc449274aad94815e42745bcb3d59e5dc3131b28bd
1961-02,GBR,100.7461,A,4093974fbb035acbbab47394332952f9423a89fc06210e4b55ec24037186281a
1961-02,JPN,102.8313,A,afb9d2a46fc5beeac8bb15ffdf22ad16c58cf9244a55b635513cad58368c061e
1961-02,NAFTA,99.68507,A,1354d6e9357b43174d22d13c2725fa7fa875d092cad3bf160bdeecf8fb6d44ec
1961-02,USA,98.60075,A,81fe72c63cf2c6ff79c5d2b745dcceccb0c97d45e99d7f8529ff658a662e0797
1961-03,CAN,100.0614,A,6ee885669c443a5cce1ab4500d9c97d37f893fc4c98d2f5bb99b6db94638e0f0
1961-03,DEU,100.6128,A,c2fe6f147f3ec5438f2f6a33084ee34453bac03c013d3705b266f466806fada3
1961-03,G20,101.3752,A,c8de61fe2104beb91281673f3ffc1358e66488d2d4dad825e60169be72b2015a
1961-03,G7,100.5279,A,6a9c6b36406b86e6eb191f387146e633ef33c5d95e9d9767c504e6edab00e8e2
1961-03,GBR,100.6724,A,103f1261465722780cc6ea5fdafb3144517a27354cd4a7dd1cc6f6ecb1d30b2a
1961-03,JPN,102.9656,A,10fe6442d362b0d2b028e113f732f7d5cdf2ada14d8f1dfa613acdf87ecd8cc0
1961-03,NAFTA,100.0462,A,04d66bfeccf637842ba017ab0248c7f73a9bf6ab0f2fe5a1f0bcf7fe7b9db60e
1961-03,USA,98.96233,A,be8bed9ca24871fdef7aa430fee7d647af4df40dac0b2fb9cc4e308e08352989
1961-04,CAN,100.4135,A,3745d64371a1cac14f8f0f89a1be1afcac00c5df705d5ff3660c4c0b2a35904b
1961-04,DEU,100.4001,A,b8c711cbdc15144a4ea4ac76f75554b68376a896f26998c1d9d32471252ae5fa
1961-04,G20,101.5757,A,47fb9e69c6920b945e51eae045b04d973aea79cc1fcb815c7d5d704a4e5f630d
1961-04,G7,100.7267,A,ca9229283b3e9439a1fc21160eeb1c66d1a587cbec7bfece79f9ab50f4d05933
1961-04,GBR,100.4127,A,a3004519f6f0bb5755205fb7bc2e361229cc080c9cf6949a0bb448d15f98fbcf
1961-04,JPN,103.0536,A,12cb092ef98ca70558f271c40b7e1aa855704985e1faadb14c669dda4daa8959
1961-04,NAFTA,100.4771,A,2b3340d0e35d10c57b166535b62fbe3de8af4b63b0de21c27fb53b895a8aecc2
1961-04,USA,99.3964,A,d7f68e5e97d3a171f3a27a5a4ac50b406ace2111c36ce15abed397e715e82195
1961-05,CAN,100.7657,A,a3cd33c3e73de9584fb25cf8276d9c69b381960d99d4b68f63df2d22cc651b3d
1961-05,DEU,100.1976,A,20e5a21141d47914c8347bd836e7647f03cba7da97aa2ea15162b330ba9ad1f3
1961-05,G20,101.7503,A,0e793f52bbd44b1587c5ce9cf6e1f13d59cfd195ff8e368e8ac892e722aa85ff
1961-05,G7,100.8999,A,053c6e78827ddf9403996870515df16486062b26483d8b700760d27152e53655
1961-05,GBR,99.97042,A,196d34816265f61676cec76a435dd348370f6fbc25f9d50ac77e73b66767899b
1961-05,JPN,103.0708,A,0c3769cddd4384e2422830d5d88d2aaff7889b513b1665d38732f9135852746a
1961-05,NAFTA,100.9157,A,e4021b2a3241074adbd4272fd465408332840da8043b0fdc425ddbba2dc3a74f
1961-05,USA,99.83875,A,ff92b8e4e9934c81fa6faa9e1fe2860f6f80c4ac9b6254f681624dcb8059a068
1961-06,CAN,101.098,A,7a981bc9b1758545f171b1436ec564fc567114671efd4bc71aec45da4219b736
1961-06,DEU,100.0319,A,40473643229d58b1a8c13a7e452ad3a90cedcc50900a86df3b3e5d24ca8dd33c
1961-06,G20,101.8795,A,b50ccf39addb81479364f57338134aa44504d21572dc51ca4e01d6f8bdbf8fc6
1961-06,G7,101.028,A,779be802e608f3445ef3dae26a7a92fd7d31c57643caf7db4cd58b96f7576222
1961-06,GBR,99.35446,A,478a052c106945fdd8706356aa35bbe0a7e7f162b050854b8ce176602cb1dfea
1961-06,JPN,103.0007,A,64d51fee4107ac4810f7fad94aed7762772e9c044354eef811e7349873c147dc
1961-06,NAFTA,101.3237,A,1b01989b9b0720abe63c428fb9aa6116478225d74e7be568e834d66b6086ec3a
1961-06,USA,100.2499,A,8d259faf4081c46510d98d09e1d57f27bd5e885ee15b5e53ad3d3ba93033ee39
1961-07,CAN,101.3859,A,33781ccee308ee92dd35fcc97818720523f7c6632484628903d3a8b386f98730
1961-07,DEU,99.9026,A,73f15dd279a7e7cfc4abffdedfbd2150fc82f0b1fb1d21b1106e46d98a8be971
1961-07,G20,101.9497,A,9dda73ded21d3dabbd0068eac4450db1482bf082c90fc91636664c423404df10
1961-07,G7,101.0977,A,f1a7b2c4cdf39604b30219cdd4d08eec89cf78ca3fc59868485dbc74d76ac713
1961-07,GBR,98.59072,A,57ba0f769d19649835d665d2b2c3435098f3c224bfa61f6ad11dfe516f89ccb6
1961-07,JPN,102.8365,A,d7af480e556e22a706fbe889c731b1d70d3681d8b8c2d72c8d2ae903265d6a70
1961-07,NAFTA,101.675,A,31fd8b8e7bbe1252a197839ff6ebf9ec7bcf24e9447c475609faa45d4a1e709f
1961-07,USA,100.6037,A,74eb87ce85f1bfb3f8fface657a07fcd1faa65ff8d58e7b7e66b291d7b086eb2
1961-08,CAN,101.5982,A,bafd7cd26daec036df97f421db2cbef2abf1c7695761f93b16d58bd73ae4f4e4
1961-08,DEU,99.80342,A,624c7c79ad610f4446a4fdbb97e834d0898fb3c0d31f904281ff7a95f9d24977
1961-08,G20,101.9652,A,ff0e80af24cae8ba5d05895aeb86fb77955b5a025ecc49c9ea1f5fda8e5506cc
1961-08,G7,101.113,A,6ad75dc24eeb501f367858a3c0babf1b9f553715ba302eec5603f1638b0e4687
1961-08,GBR,97.7888,A,611b06346494a8e1f8b93c5f07936bba8e1ffb91d2d8003a3e5b9d7e85f49ab1
1961-08,JPN,102.5765,A,2fe7e8f3f688fde222c2b3304bf5ef6531f0b5cb01a58a77ec11249cbe2eafbe
1961-08,NAFTA,101.96,A,610dc20b7a5e516bcf2278fc6202ebde4c40505d63769ccf80923552e2169003
1961-08,USA,100.8928,A,772d8aba0fce3d0b6bc76a93b16ab3e76be05015fea0e8ae38f68da6e34a2276
1961-09,CAN,101.7073,A,68a9f988769de9b7d3035de30c2d92f5df8cb0245c7a4fb7de75b7dd055ea2b6
1961-09,DEU,99.7281,A,d31df705118f07a934dd8ea968af2f26ce724d56543d6a2f7469fb5999d2b4fd
1961-09,G20,101.9357,A,a7a4d0d1614f470c5bf9f23fba551a06aade4f2ae2a321de9cc1d5da64f2eae6
1961-09,G7,101.0837,A,feab04032eeffafe7dcc1b23adb36aceb57657b0e7e50761f050330cc3f66ce7
1961-09,GBR,97.11383,A,9e9fa054619c3f7363735e30aa3af11854bcc94f557941158eb4cef5e45f2c05
1961-09,JPN,102.2367,A,933d6f51b13141f2895b5f0c9b64a1a646ba21b20f4bda9136765ccaf4e43cd0
1961-09,NAFTA,102.1634,A,1300f3781e55e5db8e6a40afc05c165f963073d3742dd7af9e3d5c9664eacbd7
1961-09,USA,101.1033,A,1bfd1e1ea835606bdecb61a3deeabab0dbe650971fe6a07acf4adcb77474fcda
1961-10,CAN,101.7232,A,3f8b8279fa8468ac896353107042242e0831ebf15e1417b6ebb33783efb2e5d7
1961-10,DEU,99.68147,A,a413e4a3c6ba5690c6230445563daf621d473f39577c4c15e3fa649dce1a42db
1961-10,G20,101.8799,A,24ff53c2c42ff8fb8fe6ae75e6e85479a3b586284aba3465adee2277005a428b
1961-10,G7,101.0284,A,ad4384a557d2dead5b75c8c4a4476a72654b69b1a9ef28018f81ecca22583f47
