period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1922-01,16.9,available,,,false,0a0d58646680daa06c65f12eea040553e4e7832ef85c93d962f373019c945a41
1922-02,16.9,available,,,false,90f0f4735f214df42f2fca9c0563cc4b26d94cfbfbdf5e7e9dfbf5b19de6b761
1922-03,16.7,available,,,false,40a498a517096f07126d08f29f2d29fd1acda18fb7b1cdd66dd7bb378645e72c
1922-04,16.7,available,,,false,18c88c37445fb629944417b6a52865f7257920b2fe2aa1a19aab40e174053979
1922-05,16.7,available,,,false,7afe0ae1d225558739389214f0ef7aa82cdb2bafd3238ce8e1729fe2f55c0109
1922-06,16.7,available,,,false,9ac147428d768a52411b1b3ef20a4b850f9ce7d0b389863dee12cb364088e711
1922-07,16.8,available,,,false,f1d80531ed4d88ffbdf6173baa7e84b16d181fce411c4343d130a048653b10d5
1922-08,16.6,available,,,false,b140e0912a570680c445d433b09ca87808be0e0990759c084e1da81868dc88c7
1922-09,16.6,available,,,false,31c6d849b84ff38fb5fa3de0730cb2af99af6fd178fd8fdbab06821a3d939638
1922-10,16.7,available,,,false,f4766662d2a357743ecdce6340ce9a99d999c6d757010dfd8a2ef27ee6f647ad
1922-11,16.8,available,,,false,d3456548daeff00a93aa1444d22410b6155cac55be6e454e8a9b328372eb992c
1922-12,16.9,available,,,false,3460350762901d1c639c7d5509b4d593694a875637424afd64971682a201753d
