period,stock_thousand_barrels,source_record_sha256
2023-01-06,439607,4c3f7bff3f9a227e83c7f1e1536998b5234c99539c936b5eafe689e8593dacd9
2023-01-13,448015,839af711ed2235093784ae5d0d8adb087fe43d72037ffd184f6ded68fc2ab871
2023-01-20,448548,d6f0ff327b0b757e3e13e3ae1ad50c35d1e694540483128667b9f3b8b66ba588
2023-01-27,452688,53c2570933addbb7c5912732ff2f318ea355a06634b163359882f337ed059ead
2023-02-03,455111,9ea60ab99550ae9e8d74c2142691bda720c9068b1bb6e481f4fd0abbd30ff784
2023-02-10,471394,06282f9d61566e17559d7c37fdb1bb1be48579e8d7c889a1e107bd6121b7eab4
2023-02-17,479041,8e0070f7881e1b74f31ed50b759dcb1c15d37c2dc8f244f3ee9f295029a63c77
2023-02-24,480207,23fce5769f38862e59ecab38a4aaf1ef792d026299bc266e84b5f731344e0cc9
2023-03-03,478513,3b569ddc722eff59e888d5c4d2f5555aa853e86f0aac4104beb86c2b57158493
2023-03-10,480063,61ac7b0979248dd42897dcce1699482eb311440dba6974fa2e9fb8a0207974da
2023-03-17,481180,3406b3648094b7ef90bdeebd7f228dcf31dc2608ea6738adfcf4ab6ffd217ce3
2023-03-24,473691,2975588163f8ae87139f9ca3ee482c2d70183073e488af65016681e2ef429402
2023-03-31,469952,77b4e77b34c5413c751cc95c77a1182535d6556dae5f524257b4b08d6f66cc67
2023-04-07,470549,62e2f98833b087a832644e5422f8436f5e7f518524122f272b2706066500c351
2023-04-14,465968,e012183e22c40a235ff95ac605e3e91c26bde41cf22d3e679b6cb274c8ca83dc
2023-04-21,460914,8273f4e95a3fd212bda3d0ba31bcc3481ab30d9b5e793292a8bceffe87339644
2023-04-28,459633,9562bd8095fa2489124aea572aed618ea8497e3bb55c61c1c57475a49fd58b2e
2023-05-05,462584,ddbf9df86f6bd199953dc2f2204ce53010b9fd2ec14f53a22543c8e98449a305
2023-05-12,467624,da5e00d1b8458bd60d9056008ac6b5d580b4b971aefd0b8461ee67d2a6a8d858
2023-05-19,455168,3003caecf7ae171e0f249e53b78d7c5eefdad9e872ef54911cf5fbeaf1ab5402
2023-05-26,459657,d98bc0602e9d3726f40b7a9b4554d7f2bf792f4ef41e0f439e8e12af26dc815d
2023-06-02,459205,c1bd0209c8d2e0b674ac2e86e4b51aff645a7175abc6163f4333985155c18b9f
2023-06-09,467124,b2dbf2a781cb86af309dcaa4f8b12396562e844dd9026d386695bba41d80c565
2023-06-16,463293,61e2d8bac70f2d966c15b2c6e5172ed9bb9b994409b39bdf48e0c0c5ecaaa65e
2023-06-23,453690,94f8de58ff4cd6debfb86ffd0507751e1f299f44f2c1f1348876e3454cf3a3c7
2023-06-30,452182,a872fc113bfd4b525067967e8ea645bef4d2316c2ddd44b3250cfbde36d77cdb
2023-07-07,458128,00821b001fef360db1b65aaafe2b179054c6b8e09a86ed7ebba61b8e7b237f64
2023-07-14,457420,cc5bb3bdb3a034b6cdd43201124f4d3d8727837bc245b2c470a8ff19fec7a51c
2023-07-21,456820,ef1573d2a9156d151b696c8214a16d64201318dab0e7f803bfe8e26f6c508749
2023-07-28,439771,b670d8ab4421ee7af0caa384065ece8dee10dd1834cabc7ea4970b56f3543994
2023-08-04,445622,8664a77769acdb13d8f4eb2437119a4325587618750db02b8fc8134bb2552518
2023-08-11,439662,7158addcd721cfe6c361e48973ea73901930f72bfb552b4e741512c8cfc5a9bd
2023-08-18,433528,f27977a1e3b2f361540561f8106fd4436e2f47aaaaa39e591fc2fd99f07fa91d
2023-08-25,422944,82634176496a73740ae296b42dbcb8fe3a28bb7148549293cf7ee394c56feb3a
2023-09-01,416637,c2c2c0d7478a911239e8bef9367b0c580d7903359560e1297cb93baf2e44c6ba
2023-09-08,420592,c7bd86d366304585b87de09230a1fb2346b38c169eb67d8cdf95f4e156a34f48
2023-09-15,418456,0c4913a666121a82624cdaecac691e6671d383c5430f678cdaa0e9683ee7892a
2023-09-22,416287,49f37b06fa914e3563c690827da023c992e7750f4cf1c1bec23eb9ea26372dea
2023-09-29,414063,866eb8a2f756fc23bdb9b2c78eea24951862c9686abbb775a6e405587f2c0c82
2023-10-06,424239,2951c14381b79159ffd80d5f59c2723f9aaecca73921850b98580f1fdc951061
2023-10-13,419748,03733a01b36068cc5a6832ae432609dd37e50c2706a728a228653cef3887c892
2023-10-20,421120,f24a12da5f786dca74801b1c8f842902ac93129dd751768a4225d7d8cdb92126
2023-10-27,421893,b78a45fe3fa21194cf567cf5c6d850e084505b70f173dab90171d8a440b46140
2023-11-03,435762,e23046aab0f10be035ba9bc55163a6ebd48b2f05d199d34d74a7d2623357d22d
2023-11-10,439354,310558792da3f1c65795dfc2190d68b154bd0ff16cadb32e362ef3c2f8d5f129
2023-11-17,448054,e92a567c6c21d094aba763c5a9bf908d688b397b41f0a04edaf5bbbbccc85fb7
2023-11-24,449664,db3df4c83186a9477acb2a8b0841480513ff32923b0be7c89b3dd5a243a18942
2023-12-01,445031,727b004b7f5e05f19355af790186c6879998fd823cbd544d20c342af3f4cbb26
2023-12-08,440773,50762fdcbd33a4def10befabe92b6aa8098d104c877f9da9b09a7233ef28e6ec
2023-12-15,443682,b55ce9375d37b197805b14634d7b7ae73a25b72042117de9ba85bf16df98bb18
2023-12-22,436568,147641eabf50f290f07e01e08856ca22a31fdcdb5e9501d5a35fcf9f5255a488
2023-12-29,431065,ee1707797ccd0174879ceb6dd61df47c41c15425e554f0c6956b7525ab1540fd
