period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2013-05-29,11869350553775.90,4867857982657.93,16737208536433.83,1,e7b590afaed66bf0fd53bfceff0c991cc8605d28ca3c4a390bd09b0cf4b0cab7
2013-05-30,11876135593353.16,4861110506645.70,16737246099998.86,1,263d1a972c6e45a0102358bdeec24e0133f5aa650f77af0fd964cf6565c98a15
2013-05-31,11897150711173.54,4841671232812.58,16738821943986.12,1,08d9fd6dc23bad379fbcbe9243d2a1c7f1d9068ab9bffecdf2b89a445add3a54
2013-06-03,11920376111297.58,4818412720847.72,16738788832145.30,1,5e4f773b6b80b522e073be3f17a6458f6ca947409c6e65d0f720afdda61cf5ad
2013-06-04,11910742481781.12,4828035854910.47,16738778336691.59,1,d2719c9e730328d9d84b5c157d91425aa62ca74f6a47de9b6329044d727cb710
2013-06-05,11910676506667.37,4828090749929.30,16738767256596.67,1,09286364322824c89a4fa9858063ca494dd6e02b5ae60db2850fbb169c40f878
2013-06-06,11906099594022.72,4832671232135.87,16738770826158.59,1,a6f853f7a2ac71d1037b6a71f36eb271b7caba8dd47546efed758d5a5275c25d
2013-06-07,11907184984027.69,4831574844958.73,16738759828986.42,1,d0fd3035a43d830b4724d8b129732f37e2a626241175d7e6141e43adefc55f1d
2013-06-10,11902616558873.64,4836110275858.71,16738726834732.35,1,f0a1d6a576f15f45dfa5d15fdbe8582e2d23d882f5c39a4b592d6f7647184025
2013-06-11,11896522062197.79,4842193773482.79,16738715835680.58,1,422d9b1297e4e2947cf4c060602eaeacca46f3c2c28a9de31421912eb00c3f06
2013-06-12,11906232708966.61,4832472127211.98,16738704836178.59,1,19ee4e9b5dcf1f6bac5eb45b60a2a5763ae84ee2d0dbcf48c9a25d6375c2df10
2013-06-13,11903648395720.79,4835059898250.74,16738708293971.53,1,a030dc5ed1d3d4628f3e75a2b45d57fea00c6f40b59237094a3b80976fda833a
2013-06-14,11903843811259.69,4834853558760.12,16738697370019.81,1,0168f0c1db1652a25b15ecadb01ffb56b8e7d529108245fcb4ff5125b37189fc
2013-06-17,11898429627297.88,4840234968029.76,16738664595327.64,1,69f8433c24ce1da9eced911671f942463f602a4508d6f3d89ff6bd8615adb150
2013-06-18,11886064000252.75,4852589639458.78,16738653639711.53,1,8fbfc5fa2b53567debffe3577e40b15e4ea813aedbb10ebe22d943393d1d761c
2013-06-19,11897497174217.51,4841145580855.80,16738642755073.31,1,d33ad9ba9832783bda071ead11fad5d6f1c0380ff011f7f2b4bd773ee9f1c2ac
2013-06-20,11894161895232.89,4844483916257.51,16738645811490.40,1,60177b5e3f6e419269d302330eec8ffd90fa78fb727c600c86b9848ae803560f
2013-06-21,11893485969620.32,4845149025589.40,16738634995209.72,1,471a8fdf8a90dbc769ed53a07947ded29d5dffe9d7d4cafcf3c2b2a7f008c6bf
2013-06-24,11889341259564.89,4849261283962.28,16738602543527.17,1,7cc931f51c4e5a3d1c05c531694aba053f2e5dfd37ada382669af6df49104e3d
2013-06-25,11881040228839.68,4857551496377.43,16738591725217.11,1,87f9f42a582cd06d89e68fe0dcfef671a092465af825e1dc19a29e16dfa63dd2
2013-06-26,11895008652504.44,4843572253331.95,16738580905836.39,1,8970c85c2e004db1ea61789dc714401869ea693c42a341114789006e8298dc30
2013-06-27,11895982677867.57,4842646370951.52,16738629048819.09,1,e62a23d07a95d70d652ebb7dfd1f48b217a6c0a610cca6118702db1f2221f4aa
2013-06-28,11901292256124.39,4837027798364.88,16738320054489.27,1,a015ecdbd8b616c899cd7ef0d8cd7ea15afdc0ae5dca6826f14e4183425d752c
2013-07-01,11917627144080.38,4820682161567.88,16738309305648.26,1,1d4ef56ef7ceedc230bc3b8b32656161f5d7567493fdf16aa5805e5f9105aedc
2013-07-02,11907461343361.94,4830837212971.31,16738298556333.25,1,b1f78ebf769883710d9f619eeb59648ac65c34fa6dff197f316981b3216d512e
2013-07-03,11925730223670.28,4812557582873.92,16738287806544.20,1,d84b7bcd7f82bad68866fc1403fcf6dfc92a061afb91230e51a1b0cfeb8ea826
2013-07-05,11924136539816.95,4814144534241.82,16738281074058.77,1,b237b91d9e4ab99ec9e6e92e6f8836663889590adf0789b91968682efc3bebbf
2013-07-08,11920232056507.59,4818017038291.21,16738249094798.80,1,7c9772559f862a7e608906c5f0d5ff5d8ac8f41da8e304ca227c07873acfce70
2013-07-09,11913999125769.08,4824239308339.88,16738238434108.96,1,1ec1bb870cb7d2b1925a4b03819b91425189482520e3de8ac7ea5dd91d81ab8a
2013-07-10,11925693693492.82,4812534079453.23,16738227772946.05,1,9564bec7075851690b84d39decd3bc6987e74c4ac7bb303847bb93aca3dbc290
2013-07-11,11924366082851.82,4813864601157.01,16738230684008.83,1,3478ae6d17aa1988c1037d32a6da0fd5cd6c98a16cac0cf7ffcb6823b703d7ac
2013-07-12,11925650525848.91,4812569560255.66,16738220086104.57,1,965b98a4e2c87117ab057a43a83a8a1b2a8b039fcb92dcd655b94ff640ab79ff
2013-07-15,11921818444955.51,4816369920674.52,16738188365630.03,1,ccc28dff0be17d91eb0d5eddf02f1abe8926b6a44aa6c56d3967d900f5c4e100
2013-07-16,11916592286387.42,4821585479545.99,16738177765933.41,1,6a228085dce41569b0ffbec2208237d773476cad5cc125a739db06bd9b26d94f
2013-07-17,11923963485925.04,4814203679836.53,16738167165761.57,1,7733657f13fb5678aa41fc2e3169634a7805838bb51ea9bee47e41e6caa8d667
2013-07-18,11922852502219.07,4815316488166.72,16738168990385.79,1,76aa06bb705f9c2f09be545ccdedff36c7914dc6fd3e3f0834d441cf3e934778
2013-07-19,11924282696388.53,4813875763980.08,16738158460368.61,1,0449408ba3d23dcc93c46977fc30a43e9f18d51e1ffea9739b2354295242f19d
2013-07-22,11920681392359.10,4817445475529.48,16738126867888.58,1,6657f1d80200661f73b6e3b74b9904324647839cd8176743d1d262aaeaa631ec
2013-07-23,11914163119298.43,4823953216812.72,16738116336111.15,1,f36b1c3645d3e7395dc2c0ea9af2c8dadb38ee0fd26700a06821a9e0157f9a04
2013-07-24,11923167815151.20,4814937988707.01,16738105803858.21,1,8a34209a81883596c3c8d1d3bac03ec402117df701eac95b1e55849490cd9e99
2013-07-25,11923178193007.05,4814958212377.64,16738136405384.69,1,612d18daf619f790b2922a82c1e5cc0bb6a42b9155dc2e25821950c3a8b0a0d7
2013-07-26,11923848523940.14,4814277433190.86,16738125957131.00,1,9765a17412e997f8cb278d7cc6d245eeb6cc2f7078e439726d9751d07d1e0e71
2013-07-29,11923211410068.29,4814883198312.74,16738094608381.03,1,51378a4ab8b23d49ff8d4e49d9a9a80a1acf581963c185886f17c89c846cb0b6
2013-07-30,11920527521939.03,4817556636294.54,16738084158233.57,1,9f4fb3fbb941a53d4b974bb3024b31a9b61aba34e6493da199a494da85710d3d
2013-07-31,11917023270880.15,4821575923414.72,16738599194294.87,1,2963f1d3b558d2c3e33974f481f7feb33c5c84e3213e2ed5d20ec4ff149e5902
2013-08-01,11938163909074.02,4800436352064.99,16738600261139.01,1,3c574dae77cc3e39af20fa88ce2fed1fe253318d2466273f3df36f4ddaa07030
2013-08-02,11962811436986.58,4775778381519.41,16738589818505.99,1,d6ecefeda2cf2cc767bffc596aaaefb146b288a0b1840c5c159fffcf89876c13
2013-08-05,11958647246457.13,4779911241291.38,16738558487748.51,1,200cb95373c4d96067a76b1f99949903cf58a1865af18ccc838eebe2cd6662ce
2013-08-06,11951242739803.21,4787305303406.47,16738548043209.68,1,be617dfdf26c3fc584bce02ce8e5b2b0a71b361336da0aa16779bbe9eecdb8c8
2013-08-07,11951614681840.55,4786922916353.66,16738537598194.21,1,b08cc956b27a94af44dfc886c2c23c573952d8733ad259cae6ba2397dd83d704
2013-08-08,11945916628541.94,4792624611739.25,16738541240281.19,1,739526020eb10e216e64c50e310895733444d274b2dd8d41388530998482a6bf
2013-08-09,11947674387704.36,4790856407013.07,16738530794717.43,1,f6ebbb55a9f8287dd5fed501e2a665b1c30a06e1169619f7af17d42b57bacbf2
2013-08-12,11945778493498.52,4792720961666.43,16738499455164.95,1,a5e99756c4fab535ed397adaad20766ee7dab4ef9701e91568e3bfec7a00756b
2013-08-13,11941430910929.04,4797058096764.36,16738489007693.40,1,1e58941079c434de3163b24c288c69338a5d9322cfb9c9c92e8289d611165ae2
2013-08-14,11952073953024.85,4786404606713.34,16738478559738.19,1,0d8b56b267e8fa9937718cfa3429f66b0da2f96836e9bf8c8be7f77f0b671676
2013-08-15,11948073603954.31,4790411038562.49,16738484642516.80,1,4e8ab3ef620555e0bf4b1f41f697fb8f4463d9e1925aa81f8c995dfa814b42e7
2013-08-16,11947689550073.95,4790784671580.97,16738474221654.92,1,65bbaf302ce2fe75fbea03ec721d24946ced0c96a2f9ab5922df92df3bf9f322
2013-08-19,11943881131966.65,4794561824342.49,16738442956309.14,1,c9c9a310ec3f65d19a27d86a0896b840589b0ded035ebd524d8988577f5fe02e
2013-08-20,11939350279760.49,4799082253846.53,16738432533607.02,1,b650e0c46b8a71a3593bffe449cdb9ba936e3722efdea91455ebed9296df39ce
2013-08-21,11950216351494.50,4788205758940.44,16738422110434.94,1,29b0d5be59d441d55d9a231fe0a4e6abece6323b39b42f19f8180776a79db69a
2013-08-22,11946942016060.21,4791518749933.80,16738460765994.01,1,2e1059765b21a1918dae537463b45cb53fe0a691ff0b3416195566e8c9309fd4
2013-08-23,11946036670912.59,4792413724458.54,16738450395371.13,1,a21968ebe2228ea5175608e015b611a41f9f95768c7a1cd72ded83f245a9f626
2013-08-26,11944979382456.89,4793439898282.69,16738419280739.58,1,8d199fd11a6c193962895110c7cfb1317faaa6ac19c9506e314f46876eae5661
2013-08-27,11940494752180.66,4797914156059.47,16738408908240.13,1,b5b6694ab825f0485232049b1a7e3be099174c6045740268bc1569d60ee0a589
2013-08-28,11951248861591.63,4787149673724.28,16738398535315.91,1,e3d3037538e72ffbc2be1516407fac7821da598b95b76a5886f3bc7d88e7215a
2013-08-29,11952181180500.19,4786220154651.97,16738401335152.16,1,3aa9286e0fce4daf7aa1358d3d41d5da160a88c751a24d737d68fbe45384fcf9
2013-08-30,11967014240420.23,4771635600972.47,16738649841392.70,1,dc5d3f0734e4b6e3368906c14d891532d18f2c604f7ac4461f7cec767b1b137d
2013-09-03,11987013909572.67,4751604878302.65,16738618787875.32,1,87bf3be08340a731491ad3308b9d4d8022b01815728e7e79078c53798635cb08
2013-09-04,11976105208769.82,4762503226981.47,16738608435751.29,1,58e78e5b97fe001f4f263c50621e651ed7d85f33f9f4042119afa16997d9212a
2013-09-05,11975891240196.65,4762717122755.23,16738608362951.88,1,906512aca83080d3205da1a6b25c48d343bcbceaea01253a2e590fbef6ae4e75
2013-09-06,11972914390661.04,4765683738668.01,16738598129329.05,1,a2a1961a1ed6bd9d8041125cc221291af486aa634e153294618e0942ee9a7dc0
2013-09-09,11972023480702.70,4766543945079.76,16738567425782.46,1,565d17ab4ee9648989016c1880c501cbccb8d265531b973272dd2c8ee5972578
2013-09-10,11965231426142.57,4773325764202.78,16738557190345.35,1,e44393635841b7a0a62f44ec7b3de55427144fd5c2e3556d42930a51071cc13e
2013-09-11,11975862061625.88,4762684892820.73,16738546954446.61,1,5d12fc9e53f7ee732fd17c2f703c3f1e0b8969bfda01ba00dedc6028a38234af
2013-09-12,11973170292026.36,4765372833182.02,16738543125208.38,1,bdec17200ef321cd953e80ab9a6c59fdf2fc8bb61cfab34312bfcacdfbbf2623
2013-09-13,11971741815720.33,4766791209415.30,16738533025135.63,1,20c6af302960ee450ce49b38d99b7f7c74378946d2d3cebff2a5f8f09aa6ad7f
2013-09-16,11965887207931.11,4772615514214.79,16738502722145.90,1,5b6eeeadbe894df64a9eb7ee964af37d460fbeb95727839e48a92e172ff77684
2013-09-17,11954645792732.60,4783846852502.44,16738492645235.04,1,c1cf129bd44b0d87a6dfd63dbed3a8b02216532543e83933640da14e5fc03a91
2013-09-18,11963551354853.82,4774931251929.22,16738482606783.04,1,1e94cc0ea9b5b4394c2aedbf7668ab2e1a3f03819c5cb89674c1151d7fe12108
2013-09-19,11961016186546.38,4777487625791.41,16738503812337.79,1,ede835878deaaebbca4a7c6d5f00bfab5d303686a32f2144dc0ef006128c4b34
