period,ref_area,cli_index,obs_status,source_record_sha256
1957-01,CAN,100.0203,A,db03d4b3bef4bf21e6a53d61cea888b8e36b387f92b44b7784fcac615eed7bc2
1957-01,NAFTA,101.4479,A,41038e9c21d0e29f0e07191d2db8c0759cb292bda65d8057656b552c7db62f79
1957-01,USA,100.4919,A,81187db6b0ab46d9e295b2c2785bcc80ca3d166a09748869022205f9af732b0f
1957-02,CAN,99.78214,A,c5283776657132f9e52f3552bafa6ffa76c84ad7251512930b756fb6bfbcc0e2
1957-02,NAFTA,101.259,A,222ed2d917ec6715c3c8ce07ab89516089581b70214a128d0178b376cfaad243
1957-02,USA,100.31,A,225f065343436de83b6a0de150a7b847f4d62076d573851ba8f0cfe89b611aec
1957-03,CAN,99.52645,A,6b07ae60f8ac458b6200ceb0147c24b2e6352f78370ac495fc7ddcfc593da738
1957-03,NAFTA,101.0136,A,34002e19e9a993690de5d5e8a3522e09b2ff19e329dc490ba358b5c7a0229c9e
1957-03,USA,100.0682,A,afb15d9cad02fd22498c86bcada3ad4eca348d9b370dc0b203ec942a73039229
1957-04,CAN,99.25165,A,3473f88f12ec05084299480f4efd4d5b25abd08389f5596a5aac860da1b5b337
1957-04,NAFTA,100.7464,A,70d0c7415705f70c6b4139aa2334e970bc7d677a8bde953e785c8ad8d264dab9
1957-04,USA,99.80467,A,d6725ca9a7307d876b384becebbb742de0b38da819521db2a480e2d6cc484b91
1957-05,CAN,98.96075,A,399067a60d70b17b093bac2862ad59f02146a56975d3b888ee871445fe0785ee
1957-05,NAFTA,100.4842,A,7f09eabadb59e9358aac2e8902fa8b030d96239a77f991d9a19bc883bc187781
1957-05,USA,99.54818,A,22245ee469216f766f170b96e096af8c98af7b3e3d131968c2db9421e9301f0a
1957-06,CAN,98.63859,A,4cb9ddaa64733360c607bde1c80bbf4938b8b5a068954830c2a6fd5318b11811
1957-06,NAFTA,100.203,A,46ad66e2549a92f4a731d41aaa88283e82588fadcd196b811adffbc6ea75968f
1957-06,USA,99.27409,A,3a11c7a80db2931dd4d304ff82471c04c036d62b9851b9322f1342acf63f27a9
1957-07,CAN,98.27835,A,50f3a559bb3c85cb15a3ba66c980d4dd3ebeeb340024e13ba073dd5b0b410641
1957-07,NAFTA,99.87136,A,a9bc5f47f29c451811fd1242bcbccafa03255029033770d37e20ba7624864226
1957-07,USA,98.94882,A,8ed4c9a70df39e4dad3d725ce50bff794fdea8771147f960f82efa0b6a244b2c
1957-08,CAN,97.89989,A,37a34e01183a2109193f6fb9f8f334d3ec23a29a51eb89da1fd7f157e50cb1a8
1957-08,NAFTA,99.47169,A,1f2bad348d53169ae6eb0e377f3107991b3fe1e485012ff3d8870fd966fe17ad
1957-08,USA,98.55136,A,c4b89daf432506ab429c6b5f01a3fc6eff96dd142ec3b29c57136ef0270a5bde
1957-09,CAN,97.55305,A,aea8a2f22546d2e7050622534760697487e5480acb419a71571336556276e16f
1957-09,NAFTA,99.0114,A,158f736b150366f077f0152425e5a301a2bffec190a028361d9296c0e73703a9
1957-09,USA,98.08481,A,8d3702ed27b665fc94db2926f4e452d86180f661b8038dbd728e9ae811c3f002
1957-10,CAN,97.2949,A,9e1a83cc4f17dac6d8f87535b44a4e35d46ea67be948612158857f5ae37a982b
1957-10,NAFTA,98.53725,A,96a033840694c9110882562d826cb7c1221d831b8fca46e3f1138480325b0f4e
1957-10,USA,97.59438,A,86c90071eb8e5bd6fba9133c987cb499a2965b8d54d921b56d6b94c2faf561f7
1957-11,CAN,97.17014,A,efa22b6b5a06eb0aede722b16599460873dfba13fd3af4cd344f7669992098c1
1957-11,NAFTA,98.11795,A,ab59fdd86e37262723ea9490bc6c305fd9a6e330162c4a25a9b8737bfd1ab151
1957-11,USA,97.15041,A,433ad9284021e599a1d73e8ba4852ac47d2aa14a2d4d3e7ada9d5795322f7d8e
1957-12,CAN,97.18231,A,bf29e82786ed1db9cec9e40a7b73cb87ec4f004361a97be7d33e0726a7c64d36
1957-12,GBR,97.30914,A,d6c316ced42e1b6a6c88c8fd78d5b1f30b9ac25675097d2e4b2954f53e4b1d68
1957-12,NAFTA,97.80358,A,22cc6ca52d784503852759a958f45f08db84e2a39543b3016529a156366c0ce2
1957-12,USA,96.80706,A,212098aefef90d1f2a44753af62e4adbe46755c43d1069992dc423a3dfc8e80c
